csvname,anomaly_timestamp,Z_value_1,Z_value_2,Z_value_3,Z_value_4,Z_value_5,Z_value_6,Z_value_7,Z_value_8,Z_value_9,Z_value_10,Z_value_11,Z_value_12,Z_value_13,Z_value_14,Z_value_15,Z_value_16,Z_value_17,Z_value_18,Z_value_19,Z_value_20,Z_value_21,Z_value_22,Z_value_23,Z_value_24,Z_value_25,Z_value_26,Z_value_27,Z_value_28,Z_value_29,Z_value_30
e65657183cb0767054e43e834762fcaf,1701144000,330.69140625,334.96484375,337.03125,350.41796875,349.0703125,343.96484375,341.72265625,322.87109375,357.32421875,366.27734375,367.94921875,365.25390625,365.859375,377.2890625,353.6171875,336.07421875,346.2734375,327.25390625,333.359375,312.49609375,277.4375,284.68359375,285.5859375,288.0390625,291.671875,262.55078125,258.62890625,263.8359375,262.7578125,262.34765625
e65657183cb0767054e43e834762fcaf,1701144120,336.07421875,334.96484375,337.03125,350.41796875,349.0703125,343.96484375,341.72265625,322.87109375,357.32421875,366.27734375,367.94921875,365.25390625,365.859375,377.2890625,353.6171875,330.69140625,346.2734375,327.25390625,333.359375,312.49609375,277.4375,284.68359375,285.5859375,288.0390625,291.671875,262.55078125,258.62890625,263.8359375,262.7578125,262.34765625
e65657183cb0767054e43e834762fcaf,1701144240,336.07421875,330.69140625,337.03125,350.41796875,349.0703125,343.96484375,341.72265625,322.87109375,357.32421875,366.27734375,367.94921875,365.25390625,365.859375,377.2890625,353.6171875,334.96484375,346.2734375,327.25390625,333.359375,312.49609375,277.4375,284.68359375,285.5859375,288.0390625,291.671875,262.55078125,258.62890625,263.8359375,262.7578125,262.34765625
e65657183cb0767054e43e834762fcaf,1701144360,336.07421875,330.69140625,334.96484375,350.41796875,349.0703125,343.96484375,341.72265625,322.87109375,357.32421875,366.27734375,367.94921875,365.25390625,365.859375,377.2890625,353.6171875,337.03125,346.2734375,327.25390625,333.359375,312.49609375,277.4375,284.68359375,285.5859375,288.0390625,291.671875,262.55078125,258.62890625,263.8359375,262.7578125,262.34765625
e65657183cb0767054e43e834762fcaf,1701144480,336.07421875,330.69140625,334.96484375,337.03125,349.0703125,343.96484375,341.72265625,322.87109375,357.32421875,366.27734375,367.94921875,365.25390625,365.859375,377.2890625,353.6171875,350.41796875,346.2734375,327.25390625,333.359375,312.49609375,277.4375,284.68359375,285.5859375,288.0390625,291.671875,262.55078125,258.62890625,263.8359375,262.7578125,262.34765625
e65657183cb0767054e43e834762fcaf,1701144600,336.07421875,330.69140625,334.96484375,337.03125,350.41796875,343.96484375,341.72265625,322.87109375,357.32421875,366.27734375,367.94921875,365.25390625,365.859375,377.2890625,353.6171875,349.0703125,346.2734375,327.25390625,333.359375,312.49609375,277.4375,284.68359375,285.5859375,288.0390625,291.671875,262.55078125,258.62890625,263.8359375,262.7578125,262.34765625
e65657183cb0767054e43e834762fcaf,1701144720,336.07421875,330.69140625,334.96484375,337.03125,350.41796875,349.0703125,341.72265625,322.87109375,357.32421875,366.27734375,367.94921875,365.25390625,365.859375,377.2890625,353.6171875,343.96484375,346.2734375,327.25390625,333.359375,312.49609375,277.4375,284.68359375,285.5859375,288.0390625,291.671875,262.55078125,258.62890625,263.8359375,262.7578125,262.34765625
e65657183cb0767054e43e834762fcaf,1701144840,336.07421875,330.69140625,334.96484375,337.03125,350.41796875,349.0703125,343.96484375,322.87109375,357.32421875,366.27734375,367.94921875,365.25390625,365.859375,377.2890625,353.6171875,341.72265625,346.2734375,327.25390625,333.359375,312.49609375,277.4375,284.68359375,285.5859375,288.0390625,291.671875,262.55078125,258.62890625,263.8359375,262.7578125,262.34765625
e65657183cb0767054e43e834762fcaf,1701144960,336.07421875,330.69140625,334.96484375,337.03125,350.41796875,349.0703125,343.96484375,341.72265625,357.32421875,366.27734375,367.94921875,365.25390625,365.859375,377.2890625,353.6171875,322.87109375,346.2734375,327.25390625,333.359375,312.49609375,277.4375,284.68359375,285.5859375,288.0390625,291.671875,262.55078125,258.62890625,263.8359375,262.7578125,262.34765625
e65657183cb0767054e43e834762fcaf,1701145080,336.07421875,330.69140625,334.96484375,337.03125,350.41796875,349.0703125,343.96484375,341.72265625,322.87109375,366.27734375,367.94921875,365.25390625,365.859375,377.2890625,353.6171875,357.32421875,346.2734375,327.25390625,333.359375,312.49609375,277.4375,284.68359375,285.5859375,288.0390625,291.671875,262.55078125,258.62890625,263.8359375,262.7578125,262.34765625
e65657183cb0767054e43e834762fcaf,1701145200,336.07421875,330.69140625,334.96484375,337.03125,350.41796875,349.0703125,343.96484375,341.72265625,322.87109375,357.32421875,367.94921875,365.25390625,365.859375,377.2890625,353.6171875,366.27734375,346.2734375,327.25390625,333.359375,312.49609375,277.4375,284.68359375,285.5859375,288.0390625,291.671875,262.55078125,258.62890625,263.8359375,262.7578125,262.34765625
e65657183cb0767054e43e834762fcaf,1701145320,336.07421875,330.69140625,334.96484375,337.03125,350.41796875,349.0703125,343.96484375,341.72265625,322.87109375,357.32421875,366.27734375,365.25390625,365.859375,377.2890625,353.6171875,367.94921875,346.2734375,327.25390625,333.359375,312.49609375,277.4375,284.68359375,285.5859375,288.0390625,291.671875,262.55078125,258.62890625,263.8359375,262.7578125,262.34765625
e65657183cb0767054e43e834762fcaf,1701145440,336.07421875,330.69140625,334.96484375,337.03125,350.41796875,349.0703125,343.96484375,341.72265625,322.87109375,357.32421875,366.27734375,367.94921875,365.859375,377.2890625,353.6171875,365.25390625,346.2734375,327.25390625,333.359375,312.49609375,277.4375,284.68359375,285.5859375,288.0390625,291.671875,262.55078125,258.62890625,263.8359375,262.7578125,262.34765625
e65657183cb0767054e43e834762fcaf,1701145560,336.07421875,330.69140625,334.96484375,337.03125,350.41796875,349.0703125,343.96484375,341.72265625,322.87109375,357.32421875,366.27734375,367.94921875,365.25390625,377.2890625,353.6171875,365.859375,346.2734375,327.25390625,333.359375,312.49609375,277.4375,284.68359375,285.5859375,288.0390625,291.671875,262.55078125,258.62890625,263.8359375,262.7578125,262.34765625
e65657183cb0767054e43e834762fcaf,1701145680,336.07421875,330.69140625,334.96484375,337.03125,350.41796875,349.0703125,343.96484375,341.72265625,322.87109375,357.32421875,366.27734375,367.94921875,365.25390625,365.859375,353.6171875,377.2890625,346.2734375,327.25390625,333.359375,312.49609375,277.4375,284.68359375,285.5859375,288.0390625,291.671875,262.55078125,258.62890625,263.8359375,262.7578125,262.34765625
e65657183cb0767054e43e834762fcaf,1701145800,336.07421875,330.69140625,334.96484375,337.03125,350.41796875,349.0703125,343.96484375,341.72265625,322.87109375,357.32421875,366.27734375,367.94921875,365.25390625,365.859375,377.2890625,353.6171875,346.2734375,327.25390625,333.359375,312.49609375,277.4375,284.68359375,285.5859375,288.0390625,291.671875,262.55078125,258.62890625,263.8359375,262.7578125,262.34765625
e65657183cb0767054e43e834762fcaf,1701145920,330.69140625,334.96484375,337.03125,350.41796875,349.0703125,343.96484375,341.72265625,322.87109375,357.32421875,366.27734375,367.94921875,365.25390625,365.859375,377.2890625,353.6171875,346.2734375,327.25390625,333.359375,312.49609375,277.4375,284.68359375,285.5859375,288.0390625,291.671875,262.55078125,258.62890625,263.8359375,262.7578125,262.34765625,264.5390625
e65657183cb0767054e43e834762fcaf,1701146040,330.69140625,334.96484375,337.03125,350.41796875,349.0703125,343.96484375,341.72265625,322.87109375,357.32421875,366.27734375,367.94921875,365.25390625,365.859375,377.2890625,353.6171875,327.25390625,346.2734375,333.359375,312.49609375,277.4375,284.68359375,285.5859375,288.0390625,291.671875,262.55078125,258.62890625,263.8359375,262.7578125,262.34765625,264.5390625
e65657183cb0767054e43e834762fcaf,1701146160,330.69140625,334.96484375,337.03125,350.41796875,349.0703125,343.96484375,341.72265625,322.87109375,357.32421875,366.27734375,367.94921875,365.25390625,365.859375,377.2890625,353.6171875,333.359375,346.2734375,327.25390625,312.49609375,277.4375,284.68359375,285.5859375,288.0390625,291.671875,262.55078125,258.62890625,263.8359375,262.7578125,262.34765625,264.5390625
e65657183cb0767054e43e834762fcaf,1701146280,330.69140625,334.96484375,337.03125,350.41796875,349.0703125,343.96484375,341.72265625,322.87109375,357.32421875,366.27734375,367.94921875,365.25390625,365.859375,377.2890625,353.6171875,312.49609375,346.2734375,327.25390625,333.359375,277.4375,284.68359375,285.5859375,288.0390625,291.671875,262.55078125,258.62890625,263.8359375,262.7578125,262.34765625,264.5390625
9201d1cd756a9806afbea36657786c0d,1701146520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0
9201d1cd756a9806afbea36657786c0d,1701147360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
a12a3588ce6e1070ca3dd19d3b8acf4c,1701144000,2.0,2.0,5.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,3.0,5.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0
a12a3588ce6e1070ca3dd19d3b8acf4c,1701144360,5.0,2.0,2.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,3.0,5.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0
a12a3588ce6e1070ca3dd19d3b8acf4c,1701144840,5.0,2.0,2.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,3.0,5.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0
