csvname,anomaly_timestamp,Z_value_1,Z_value_2,Z_value_3,Z_value_4,Z_value_5,Z_value_6,Z_value_7,Z_value_8,Z_value_9,Z_value_10,Z_value_11,Z_value_12,Z_value_13,Z_value_14,Z_value_15,Z_value_16,Z_value_17,Z_value_18,Z_value_19,Z_value_20,Z_value_21,Z_value_22,Z_value_23,Z_value_24,Z_value_25,Z_value_26,Z_value_27,Z_value_28,Z_value_29,Z_value_30
4acf07478b589b05b894f55b9175ce0c,1703232480,16.740731477777647,8.4275687844446,14.940694328722689,14.222478208889193,16.722991095555496,19.544884293333475,14.07873129555507,18.83501936888933,9.845243848888762,11.367991466666153,13.077804537777208,12.366599239999736,13.407307082222056,7.973554211111049,11.442593097777314,18.46174338666666,7.353866173333598,14.182904540000688,15.125272175555438,18.28811479333429,10.667486615555188,13.500269324444568,12.532640122222396,15.287310668889202,13.77805142101581,17.585245993333146,12.102534075555822,12.445428233331768,13.755405040000268,13.609488646666753
4acf07478b589b05b894f55b9175ce0c,1703232720,16.740731477777647,8.4275687844446,14.940694328722689,14.222478208889193,18.46174338666666,16.722991095555496,14.07873129555507,18.83501936888933,9.845243848888762,11.367991466666153,13.077804537777208,12.366599239999736,13.407307082222056,7.973554211111049,11.442593097777314,19.544884293333475,7.353866173333598,14.182904540000688,15.125272175555438,18.28811479333429,10.667486615555188,13.500269324444568,12.532640122222396,15.287310668889202,13.77805142101581,17.585245993333146,12.102534075555822,12.445428233331768,13.755405040000268,13.609488646666753
4acf07478b589b05b894f55b9175ce0c,1703232960,16.740731477777647,8.4275687844446,14.940694328722689,14.222478208889193,18.46174338666666,16.722991095555496,19.544884293333475,14.07873129555507,9.845243848888762,11.367991466666153,13.077804537777208,12.366599239999736,13.407307082222056,7.973554211111049,11.442593097777314,18.83501936888933,7.353866173333598,14.182904540000688,15.125272175555438,18.28811479333429,10.667486615555188,13.500269324444568,12.532640122222396,15.287310668889202,13.77805142101581,17.585245993333146,12.102534075555822,12.445428233331768,13.755405040000268,13.609488646666753
4acf07478b589b05b894f55b9175ce0c,1703234280,8.4275687844446,14.940694328722689,14.222478208889193,18.46174338666666,16.722991095555496,19.544884293333475,14.07873129555507,18.83501936888933,9.845243848888762,11.367991466666153,13.077804537777208,12.366599239999736,13.407307082222056,7.973554211111049,11.442593097777314,18.28811479333429,7.353866173333598,14.182904540000688,15.125272175555438,10.667486615555188,13.500269324444568,12.532640122222396,15.287310668889202,13.77805142101581,17.585245993333146,12.102534075555822,12.445428233331768,13.755405040000268,13.609488646666753,15.85458567777904
c1066526e3b973229933e0fb9d037bbf,1703232360,4.0,3.0,4.0,3.0,4.0,7.0,4.0,4.0,4.0,7.0,4.0,3.0,4.0,4.0,4.0,8.0,7.0,4.0,3.0,8.0,3.0,4.0,4.0,7.0,4.0,4.0,8.0,3.0,4.0,4.0
c1066526e3b973229933e0fb9d037bbf,1703234280,3.0,4.0,8.0,3.0,4.0,7.0,4.0,4.0,4.0,7.0,4.0,3.0,4.0,4.0,4.0,8.0,7.0,4.0,3.0,3.0,4.0,4.0,7.0,4.0,4.0,8.0,3.0,4.0,4.0,7.0
c1066526e3b973229933e0fb9d037bbf,1703235120,3.0,4.0,8.0,3.0,4.0,7.0,4.0,4.0,4.0,7.0,4.0,3.0,4.0,4.0,4.0,8.0,7.0,4.0,3.0,8.0,3.0,4.0,4.0,7.0,4.0,4.0,3.0,4.0,4.0,7.0
e611d3a6c1cb3b072ec85e6e0729e546,1703232000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e611d3a6c1cb3b072ec85e6e0729e546,1703232120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e611d3a6c1cb3b072ec85e6e0729e546,1703232240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e611d3a6c1cb3b072ec85e6e0729e546,1703232360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e611d3a6c1cb3b072ec85e6e0729e546,1703232480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e611d3a6c1cb3b072ec85e6e0729e546,1703232600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e611d3a6c1cb3b072ec85e6e0729e546,1703232720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e611d3a6c1cb3b072ec85e6e0729e546,1703232840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e611d3a6c1cb3b072ec85e6e0729e546,1703232960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
