csvname,anomaly_timestamp,Z_value_1,Z_value_2,Z_value_3,Z_value_4,Z_value_5,Z_value_6,Z_value_7,Z_value_8,Z_value_9,Z_value_10,Z_value_11,Z_value_12,Z_value_13,Z_value_14,Z_value_15,Z_value_16,Z_value_17,Z_value_18,Z_value_19,Z_value_20,Z_value_21,Z_value_22,Z_value_23,Z_value_24,Z_value_25,Z_value_26,Z_value_27,Z_value_28,Z_value_29,Z_value_30
0badfdebad4428ade54a078fc6a15087,1700809200,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
0badfdebad4428ade54a078fc6a15087,1700809320,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
0badfdebad4428ade54a078fc6a15087,1700809440,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
0badfdebad4428ade54a078fc6a15087,1700809560,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
0badfdebad4428ade54a078fc6a15087,1700809680,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
0badfdebad4428ade54a078fc6a15087,1700809800,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
0badfdebad4428ade54a078fc6a15087,1700809920,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
0badfdebad4428ade54a078fc6a15087,1700810040,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
0badfdebad4428ade54a078fc6a15087,1700810160,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
0badfdebad4428ade54a078fc6a15087,1700810280,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
0badfdebad4428ade54a078fc6a15087,1700810400,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
0badfdebad4428ade54a078fc6a15087,1700810520,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
0badfdebad4428ade54a078fc6a15087,1700810640,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
0badfdebad4428ade54a078fc6a15087,1700810760,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
0badfdebad4428ade54a078fc6a15087,1700810880,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
0badfdebad4428ade54a078fc6a15087,1700811000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
0badfdebad4428ade54a078fc6a15087,1700811120,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
0badfdebad4428ade54a078fc6a15087,1700811240,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
0badfdebad4428ade54a078fc6a15087,1700811360,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
0badfdebad4428ade54a078fc6a15087,1700811480,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
0badfdebad4428ade54a078fc6a15087,1700811600,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
da340877fa5ea2f1c201aedfc91d22bc,1700809200,89.0,90.0,98.0,91.0,90.0,87.0,91.0,83.0,93.0,98.0,86.0,82.0,97.0,87.0,91.0,98.0,95.0,91.0,88.0,97.0,88.0,,,,,,,,,
da340877fa5ea2f1c201aedfc91d22bc,1700809320,98.0,90.0,98.0,91.0,90.0,87.0,91.0,83.0,93.0,98.0,86.0,82.0,97.0,87.0,91.0,89.0,95.0,91.0,88.0,97.0,88.0,,,,,,,,,
da340877fa5ea2f1c201aedfc91d22bc,1700809440,98.0,89.0,98.0,91.0,90.0,87.0,91.0,83.0,93.0,98.0,86.0,82.0,97.0,87.0,91.0,90.0,95.0,91.0,88.0,97.0,88.0,,,,,,,,,
da340877fa5ea2f1c201aedfc91d22bc,1700809560,98.0,89.0,90.0,91.0,90.0,87.0,91.0,83.0,93.0,98.0,86.0,82.0,97.0,87.0,91.0,98.0,95.0,91.0,88.0,97.0,88.0,,,,,,,,,
da340877fa5ea2f1c201aedfc91d22bc,1700809680,98.0,89.0,90.0,98.0,90.0,87.0,91.0,83.0,93.0,98.0,86.0,82.0,97.0,87.0,91.0,91.0,95.0,91.0,88.0,97.0,88.0,,,,,,,,,
da340877fa5ea2f1c201aedfc91d22bc,1700809800,98.0,89.0,90.0,98.0,91.0,87.0,91.0,83.0,93.0,98.0,86.0,82.0,97.0,87.0,91.0,90.0,95.0,91.0,88.0,97.0,88.0,,,,,,,,,
da340877fa5ea2f1c201aedfc91d22bc,1700809920,98.0,89.0,90.0,98.0,91.0,90.0,91.0,83.0,93.0,98.0,86.0,82.0,97.0,87.0,91.0,87.0,95.0,91.0,88.0,97.0,88.0,,,,,,,,,
da340877fa5ea2f1c201aedfc91d22bc,1700810040,98.0,89.0,90.0,98.0,91.0,90.0,87.0,83.0,93.0,98.0,86.0,82.0,97.0,87.0,91.0,91.0,95.0,91.0,88.0,97.0,88.0,,,,,,,,,
