timestamp,"container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",metrics_path=""/metrics/cadvisor""} [1m]) * 100","1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",environment=""rc"",instance=""yid-k8s-aiops-81-5778cb86bf-tmvfd"",grpc_code=~""Unknown|OK""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"",instance=""{1}"",grpc_code!~""Unknown|OK""}[1m]))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""{2}"",environment=""rc""}[1m])) or vector(1)"
1700645400,255.99609375,3267384.2666666666,3054003.2,3267384.2666666666,14.479612746662395,24.9949841999963,1
1700645520,251.015625,5307437.866666666,4746724.8,5307437.866666666,13.782840119998177,20.10781573332982,1
1700645640,259.69921875,2824402.6666666665,2543397.6,2824402.6666666665,12.253884875559985,20.70788250000381,1
1700645760,256.8359375,4252633.544514839,3860659.153051018,4252633.544514839,13.940101384907116,18.32809701567498,1
1700645880,255.69921875,3483331.4220948066,3315296.2197479834,3483331.4220948066,8.837686425762175,23.193764497625246,1
1700646000,251.1171875,5319630.933333334,4961490.933333334,5319630.933333334,11.43700208888428,10.682464169998033,1
1700646120,259.5546875,4952549.121578825,4286911.09110911,4952549.121578825,20.96525650120709,18.72923916724574,1
1700646240,249.6640625,4356248.533333333,3934583.466666667,4356248.533333333,15.208467375551765,25.581773220001196,1
1700646360,249.6015625,4930469.066666666,4537695.2,4930469.066666666,16.32025196221851,25.891924280003874,1
1700646480,262.5,5187512,4801395.2,5187512,14.398490497777756,26.70146663665946,1
1700646600,251.2109375,1939850.6666666667,1819884.2666666666,1939850.6666666667,15.703541331111207,25.796173206666328,1
1700646720,256.9453125,5101890.133333334,4611177.333333333,5101890.133333334,14.371546677777788,11.967746990000402,1
1700646840,254.89453125,4931780.266666667,4443035.2,4931780.266666667,19.169474624440127,20.78715632333721,1
1700646960,259.20703125,5346641.866666666,4961422.933333334,5346641.866666666,15.571185897772214,22.331263826660386,1
1700647080,255.8203125,4463624.8,4083694.4,4463624.8,9.745830317778099,26.669122849998526,1
1700647200,271.34375,4296733.6,3916333.3333333335,4296733.6,18.91161749111133,18.828537720000895,1
1700647320,268.671875,4568269.6,4067792.8,4568269.6,23.02743176222268,19.680142390000885,1
1700647440,255.83203125,6144951.308115315,5644413.131144809,6144951.308115315,13.80996033328318,30.997082529582805,1
1700647560,248.77734375,4015262.354626945,3557001.432903462,4015262.354626945,15.426189565352985,20.784988723381776,1
1700647680,259.140625,4849237.044689572,4353317.559236178,4849237.044689572,15.666951662387705,21.115113063619997,1
1700647800,247.59375,4555216,4153983.7333333334,4555216,14.71656510889362,23.73957153333322,1
1700647920,245.8984375,3766948,3309042.1333333333,3766948,16.12023853110764,30.430017363335843,1
1700648040,248.2109375,4461246.4,4080215.2,4461246.4,17.037178286668173,24.432389269992807,1
1700648160,256.125,4247385.6,3843398.1333333333,4247385.6,13.382051637777801,25.49985792333852,1
1700648280,249.140625,4655290.133333334,4280018.133333334,4655290.133333334,8.684747366666368,24.796980646666878,1
1700648400,252.96484375,3956970.7235745257,3804458.819606536,3956970.7235745257,17.82661487385294,21.855440626877506,1
1700648520,259.703125,5432957.333333333,4872860,5432957.333333333,16.693701813330538,18.914616933337435,1
1700648640,245.890625,2571845.8666666667,2493189.6,2571845.8666666667,14.486647468883247,32.28461670000494,1
1700648760,247.79296875,5847070.666666667,5423685.6,5847070.666666667,21.685395208890746,29.897599590003665,1
