csvname,anomaly_timestamp,Z_value_1,Z_value_2,Z_value_3,Z_value_4,Z_value_5,Z_value_6,Z_value_7,Z_value_8,Z_value_9,Z_value_10,Z_value_11,Z_value_12,Z_value_13,Z_value_14,Z_value_15,Z_value_16,Z_value_17,Z_value_18,Z_value_19,Z_value_20,Z_value_21,Z_value_22,Z_value_23,Z_value_24,Z_value_25,Z_value_26,Z_value_27,Z_value_28,Z_value_29,Z_value_30,prediction
19930931b560277fcf06ecc09f41e752,1701423720,214.0,23.0,18.0,21.0,73.0,23.0,24.0,27.0,23.0,16.0,18.0,28.0,24.0,132.0,18.0,28.0,30.0,27.0,23.0,20.0,26.0,23.0,38.0,26.0,29.0,28.0,27.0,24.0,29.0,25.0,7
19930931b560277fcf06ecc09f41e752,1701423840,214.0,23.0,18.0,21.0,73.0,23.0,24.0,27.0,23.0,16.0,18.0,28.0,24.0,132.0,18.0,30.0,28.0,27.0,23.0,20.0,26.0,23.0,38.0,26.0,29.0,28.0,27.0,24.0,29.0,25.0,7
19930931b560277fcf06ecc09f41e752,1701423960,214.0,23.0,18.0,21.0,73.0,23.0,24.0,27.0,23.0,16.0,18.0,28.0,24.0,132.0,18.0,27.0,28.0,30.0,23.0,20.0,26.0,23.0,38.0,26.0,29.0,28.0,27.0,24.0,29.0,25.0,7
19930931b560277fcf06ecc09f41e752,1701424080,214.0,23.0,18.0,21.0,73.0,23.0,24.0,27.0,23.0,16.0,18.0,28.0,24.0,132.0,18.0,23.0,28.0,30.0,27.0,20.0,26.0,23.0,38.0,26.0,29.0,28.0,27.0,24.0,29.0,25.0,7
19930931b560277fcf06ecc09f41e752,1701424200,214.0,23.0,18.0,21.0,73.0,23.0,24.0,27.0,23.0,16.0,18.0,28.0,24.0,132.0,18.0,20.0,28.0,30.0,27.0,23.0,26.0,23.0,38.0,26.0,29.0,28.0,27.0,24.0,29.0,25.0,7
19930931b560277fcf06ecc09f41e752,1701424320,214.0,23.0,18.0,21.0,73.0,23.0,24.0,27.0,23.0,16.0,18.0,28.0,24.0,132.0,18.0,26.0,28.0,30.0,27.0,23.0,20.0,23.0,38.0,26.0,29.0,28.0,27.0,24.0,29.0,25.0,7
19930931b560277fcf06ecc09f41e752,1701424440,214.0,23.0,18.0,21.0,73.0,23.0,24.0,27.0,23.0,16.0,18.0,28.0,24.0,132.0,18.0,23.0,28.0,30.0,27.0,23.0,20.0,26.0,38.0,26.0,29.0,28.0,27.0,24.0,29.0,25.0,7
19930931b560277fcf06ecc09f41e752,1701424560,214.0,23.0,18.0,21.0,73.0,23.0,24.0,27.0,23.0,16.0,18.0,28.0,24.0,132.0,18.0,38.0,28.0,30.0,27.0,23.0,20.0,26.0,23.0,26.0,29.0,28.0,27.0,24.0,29.0,25.0,7
19930931b560277fcf06ecc09f41e752,1701424680,214.0,23.0,18.0,21.0,73.0,23.0,24.0,27.0,23.0,16.0,18.0,28.0,24.0,132.0,18.0,26.0,28.0,30.0,27.0,23.0,20.0,26.0,23.0,38.0,29.0,28.0,27.0,24.0,29.0,25.0,7
19930931b560277fcf06ecc09f41e752,1701424800,214.0,23.0,18.0,21.0,73.0,23.0,24.0,27.0,23.0,16.0,18.0,28.0,24.0,132.0,18.0,29.0,28.0,30.0,27.0,23.0,20.0,26.0,23.0,38.0,26.0,28.0,27.0,24.0,29.0,25.0,7
19930931b560277fcf06ecc09f41e752,1701424920,214.0,23.0,18.0,21.0,73.0,23.0,24.0,27.0,23.0,16.0,18.0,28.0,24.0,132.0,18.0,28.0,28.0,30.0,27.0,23.0,20.0,26.0,23.0,38.0,26.0,29.0,27.0,24.0,29.0,25.0,7
19930931b560277fcf06ecc09f41e752,1701425040,214.0,23.0,18.0,21.0,73.0,23.0,24.0,27.0,23.0,16.0,18.0,28.0,24.0,132.0,18.0,27.0,28.0,30.0,27.0,23.0,20.0,26.0,23.0,38.0,26.0,29.0,28.0,24.0,29.0,25.0,7
19930931b560277fcf06ecc09f41e752,1701425160,214.0,23.0,18.0,21.0,73.0,23.0,24.0,27.0,23.0,16.0,18.0,28.0,24.0,132.0,18.0,24.0,28.0,30.0,27.0,23.0,20.0,26.0,23.0,38.0,26.0,29.0,28.0,27.0,29.0,25.0,7
19930931b560277fcf06ecc09f41e752,1701425280,214.0,23.0,18.0,21.0,73.0,23.0,24.0,27.0,23.0,16.0,18.0,28.0,24.0,132.0,18.0,29.0,28.0,30.0,27.0,23.0,20.0,26.0,23.0,38.0,26.0,29.0,28.0,27.0,24.0,25.0,7
19930931b560277fcf06ecc09f41e752,1701425400,214.0,23.0,18.0,21.0,73.0,23.0,24.0,27.0,23.0,16.0,18.0,28.0,24.0,132.0,18.0,25.0,28.0,30.0,27.0,23.0,20.0,26.0,23.0,38.0,26.0,29.0,28.0,27.0,24.0,29.0,7
8c09bd7d87a51ca5afe738ef99c3137e,1701421200,25670058.666666668,54263546.93333333,55202912.266666666,52571312.53333333,24204670.133333333,1424561.8666666667,2184001.333333333,2289200.533333333,1254094.933333333,1515898.6666666667,1094272.5333333334,1685556.2666666666,2348668.8,2104634.1333333333,1570440.0,29869592.0,1260280.2666666666,1480000.0,2232340.533333333,1254256.2666666666,2013645.3333333333,1664061.3333333333,2152146.933333333,1447571.2,1053401.6,1938875.4666666663,1218142.6666666667,1877511.4666666663,955576.8,1540377.3333333333,12
8c09bd7d87a51ca5afe738ef99c3137e,1701421320,29869592.0,54263546.93333333,55202912.266666666,52571312.53333333,24204670.133333333,1424561.8666666667,2184001.333333333,2289200.533333333,1254094.933333333,1515898.6666666667,1094272.5333333334,1685556.2666666666,2348668.8,2104634.1333333333,1570440.0,25670058.666666668,1260280.2666666666,1480000.0,2232340.533333333,1254256.2666666666,2013645.3333333333,1664061.3333333333,2152146.933333333,1447571.2,1053401.6,1938875.4666666663,1218142.6666666667,1877511.4666666663,955576.8,1540377.3333333333,12
8c09bd7d87a51ca5afe738ef99c3137e,1701421440,29869592.0,25670058.666666668,55202912.266666666,52571312.53333333,24204670.133333333,1424561.8666666667,2184001.333333333,2289200.533333333,1254094.933333333,1515898.6666666667,1094272.5333333334,1685556.2666666666,2348668.8,2104634.1333333333,1570440.0,54263546.93333333,1260280.2666666666,1480000.0,2232340.533333333,1254256.2666666666,2013645.3333333333,1664061.3333333333,2152146.933333333,1447571.2,1053401.6,1938875.4666666663,1218142.6666666667,1877511.4666666663,955576.8,1540377.3333333333,12
8c09bd7d87a51ca5afe738ef99c3137e,1701421560,29869592.0,25670058.666666668,54263546.93333333,52571312.53333333,24204670.133333333,1424561.8666666667,2184001.333333333,2289200.533333333,1254094.933333333,1515898.6666666667,1094272.5333333334,1685556.2666666666,2348668.8,2104634.1333333333,1570440.0,55202912.266666666,1260280.2666666666,1480000.0,2232340.533333333,1254256.2666666666,2013645.3333333333,1664061.3333333333,2152146.933333333,1447571.2,1053401.6,1938875.4666666663,1218142.6666666667,1877511.4666666663,955576.8,1540377.3333333333,12
8c09bd7d87a51ca5afe738ef99c3137e,1701421680,29869592.0,25670058.666666668,54263546.93333333,55202912.266666666,24204670.133333333,1424561.8666666667,2184001.333333333,2289200.533333333,1254094.933333333,1515898.6666666667,1094272.5333333334,1685556.2666666666,2348668.8,2104634.1333333333,1570440.0,52571312.53333333,1260280.2666666666,1480000.0,2232340.533333333,1254256.2666666666,2013645.3333333333,1664061.3333333333,2152146.933333333,1447571.2,1053401.6,1938875.4666666663,1218142.6666666667,1877511.4666666663,955576.8,1540377.3333333333,12
8c09bd7d87a51ca5afe738ef99c3137e,1701421800,29869592.0,25670058.666666668,54263546.93333333,55202912.266666666,52571312.53333333,1424561.8666666667,2184001.333333333,2289200.533333333,1254094.933333333,1515898.6666666667,1094272.5333333334,1685556.2666666666,2348668.8,2104634.1333333333,1570440.0,24204670.133333333,1260280.2666666666,1480000.0,2232340.533333333,1254256.2666666666,2013645.3333333333,1664061.3333333333,2152146.933333333,1447571.2,1053401.6,1938875.4666666663,1218142.6666666667,1877511.4666666663,955576.8,1540377.3333333333,12
b1bd7c01c3ef58909e115c5936d39ad0,1701421800,54.0,54.0,61.0,41.0,58.0,243.0,58.0,65.0,59.0,53.0,50.0,58.0,65.0,57.0,62.0,300.0,56.0,57.0,63.0,63.0,56.0,56.0,53.0,51.0,58.0,56.0,56.0,62.0,57.0,55.0,7
b1bd7c01c3ef58909e115c5936d39ad0,1701421920,54.0,54.0,61.0,41.0,58.0,300.0,58.0,65.0,59.0,53.0,50.0,58.0,65.0,57.0,62.0,243.0,56.0,57.0,63.0,63.0,56.0,56.0,53.0,51.0,58.0,56.0,56.0,62.0,57.0,55.0,7
e4aa88345de77d0282de38d940b97037,1701421200,438.0,401.0,428.0,338.0,1723.0,528.0,58.0,65.0,59.0,53.0,50.0,58.0,65.0,57.0,62.0,406.0,56.0,58.0,62.0,63.0,56.0,56.0,53.0,51.0,58.0,56.0,56.0,62.0,57.0,55.0,7
e4aa88345de77d0282de38d940b97037,1701421320,406.0,401.0,428.0,338.0,1723.0,528.0,58.0,65.0,59.0,53.0,50.0,58.0,65.0,57.0,62.0,438.0,56.0,58.0,62.0,63.0,56.0,56.0,53.0,51.0,58.0,56.0,56.0,62.0,57.0,55.0,7
e4aa88345de77d0282de38d940b97037,1701421440,406.0,438.0,428.0,338.0,1723.0,528.0,58.0,65.0,59.0,53.0,50.0,58.0,65.0,57.0,62.0,401.0,56.0,58.0,62.0,63.0,56.0,56.0,53.0,51.0,58.0,56.0,56.0,62.0,57.0,55.0,7
e4aa88345de77d0282de38d940b97037,1701421560,406.0,438.0,401.0,338.0,1723.0,528.0,58.0,65.0,59.0,53.0,50.0,58.0,65.0,57.0,62.0,428.0,56.0,58.0,62.0,63.0,56.0,56.0,53.0,51.0,58.0,56.0,56.0,62.0,57.0,55.0,7
e4aa88345de77d0282de38d940b97037,1701421680,406.0,438.0,401.0,428.0,1723.0,528.0,58.0,65.0,59.0,53.0,50.0,58.0,65.0,57.0,62.0,338.0,56.0,58.0,62.0,63.0,56.0,56.0,53.0,51.0,58.0,56.0,56.0,62.0,57.0,55.0,7
e4aa88345de77d0282de38d940b97037,1701421800,406.0,438.0,401.0,428.0,338.0,528.0,58.0,65.0,59.0,53.0,50.0,58.0,65.0,57.0,62.0,1723.0,56.0,58.0,62.0,63.0,56.0,56.0,53.0,51.0,58.0,56.0,56.0,62.0,57.0,55.0,7
e4aa88345de77d0282de38d940b97037,1701421920,406.0,438.0,401.0,428.0,338.0,1723.0,58.0,65.0,59.0,53.0,50.0,58.0,65.0,57.0,62.0,528.0,56.0,58.0,62.0,63.0,56.0,56.0,53.0,51.0,58.0,56.0,56.0,62.0,57.0,55.0,7
e4aa88345de77d0282de38d940b97037,1701423480,338.0,1723.0,528.0,58.0,65.0,59.0,53.0,50.0,58.0,65.0,57.0,62.0,56.0,58.0,62.0,63.0,56.0,56.0,53.0,51.0,58.0,56.0,56.0,62.0,57.0,55.0,50.0,51.0,65.0,57.0,7
e4aa88345de77d0282de38d940b97037,1701424800,528.0,58.0,65.0,59.0,53.0,50.0,58.0,65.0,57.0,62.0,56.0,58.0,62.0,63.0,56.0,50.0,56.0,53.0,51.0,58.0,56.0,56.0,62.0,57.0,55.0,51.0,65.0,57.0,57.0,53.0,7
e4aa88345de77d0282de38d940b97037,1701425280,528.0,58.0,65.0,59.0,53.0,50.0,58.0,65.0,57.0,62.0,56.0,58.0,62.0,63.0,56.0,57.0,56.0,53.0,51.0,58.0,56.0,56.0,62.0,57.0,55.0,50.0,51.0,65.0,57.0,53.0,7
e4aa88345de77d0282de38d940b97037,1701425400,528.0,58.0,65.0,59.0,53.0,50.0,58.0,65.0,57.0,62.0,56.0,58.0,62.0,63.0,56.0,53.0,56.0,53.0,51.0,58.0,56.0,56.0,62.0,57.0,55.0,50.0,51.0,65.0,57.0,57.0,7
da340877fa5ea2f1c201aedfc91d22bc,1701421800,86.0,88.0,92.0,77.0,83.0,431.0,58.0,65.0,59.0,53.0,50.0,58.0,65.0,57.0,62.0,592.0,56.0,57.0,63.0,63.0,56.0,56.0,53.0,51.0,58.0,56.0,56.0,62.0,57.0,55.0,7
da340877fa5ea2f1c201aedfc91d22bc,1701421920,86.0,88.0,92.0,77.0,83.0,592.0,58.0,65.0,59.0,53.0,50.0,58.0,65.0,57.0,62.0,431.0,56.0,57.0,63.0,63.0,56.0,56.0,53.0,51.0,58.0,56.0,56.0,62.0,57.0,55.0,7
da340877fa5ea2f1c201aedfc91d22bc,1701422520,86.0,88.0,92.0,77.0,83.0,592.0,431.0,58.0,65.0,59.0,53.0,58.0,65.0,57.0,62.0,50.0,56.0,57.0,63.0,63.0,56.0,56.0,53.0,51.0,58.0,56.0,56.0,62.0,57.0,55.0,7
da340877fa5ea2f1c201aedfc91d22bc,1701422880,86.0,88.0,92.0,77.0,83.0,592.0,431.0,58.0,65.0,59.0,53.0,50.0,58.0,65.0,62.0,57.0,56.0,57.0,63.0,63.0,56.0,56.0,53.0,51.0,58.0,56.0,56.0,62.0,57.0,55.0,7
da340877fa5ea2f1c201aedfc91d22bc,1701423600,592.0,431.0,58.0,65.0,59.0,53.0,50.0,58.0,65.0,57.0,62.0,56.0,57.0,63.0,63.0,56.0,56.0,53.0,51.0,58.0,56.0,56.0,62.0,57.0,55.0,50.0,51.0,65.0,57.0,57.0,7
da340877fa5ea2f1c201aedfc91d22bc,1701423720,431.0,58.0,65.0,59.0,53.0,50.0,58.0,65.0,57.0,62.0,56.0,57.0,63.0,63.0,56.0,56.0,53.0,51.0,58.0,56.0,56.0,62.0,57.0,55.0,50.0,51.0,65.0,57.0,57.0,53.0,7
a12a3588ce6e1070ca3dd19d3b8acf4c,1701422400,8.0,3.0,4.0,4.0,7.0,4.0,4.0,7.0,4.0,3.0,7.0,4.0,4.0,4.0,7.0,19.0,4.0,3.0,8.0,3.0,4.0,4.0,7.0,4.0,4.0,7.0,4.0,3.0,4.0,7.0,7
a12a3588ce6e1070ca3dd19d3b8acf4c,1701423240,4.0,4.0,7.0,4.0,4.0,7.0,4.0,3.0,19.0,7.0,4.0,4.0,4.0,7.0,4.0,3.0,8.0,3.0,4.0,4.0,7.0,4.0,4.0,7.0,4.0,3.0,4.0,7.0,4.0,4.0,7
a12a3588ce6e1070ca3dd19d3b8acf4c,1701423480,7.0,4.0,4.0,7.0,4.0,3.0,19.0,7.0,4.0,4.0,4.0,7.0,4.0,3.0,8.0,3.0,4.0,4.0,7.0,4.0,4.0,7.0,4.0,3.0,4.0,7.0,4.0,4.0,7.0,0.0,7
a12a3588ce6e1070ca3dd19d3b8acf4c,1701424440,4.0,7.0,4.0,3.0,19.0,7.0,4.0,4.0,4.0,7.0,4.0,3.0,8.0,3.0,4.0,3.0,4.0,7.0,4.0,4.0,7.0,4.0,4.0,7.0,4.0,4.0,7.0,0.0,0.0,0.0,7
a12a3588ce6e1070ca3dd19d3b8acf4c,1701425160,4.0,7.0,4.0,3.0,19.0,7.0,4.0,4.0,4.0,7.0,4.0,3.0,8.0,3.0,4.0,0.0,4.0,7.0,4.0,4.0,7.0,4.0,3.0,4.0,7.0,4.0,4.0,7.0,0.0,0.0,7
a12a3588ce6e1070ca3dd19d3b8acf4c,1701425280,4.0,7.0,4.0,3.0,19.0,7.0,4.0,4.0,4.0,7.0,4.0,3.0,8.0,3.0,4.0,0.0,4.0,7.0,4.0,4.0,7.0,4.0,3.0,4.0,7.0,4.0,4.0,7.0,0.0,0.0,7
a12a3588ce6e1070ca3dd19d3b8acf4c,1701425400,4.0,7.0,4.0,3.0,19.0,7.0,4.0,4.0,4.0,7.0,4.0,3.0,8.0,3.0,4.0,0.0,4.0,7.0,4.0,4.0,7.0,4.0,3.0,4.0,7.0,4.0,4.0,7.0,0.0,0.0,7
e937d159618b42e3d8ca2cad01913f7e,1701421200,3.0,4.0,4.0,7.0,4.0,4.0,7.0,4.0,3.0,4.0,7.0,4.0,4.0,4.0,7.0,8.0,4.0,3.0,8.0,3.0,4.0,4.0,7.0,4.0,4.0,7.0,4.0,3.0,4.0,7.0,7
e937d159618b42e3d8ca2cad01913f7e,1701421680,8.0,3.0,4.0,4.0,4.0,4.0,7.0,4.0,3.0,4.0,7.0,4.0,4.0,4.0,7.0,7.0,4.0,3.0,8.0,3.0,4.0,4.0,7.0,4.0,4.0,7.0,4.0,3.0,4.0,7.0,7
e937d159618b42e3d8ca2cad01913f7e,1701422040,8.0,3.0,4.0,4.0,7.0,4.0,4.0,4.0,3.0,4.0,7.0,4.0,4.0,4.0,7.0,7.0,4.0,3.0,8.0,3.0,4.0,4.0,7.0,4.0,4.0,7.0,4.0,3.0,4.0,7.0,7
e937d159618b42e3d8ca2cad01913f7e,1701422520,8.0,3.0,4.0,4.0,7.0,4.0,4.0,7.0,4.0,3.0,4.0,4.0,4.0,4.0,7.0,7.0,4.0,3.0,8.0,3.0,4.0,4.0,7.0,4.0,4.0,7.0,4.0,3.0,4.0,7.0,7
e937d159618b42e3d8ca2cad01913f7e,1701423000,8.0,3.0,4.0,4.0,7.0,4.0,4.0,7.0,4.0,3.0,4.0,7.0,4.0,4.0,4.0,7.0,4.0,3.0,8.0,3.0,4.0,4.0,7.0,4.0,4.0,7.0,4.0,3.0,4.0,7.0,7
e937d159618b42e3d8ca2cad01913f7e,1701423360,4.0,7.0,4.0,4.0,7.0,4.0,3.0,4.0,7.0,4.0,4.0,4.0,7.0,4.0,3.0,8.0,3.0,4.0,4.0,7.0,4.0,4.0,7.0,4.0,3.0,4.0,7.0,4.0,4.0,7.0,7
e937d159618b42e3d8ca2cad01913f7e,1701423840,4.0,7.0,4.0,3.0,4.0,7.0,4.0,4.0,4.0,7.0,4.0,3.0,8.0,3.0,4.0,7.0,4.0,4.0,4.0,7.0,4.0,3.0,4.0,7.0,4.0,4.0,7.0,0.0,0.0,0.0,7
e937d159618b42e3d8ca2cad01913f7e,1701424200,4.0,7.0,4.0,3.0,4.0,7.0,4.0,4.0,4.0,7.0,4.0,3.0,8.0,3.0,4.0,7.0,4.0,7.0,4.0,4.0,4.0,3.0,4.0,7.0,4.0,4.0,7.0,0.0,0.0,0.0,7
e937d159618b42e3d8ca2cad01913f7e,1701424680,4.0,7.0,4.0,3.0,4.0,7.0,4.0,4.0,4.0,7.0,4.0,3.0,8.0,3.0,4.0,7.0,4.0,7.0,4.0,4.0,7.0,4.0,3.0,4.0,4.0,4.0,7.0,0.0,0.0,0.0,7
e937d159618b42e3d8ca2cad01913f7e,1701425040,4.0,7.0,4.0,3.0,4.0,7.0,4.0,4.0,4.0,7.0,4.0,3.0,8.0,3.0,4.0,7.0,4.0,7.0,4.0,4.0,7.0,4.0,3.0,4.0,7.0,4.0,4.0,0.0,0.0,0.0,7
a4a58c952a98e5616e4e5acf3cc4a933,1701421800,54.0,54.0,61.0,41.0,58.0,431.0,58.0,65.0,59.0,53.0,50.0,58.0,65.0,57.0,62.0,540.0,56.0,57.0,63.0,63.0,56.0,56.0,53.0,51.0,58.0,56.0,56.0,62.0,57.0,55.0,7
aedcea2b95e6a07cb77a9a0da350ab7f,1701421200,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7
aedcea2b95e6a07cb77a9a0da350ab7f,1701421320,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7
aedcea2b95e6a07cb77a9a0da350ab7f,1701421440,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7
aedcea2b95e6a07cb77a9a0da350ab7f,1701421560,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7
aedcea2b95e6a07cb77a9a0da350ab7f,1701421680,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7
aedcea2b95e6a07cb77a9a0da350ab7f,1701421800,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7
aedcea2b95e6a07cb77a9a0da350ab7f,1701421920,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7
aedcea2b95e6a07cb77a9a0da350ab7f,1701422040,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7
aedcea2b95e6a07cb77a9a0da350ab7f,1701422160,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7
aedcea2b95e6a07cb77a9a0da350ab7f,1701422280,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7
aedcea2b95e6a07cb77a9a0da350ab7f,1701422400,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7
aedcea2b95e6a07cb77a9a0da350ab7f,1701422640,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7
