csvname,anomaly_timestamp,Z_value_1,Z_value_2,Z_value_3,Z_value_4,Z_value_5,Z_value_6,Z_value_7,Z_value_8,Z_value_9,Z_value_10,Z_value_11,Z_value_12,Z_value_13,Z_value_14,Z_value_15,Z_value_16,Z_value_17,Z_value_18,Z_value_19,Z_value_20,Z_value_21,Z_value_22,Z_value_23,Z_value_24,Z_value_25,Z_value_26,Z_value_27,Z_value_28,Z_value_29,Z_value_30,prediction
e65657183cb0767054e43e834762fcaf,1701201720,288.34375,302.390625,307.32421875,279.015625,278.453125,334.43359375,321.95703125,295.2890625,291.078125,294.55859375,336.4375,334.73828125,336.55859375,284.6640625,281.59375,321.265625,333.1015625,320.78125,312.62109375,311.51171875,280.4609375,316.65625,300.28125,298.62890625,276.6015625,270.296875,294.99609375,286.28515625,274.19140625,279.0546875,7
e65657183cb0767054e43e834762fcaf,1701201840,288.34375,321.265625,307.32421875,279.015625,278.453125,334.43359375,321.95703125,295.2890625,291.078125,294.55859375,336.4375,334.73828125,336.55859375,284.6640625,281.59375,302.390625,333.1015625,320.78125,312.62109375,311.51171875,280.4609375,316.65625,300.28125,298.62890625,276.6015625,270.296875,294.99609375,286.28515625,274.19140625,279.0546875,7
e65657183cb0767054e43e834762fcaf,1701201960,288.34375,321.265625,302.390625,279.015625,278.453125,334.43359375,321.95703125,295.2890625,291.078125,294.55859375,336.4375,334.73828125,336.55859375,284.6640625,281.59375,307.32421875,333.1015625,320.78125,312.62109375,311.51171875,280.4609375,316.65625,300.28125,298.62890625,276.6015625,270.296875,294.99609375,286.28515625,274.19140625,279.0546875,7
e65657183cb0767054e43e834762fcaf,1701202320,288.34375,321.265625,302.390625,307.32421875,279.015625,278.453125,321.95703125,295.2890625,291.078125,294.55859375,336.4375,334.73828125,336.55859375,284.6640625,281.59375,334.43359375,333.1015625,320.78125,312.62109375,311.51171875,280.4609375,316.65625,300.28125,298.62890625,276.6015625,270.296875,294.99609375,286.28515625,274.19140625,279.0546875,7
e65657183cb0767054e43e834762fcaf,1701202440,288.34375,321.265625,302.390625,307.32421875,279.015625,278.453125,334.43359375,295.2890625,291.078125,294.55859375,336.4375,334.73828125,336.55859375,284.6640625,281.59375,321.95703125,333.1015625,320.78125,312.62109375,311.51171875,280.4609375,316.65625,300.28125,298.62890625,276.6015625,270.296875,294.99609375,286.28515625,274.19140625,279.0546875,7
e65657183cb0767054e43e834762fcaf,1701202920,288.34375,321.265625,302.390625,307.32421875,279.015625,278.453125,334.43359375,321.95703125,295.2890625,291.078125,294.55859375,334.73828125,336.55859375,284.6640625,281.59375,336.4375,333.1015625,320.78125,312.62109375,311.51171875,280.4609375,316.65625,300.28125,298.62890625,276.6015625,270.296875,294.99609375,286.28515625,274.19140625,279.0546875,7
e65657183cb0767054e43e834762fcaf,1701203040,288.34375,321.265625,302.390625,307.32421875,279.015625,278.453125,334.43359375,321.95703125,295.2890625,291.078125,294.55859375,336.4375,336.55859375,284.6640625,281.59375,334.73828125,333.1015625,320.78125,312.62109375,311.51171875,280.4609375,316.65625,300.28125,298.62890625,276.6015625,270.296875,294.99609375,286.28515625,274.19140625,279.0546875,7
e65657183cb0767054e43e834762fcaf,1701203160,288.34375,321.265625,302.390625,307.32421875,279.015625,278.453125,334.43359375,321.95703125,295.2890625,291.078125,294.55859375,336.4375,334.73828125,284.6640625,281.59375,336.55859375,333.1015625,320.78125,312.62109375,311.51171875,280.4609375,316.65625,300.28125,298.62890625,276.6015625,270.296875,294.99609375,286.28515625,274.19140625,279.0546875,7
e65657183cb0767054e43e834762fcaf,1701203520,321.265625,302.390625,307.32421875,279.015625,278.453125,334.43359375,321.95703125,295.2890625,291.078125,294.55859375,336.4375,334.73828125,336.55859375,284.6640625,281.59375,333.1015625,320.78125,312.62109375,311.51171875,280.4609375,316.65625,300.28125,298.62890625,276.6015625,270.296875,294.99609375,286.28515625,274.19140625,279.0546875,288.36328125,7
e65657183cb0767054e43e834762fcaf,1701203640,321.265625,302.390625,307.32421875,279.015625,278.453125,334.43359375,321.95703125,295.2890625,291.078125,294.55859375,336.4375,334.73828125,336.55859375,284.6640625,281.59375,320.78125,333.1015625,312.62109375,311.51171875,280.4609375,316.65625,300.28125,298.62890625,276.6015625,270.296875,294.99609375,286.28515625,274.19140625,279.0546875,288.36328125,7
