csvname,anomaly_timestamp,Z_value_1,Z_value_2,Z_value_3,Z_value_4,Z_value_5,Z_value_6,Z_value_7,Z_value_8,Z_value_9,Z_value_10,Z_value_11,Z_value_12,Z_value_13,Z_value_14,Z_value_15,Z_value_16,Z_value_17,Z_value_18,Z_value_19,Z_value_20,Z_value_21,Z_value_22,Z_value_23,Z_value_24,Z_value_25,Z_value_26,Z_value_27,Z_value_28,Z_value_29,Z_value_30,prediction
2ce5ac45d4275008d857abb5385cf1b3,1700799240,94.0,101.0,98.0,82.0,84.0,90.0,89.0,93.0,85.0,92.0,79.0,98.0,81.0,98.0,96.0,99.0,98.0,92.0,85.0,90.0,93.0,,,,,,,,,,0
6326114b91842880149e9876a90e7bca,1700799240,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,0
62920d13ca9ff31950a65b98312bcfe0,1700798880,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,0
62920d13ca9ff31950a65b98312bcfe0,1700799120,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,0
62920d13ca9ff31950a65b98312bcfe0,1700799240,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,0
62920d13ca9ff31950a65b98312bcfe0,1700799360,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,0
62920d13ca9ff31950a65b98312bcfe0,1700799480,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,0
62920d13ca9ff31950a65b98312bcfe0,1700799600,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,0
4497c7155104ca8d37e8b1ad7eb8d788,1700798760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094590896652376,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0
451b79e4344fcafd29a9de017fe442a5,1700798760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182431816108729,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0
