csvname,anomaly_timestamp,Z_value_1,Z_value_2,Z_value_3,Z_value_4,Z_value_5,Z_value_6,Z_value_7,Z_value_8,Z_value_9,Z_value_10,Z_value_11,Z_value_12,Z_value_13,Z_value_14,Z_value_15,Z_value_16,Z_value_17,Z_value_18,Z_value_19,Z_value_20,Z_value_21,Z_value_22,Z_value_23,Z_value_24,Z_value_25,Z_value_26,Z_value_27,Z_value_28,Z_value_29,Z_value_30
ba7e4d879f5b61c48192f115c8423009,1703219400,1.0,4.0,4.0,4.0,3.0,2.0,5.0,3.0,2.0,3.0,1.0,3.0,2.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,10.0,5.0,3.0,4.0,5.0,3.0,5.0,2.0
ba7e4d879f5b61c48192f115c8423009,1703219520,4.0,4.0,4.0,3.0,2.0,5.0,3.0,2.0,3.0,1.0,3.0,2.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,10.0,5.0,3.0,4.0,5.0,3.0,5.0,2.0,6.0
ba7e4d879f5b61c48192f115c8423009,1703219640,4.0,4.0,4.0,3.0,2.0,5.0,3.0,2.0,3.0,1.0,3.0,2.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,10.0,5.0,3.0,4.0,5.0,3.0,5.0,2.0,6.0
ba7e4d879f5b61c48192f115c8423009,1703219760,4.0,4.0,4.0,3.0,2.0,5.0,3.0,2.0,3.0,1.0,3.0,2.0,5.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,10.0,5.0,3.0,4.0,5.0,3.0,5.0,2.0,6.0
ba7e4d879f5b61c48192f115c8423009,1703219880,4.0,4.0,4.0,3.0,2.0,5.0,3.0,2.0,3.0,1.0,3.0,2.0,5.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,10.0,5.0,3.0,4.0,5.0,3.0,5.0,2.0,6.0
ba7e4d879f5b61c48192f115c8423009,1703220000,4.0,4.0,4.0,3.0,2.0,5.0,3.0,2.0,3.0,1.0,3.0,2.0,5.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,10.0,5.0,3.0,4.0,5.0,3.0,5.0,2.0,6.0
ba7e4d879f5b61c48192f115c8423009,1703220120,4.0,4.0,4.0,3.0,2.0,5.0,3.0,2.0,3.0,1.0,3.0,2.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,10.0,5.0,3.0,4.0,5.0,3.0,5.0,2.0,6.0
001af3fb6b4d143bcf025ea210b71ead,1703220000,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,1.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0
001af3fb6b4d143bcf025ea210b71ead,1703220120,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,1.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0
001af3fb6b4d143bcf025ea210b71ead,1703220360,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0
