csvname,anomaly_timestamp,Z_value_1,Z_value_2,Z_value_3,Z_value_4,Z_value_5,Z_value_6,Z_value_7,Z_value_8,Z_value_9,Z_value_10,Z_value_11,Z_value_12,Z_value_13,Z_value_14,Z_value_15,Z_value_16,Z_value_17,Z_value_18,Z_value_19,Z_value_20,Z_value_21,Z_value_22,Z_value_23,Z_value_24,Z_value_25,Z_value_26,Z_value_27,Z_value_28,Z_value_29,Z_value_30
ba7e4d879f5b61c48192f115c8423009,1703215200,4.0,5.0,4.0,4.0,3.0,4.0,6.0,1.0,4.0,1.0,2.0,6.0,1.0,3.0,2.0,2.0,6.0,1.0,3.0,4.0,2.0,1.0,4.0,2.0,5.0,4.0,3.0,2.0,7.0,1.0
ba7e4d879f5b61c48192f115c8423009,1703215680,4.0,5.0,4.0,4.0,3.0,4.0,6.0,1.0,4.0,1.0,2.0,2.0,6.0,1.0,2.0,3.0,6.0,1.0,3.0,4.0,2.0,1.0,4.0,2.0,5.0,4.0,3.0,2.0,7.0,1.0
ba7e4d879f5b61c48192f115c8423009,1703216520,5.0,4.0,4.0,3.0,4.0,6.0,1.0,4.0,1.0,2.0,2.0,6.0,1.0,3.0,2.0,1.0,6.0,1.0,3.0,4.0,2.0,4.0,2.0,5.0,4.0,3.0,2.0,7.0,1.0,1.0
ba7e4d879f5b61c48192f115c8423009,1703216640,5.0,4.0,4.0,3.0,4.0,6.0,1.0,4.0,1.0,2.0,2.0,6.0,1.0,3.0,2.0,4.0,6.0,1.0,3.0,4.0,2.0,1.0,2.0,5.0,4.0,3.0,2.0,7.0,1.0,1.0
ba7e4d879f5b61c48192f115c8423009,1703216760,5.0,4.0,4.0,3.0,4.0,6.0,1.0,4.0,1.0,2.0,2.0,6.0,1.0,3.0,2.0,2.0,6.0,1.0,3.0,4.0,2.0,1.0,4.0,5.0,4.0,3.0,2.0,7.0,1.0,1.0
ba7e4d879f5b61c48192f115c8423009,1703216880,5.0,4.0,4.0,3.0,4.0,6.0,1.0,4.0,1.0,2.0,2.0,6.0,1.0,3.0,2.0,5.0,6.0,1.0,3.0,4.0,2.0,1.0,4.0,2.0,4.0,3.0,2.0,7.0,1.0,1.0
ba7e4d879f5b61c48192f115c8423009,1703217000,5.0,4.0,4.0,3.0,4.0,6.0,1.0,4.0,1.0,2.0,2.0,6.0,1.0,3.0,2.0,4.0,6.0,1.0,3.0,4.0,2.0,1.0,4.0,2.0,5.0,3.0,2.0,7.0,1.0,1.0
ba7e4d879f5b61c48192f115c8423009,1703217120,5.0,4.0,4.0,3.0,4.0,6.0,1.0,4.0,1.0,2.0,2.0,6.0,1.0,3.0,2.0,3.0,6.0,1.0,3.0,4.0,2.0,1.0,4.0,2.0,5.0,4.0,2.0,7.0,1.0,1.0
ba7e4d879f5b61c48192f115c8423009,1703217240,5.0,4.0,4.0,3.0,4.0,6.0,1.0,4.0,1.0,2.0,2.0,6.0,1.0,3.0,2.0,2.0,6.0,1.0,3.0,4.0,2.0,1.0,4.0,2.0,5.0,4.0,3.0,7.0,1.0,1.0
ba7e4d879f5b61c48192f115c8423009,1703217360,5.0,4.0,4.0,3.0,4.0,6.0,1.0,4.0,1.0,2.0,2.0,6.0,1.0,3.0,2.0,7.0,6.0,1.0,3.0,4.0,2.0,1.0,4.0,2.0,5.0,4.0,3.0,2.0,1.0,1.0
