csvname,anomaly_timestamp,Z_value_1,Z_value_2,Z_value_3,Z_value_4,Z_value_5,Z_value_6,Z_value_7,Z_value_8,Z_value_9,Z_value_10,Z_value_11,Z_value_12,Z_value_13,Z_value_14,Z_value_15,Z_value_16,Z_value_17,Z_value_18,Z_value_19,Z_value_20,Z_value_21,Z_value_22,Z_value_23,Z_value_24,Z_value_25,Z_value_26,Z_value_27,Z_value_28,Z_value_29,Z_value_30
19930931b560277fcf06ecc09f41e752,1701662400,12.0,21.0,11.0,20.0,13.0,12.0,17.0,10.0,8.0,17.0,8.0,7.0,330.0,72.0,216.0,19.0,1712.0,434.0,24.0,30.0,33.0,,,,,,,,,
19930931b560277fcf06ecc09f41e752,1701662520,19.0,21.0,11.0,20.0,13.0,12.0,17.0,10.0,8.0,17.0,8.0,7.0,330.0,72.0,216.0,12.0,1712.0,434.0,24.0,30.0,33.0,,,,,,,,,
19930931b560277fcf06ecc09f41e752,1701662640,19.0,12.0,11.0,20.0,13.0,12.0,17.0,10.0,8.0,17.0,8.0,7.0,330.0,72.0,216.0,21.0,1712.0,434.0,24.0,30.0,33.0,,,,,,,,,
19930931b560277fcf06ecc09f41e752,1701662760,19.0,12.0,21.0,20.0,13.0,12.0,17.0,10.0,8.0,17.0,8.0,7.0,330.0,72.0,216.0,11.0,1712.0,434.0,24.0,30.0,33.0,,,,,,,,,
19930931b560277fcf06ecc09f41e752,1701662880,19.0,12.0,21.0,11.0,13.0,12.0,17.0,10.0,8.0,17.0,8.0,7.0,330.0,72.0,216.0,20.0,1712.0,434.0,24.0,30.0,33.0,,,,,,,,,
19930931b560277fcf06ecc09f41e752,1701663000,19.0,12.0,21.0,11.0,20.0,12.0,17.0,10.0,8.0,17.0,8.0,7.0,330.0,72.0,216.0,13.0,1712.0,434.0,24.0,30.0,33.0,,,,,,,,,
19930931b560277fcf06ecc09f41e752,1701663120,19.0,12.0,21.0,11.0,20.0,13.0,17.0,10.0,8.0,17.0,8.0,7.0,330.0,72.0,216.0,12.0,1712.0,434.0,24.0,30.0,33.0,,,,,,,,,
19930931b560277fcf06ecc09f41e752,1701663240,19.0,12.0,21.0,11.0,20.0,13.0,12.0,10.0,8.0,17.0,8.0,7.0,330.0,72.0,216.0,17.0,1712.0,434.0,24.0,30.0,33.0,,,,,,,,,
19930931b560277fcf06ecc09f41e752,1701663360,19.0,12.0,21.0,11.0,20.0,13.0,12.0,17.0,8.0,17.0,8.0,7.0,330.0,72.0,216.0,10.0,1712.0,434.0,24.0,30.0,33.0,,,,,,,,,
19930931b560277fcf06ecc09f41e752,1701663480,19.0,12.0,21.0,11.0,20.0,13.0,12.0,17.0,10.0,17.0,8.0,7.0,330.0,72.0,216.0,8.0,1712.0,434.0,24.0,30.0,33.0,,,,,,,,,
19930931b560277fcf06ecc09f41e752,1701663600,19.0,12.0,21.0,11.0,20.0,13.0,12.0,17.0,10.0,8.0,8.0,7.0,330.0,72.0,216.0,17.0,1712.0,434.0,24.0,30.0,33.0,,,,,,,,,
19930931b560277fcf06ecc09f41e752,1701663720,19.0,12.0,21.0,11.0,20.0,13.0,12.0,17.0,10.0,8.0,17.0,7.0,330.0,72.0,216.0,8.0,1712.0,434.0,24.0,30.0,33.0,,,,,,,,,
19930931b560277fcf06ecc09f41e752,1701663840,19.0,12.0,21.0,11.0,20.0,13.0,12.0,17.0,10.0,8.0,17.0,8.0,330.0,72.0,216.0,7.0,1712.0,434.0,24.0,30.0,33.0,,,,,,,,,
19930931b560277fcf06ecc09f41e752,1701663960,19.0,12.0,21.0,11.0,20.0,13.0,12.0,17.0,10.0,8.0,17.0,8.0,7.0,72.0,216.0,330.0,1712.0,434.0,24.0,30.0,33.0,,,,,,,,,
19930931b560277fcf06ecc09f41e752,1701664200,19.0,12.0,21.0,11.0,20.0,13.0,12.0,17.0,10.0,8.0,17.0,8.0,7.0,330.0,72.0,216.0,1712.0,434.0,24.0,30.0,33.0,,,,,,,,,
19930931b560277fcf06ecc09f41e752,1701664320,19.0,12.0,21.0,11.0,20.0,13.0,12.0,17.0,10.0,8.0,17.0,8.0,7.0,330.0,72.0,1712.0,216.0,434.0,24.0,30.0,33.0,,,,,,,,,
19930931b560277fcf06ecc09f41e752,1701664440,19.0,12.0,21.0,11.0,20.0,13.0,12.0,17.0,10.0,8.0,17.0,8.0,7.0,330.0,72.0,434.0,216.0,1712.0,24.0,30.0,33.0,,,,,,,,,
19930931b560277fcf06ecc09f41e752,1701664560,19.0,12.0,21.0,11.0,20.0,13.0,12.0,17.0,10.0,8.0,17.0,8.0,7.0,330.0,72.0,24.0,216.0,1712.0,434.0,30.0,33.0,,,,,,,,,
19930931b560277fcf06ecc09f41e752,1701664680,19.0,12.0,21.0,11.0,20.0,13.0,12.0,17.0,10.0,8.0,17.0,8.0,7.0,330.0,72.0,30.0,216.0,1712.0,434.0,24.0,33.0,,,,,,,,,
19930931b560277fcf06ecc09f41e752,1701664800,19.0,12.0,21.0,11.0,20.0,13.0,12.0,17.0,10.0,8.0,17.0,8.0,7.0,330.0,72.0,33.0,216.0,1712.0,434.0,24.0,30.0,,,,,,,,,
8c09bd7d87a51ca5afe738ef99c3137e,1701662400,22687750.666666668,22208869.866666667,20216244.53333333,26444381.79696616,20865380.0,24027903.466666665,23049756.266666666,29064910.666666668,27352751.466666665,23038988.0,23054722.666666668,9236576.8,46563446.66666666,11068014.933333334,11068014.933333334,32924868.0,11068014.933333334,155270489.06666666,57123135.46666667,88515842.93333334,90785393.86666666,,,,,,,,,
8c09bd7d87a51ca5afe738ef99c3137e,1701662520,32924868.0,22208869.866666667,20216244.53333333,26444381.79696616,20865380.0,24027903.466666665,23049756.266666666,29064910.666666668,27352751.466666665,23038988.0,23054722.666666668,9236576.8,46563446.66666666,11068014.933333334,11068014.933333334,22687750.666666668,11068014.933333334,155270489.06666666,57123135.46666667,88515842.93333334,90785393.86666666,,,,,,,,,
8c09bd7d87a51ca5afe738ef99c3137e,1701662640,32924868.0,22687750.666666668,20216244.53333333,26444381.79696616,20865380.0,24027903.466666665,23049756.266666666,29064910.666666668,27352751.466666665,23038988.0,23054722.666666668,9236576.8,46563446.66666666,11068014.933333334,11068014.933333334,22208869.866666667,11068014.933333334,155270489.06666666,57123135.46666667,88515842.93333334,90785393.86666666,,,,,,,,,
8c09bd7d87a51ca5afe738ef99c3137e,1701662760,32924868.0,22687750.666666668,22208869.866666667,26444381.79696616,20865380.0,24027903.466666665,23049756.266666666,29064910.666666668,27352751.466666665,23038988.0,23054722.666666668,9236576.8,46563446.66666666,11068014.933333334,11068014.933333334,20216244.53333333,11068014.933333334,155270489.06666666,57123135.46666667,88515842.93333334,90785393.86666666,,,,,,,,,
8c09bd7d87a51ca5afe738ef99c3137e,1701662880,32924868.0,22687750.666666668,22208869.866666667,20216244.53333333,20865380.0,24027903.466666665,23049756.266666666,29064910.666666668,27352751.466666665,23038988.0,23054722.666666668,9236576.8,46563446.66666666,11068014.933333334,11068014.933333334,26444381.79696616,11068014.933333334,155270489.06666666,57123135.46666667,88515842.93333334,90785393.86666666,,,,,,,,,
8c09bd7d87a51ca5afe738ef99c3137e,1701663000,32924868.0,22687750.666666668,22208869.866666667,20216244.53333333,26444381.79696616,24027903.466666665,23049756.266666666,29064910.666666668,27352751.466666665,23038988.0,23054722.666666668,9236576.8,46563446.66666666,11068014.933333334,11068014.933333334,20865380.0,11068014.933333334,155270489.06666666,57123135.46666667,88515842.93333334,90785393.86666666,,,,,,,,,
8c09bd7d87a51ca5afe738ef99c3137e,1701663120,32924868.0,22687750.666666668,22208869.866666667,20216244.53333333,26444381.79696616,20865380.0,23049756.266666666,29064910.666666668,27352751.466666665,23038988.0,23054722.666666668,9236576.8,46563446.66666666,11068014.933333334,11068014.933333334,24027903.466666665,11068014.933333334,155270489.06666666,57123135.46666667,88515842.93333334,90785393.86666666,,,,,,,,,
8c09bd7d87a51ca5afe738ef99c3137e,1701663240,32924868.0,22687750.666666668,22208869.866666667,20216244.53333333,26444381.79696616,20865380.0,24027903.466666665,29064910.666666668,27352751.466666665,23038988.0,23054722.666666668,9236576.8,46563446.66666666,11068014.933333334,11068014.933333334,23049756.266666666,11068014.933333334,155270489.06666666,57123135.46666667,88515842.93333334,90785393.86666666,,,,,,,,,
8c09bd7d87a51ca5afe738ef99c3137e,1701663360,32924868.0,22687750.666666668,22208869.866666667,20216244.53333333,26444381.79696616,20865380.0,24027903.466666665,23049756.266666666,27352751.466666665,23038988.0,23054722.666666668,9236576.8,46563446.66666666,11068014.933333334,11068014.933333334,29064910.666666668,11068014.933333334,155270489.06666666,57123135.46666667,88515842.93333334,90785393.86666666,,,,,,,,,
8c09bd7d87a51ca5afe738ef99c3137e,1701663480,32924868.0,22687750.666666668,22208869.866666667,20216244.53333333,26444381.79696616,20865380.0,24027903.466666665,23049756.266666666,29064910.666666668,23038988.0,23054722.666666668,9236576.8,46563446.66666666,11068014.933333334,11068014.933333334,27352751.466666665,11068014.933333334,155270489.06666666,57123135.46666667,88515842.93333334,90785393.86666666,,,,,,,,,
