csvname,anomaly_timestamp,Z_value_1,Z_value_2,Z_value_3,Z_value_4,Z_value_5,Z_value_6,Z_value_7,Z_value_8,Z_value_9,Z_value_10,Z_value_11,Z_value_12,Z_value_13,Z_value_14,Z_value_15,Z_value_16,Z_value_17,Z_value_18,Z_value_19,Z_value_20,Z_value_21,Z_value_22,Z_value_23,Z_value_24,Z_value_25,Z_value_26,Z_value_27,Z_value_28,Z_value_29,Z_value_30
e65657183cb0767054e43e834762fcaf,1701213600,274.25,272.375,270.9140625,266.47265625,265.20703125,283.91796875,265.6640625,276.2109375,265.8359375,264.03125,261.06640625,263.65234375,270.78125,268.51953125,268.30859375,283.5546875,275.171875,272.3671875,280.3046875,273.8203125,272.0078125,275.2890625,281.671875,265.60546875,264.3515625,260.01171875,262.0234375,262.6875,262.43359375,261.84765625
a12a3588ce6e1070ca3dd19d3b8acf4c,1701213000,2.0,3.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0
a12a3588ce6e1070ca3dd19d3b8acf4c,1701213360,2.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0
a12a3588ce6e1070ca3dd19d3b8acf4c,1701213840,2.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0
a12a3588ce6e1070ca3dd19d3b8acf4c,1701214200,2.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0
a12a3588ce6e1070ca3dd19d3b8acf4c,1701214920,3.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0
a12a3588ce6e1070ca3dd19d3b8acf4c,1701215400,3.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0
a12a3588ce6e1070ca3dd19d3b8acf4c,1701215760,3.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0
62920d13ca9ff31950a65b98312bcfe0,1701212760,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
62920d13ca9ff31950a65b98312bcfe0,1701213120,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
62920d13ca9ff31950a65b98312bcfe0,1701213240,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
62920d13ca9ff31950a65b98312bcfe0,1701213360,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
62920d13ca9ff31950a65b98312bcfe0,1701213480,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
62920d13ca9ff31950a65b98312bcfe0,1701213600,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
