csvname,anomaly_timestamp,Z_value_1,Z_value_2,Z_value_3,Z_value_4,Z_value_5,Z_value_6,Z_value_7,Z_value_8,Z_value_9,Z_value_10,Z_value_11,Z_value_12,Z_value_13,Z_value_14,Z_value_15,Z_value_16,Z_value_17,Z_value_18,Z_value_19,Z_value_20,Z_value_21,Z_value_22,Z_value_23,Z_value_24,Z_value_25,Z_value_26,Z_value_27,Z_value_28,Z_value_29,Z_value_30
e65657183cb0767054e43e834762fcaf,1701140880,281.20703125,277.71484375,281.02734375,277.74609375,282.4921875,280.17578125,292.19921875,281.41015625,285.07421875,322.890625,332.52734375,368.765625,363.16796875,348.01953125,368.28125,253.9296875,352.34765625,365.41796875,378.015625,344.04296875,360.56640625,358.2109375,264.9453125,388.47265625,327.1484375,323.23828125,329.65625,342.86328125,346.91015625,334.10546875
e65657183cb0767054e43e834762fcaf,1701141600,281.20703125,277.71484375,281.02734375,277.74609375,253.9296875,282.4921875,280.17578125,292.19921875,281.41015625,285.07421875,332.52734375,368.765625,363.16796875,348.01953125,368.28125,322.890625,352.34765625,365.41796875,378.015625,344.04296875,360.56640625,358.2109375,264.9453125,388.47265625,327.1484375,323.23828125,329.65625,342.86328125,346.91015625,334.10546875
e65657183cb0767054e43e834762fcaf,1701141720,281.20703125,277.71484375,281.02734375,277.74609375,253.9296875,282.4921875,280.17578125,292.19921875,281.41015625,285.07421875,322.890625,368.765625,363.16796875,348.01953125,368.28125,332.52734375,352.34765625,365.41796875,378.015625,344.04296875,360.56640625,358.2109375,264.9453125,388.47265625,327.1484375,323.23828125,329.65625,342.86328125,346.91015625,334.10546875
e65657183cb0767054e43e834762fcaf,1701141840,281.20703125,277.71484375,281.02734375,277.74609375,253.9296875,282.4921875,280.17578125,292.19921875,281.41015625,285.07421875,322.890625,332.52734375,363.16796875,348.01953125,368.28125,368.765625,352.34765625,365.41796875,378.015625,344.04296875,360.56640625,358.2109375,264.9453125,388.47265625,327.1484375,323.23828125,329.65625,342.86328125,346.91015625,334.10546875
e65657183cb0767054e43e834762fcaf,1701141960,281.20703125,277.71484375,281.02734375,277.74609375,253.9296875,282.4921875,280.17578125,292.19921875,281.41015625,285.07421875,322.890625,332.52734375,368.765625,348.01953125,368.28125,363.16796875,352.34765625,365.41796875,378.015625,344.04296875,360.56640625,358.2109375,264.9453125,388.47265625,327.1484375,323.23828125,329.65625,342.86328125,346.91015625,334.10546875
e65657183cb0767054e43e834762fcaf,1701142080,281.20703125,277.71484375,281.02734375,277.74609375,253.9296875,282.4921875,280.17578125,292.19921875,281.41015625,285.07421875,322.890625,332.52734375,368.765625,363.16796875,368.28125,348.01953125,352.34765625,365.41796875,378.015625,344.04296875,360.56640625,358.2109375,264.9453125,388.47265625,327.1484375,323.23828125,329.65625,342.86328125,346.91015625,334.10546875
e65657183cb0767054e43e834762fcaf,1701142200,281.20703125,277.71484375,281.02734375,277.74609375,253.9296875,282.4921875,280.17578125,292.19921875,281.41015625,285.07421875,322.890625,332.52734375,368.765625,363.16796875,348.01953125,368.28125,352.34765625,365.41796875,378.015625,344.04296875,360.56640625,358.2109375,264.9453125,388.47265625,327.1484375,323.23828125,329.65625,342.86328125,346.91015625,334.10546875
e65657183cb0767054e43e834762fcaf,1701142320,277.71484375,281.02734375,277.74609375,253.9296875,282.4921875,280.17578125,292.19921875,281.41015625,285.07421875,322.890625,332.52734375,368.765625,363.16796875,348.01953125,368.28125,352.34765625,365.41796875,378.015625,344.04296875,360.56640625,358.2109375,264.9453125,388.47265625,327.1484375,323.23828125,329.65625,342.86328125,346.91015625,334.10546875,336.07421875
e65657183cb0767054e43e834762fcaf,1701142440,277.71484375,281.02734375,277.74609375,253.9296875,282.4921875,280.17578125,292.19921875,281.41015625,285.07421875,322.890625,332.52734375,368.765625,363.16796875,348.01953125,368.28125,365.41796875,352.34765625,378.015625,344.04296875,360.56640625,358.2109375,264.9453125,388.47265625,327.1484375,323.23828125,329.65625,342.86328125,346.91015625,334.10546875,336.07421875
e65657183cb0767054e43e834762fcaf,1701142560,277.71484375,281.02734375,277.74609375,253.9296875,282.4921875,280.17578125,292.19921875,281.41015625,285.07421875,322.890625,332.52734375,368.765625,363.16796875,348.01953125,368.28125,378.015625,352.34765625,365.41796875,344.04296875,360.56640625,358.2109375,264.9453125,388.47265625,327.1484375,323.23828125,329.65625,342.86328125,346.91015625,334.10546875,336.07421875
