timestamp,"container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8.1","(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",metrics_path=""/metrics/cadvisor""} [1m]) * 100","1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",environment=""rc"",instance=""yid-k8s-aiops-81-5778cb86bf-tmvfd"",grpc_code=~""Unknown|OK""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"",instance=""{1}"",grpc_code!~""Unknown|OK""}[1m]))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""{2}"",environment=""rc""}[1m])) or vector(1)"
2023-12-13 16:00:00,259.58984375,4271280.338632803,3919530.4469553037,4271280.338632803,10.824178259953127,21.720591607508936,1
2023-12-13 16:02:00,270.58984375,5919181.6,5204519.466666667,5919181.6,6.4343650289002765,20.65141202666079,1
2023-12-13 16:04:00,256.84375,5442415.733333333,4899146.133333334,5442415.733333333,11.977648995558006,22.72443406667056,1
2023-12-13 16:06:00,270.28125,4827708.0583883235,4593977.4711724315,4827708.0583883235,13.95622796552133,22.307021362375547,1
2023-12-13 16:08:00,270.8359375,5338734.933333334,5154690.933333334,5338734.933333334,14.345282673328054,22.151514933332997,1
2023-12-13 16:10:00,261.47265625,4272445.6,3856421.6,4272445.6,12.956877437779136,22.27285234999727,1
2023-12-13 16:12:00,256.90234375,4070037.866666666,3443733.066666667,4070037.866666666,17.646143146654747,21.183365826655066,1
2023-12-13 16:14:00,258.10546875,4179610.4,3708800.8,4179610.4,12.362739526660233,15.924455390001338,1
2023-12-13 16:16:00,259.19921875,4015244.533333333,3641823.2,4015244.533333333,15.28384198444352,11.505241289996777,1
2023-12-13 16:18:00,255.61328125,4499018.666666667,4120405.333333334,4499018.666666667,17.347632660013105,29.748235976658176,1
2023-12-13 16:20:00,258.23046875,4837766.666666667,4536978.133333334,4837766.666666667,20.580278126661955,19.892297303328327,1
2023-12-13 16:22:00,254.375,5716000.8,4958951.2,5716000.8,13.048923522227495,23.88502405000812,1
2023-12-13 16:24:00,258.4609375,5540891.733333333,4979682.933333334,5540891.733333333,15.63286120665402,13.154804059983384,1
2023-12-13 16:26:00,253.109375,4490610.666666667,4136713.866666666,4490610.666666667,15.567057431116051,23.534613523346106,1
2023-12-13 16:28:00,256.30859375,4425072.266666667,3917682.1333333324,4425072.266666667,14.615315977781492,22.891009949986863,1
2023-12-13 16:30:00,273.44921875,5146491.466666667,4552429.066666666,5146491.466666667,12.355166137777916,13.99270939664954,1
2023-12-13 16:32:00,262.765625,5246409.066666666,4795474.133333334,5246409.066666666,14.33963793333128,22.073650333331894,1
2023-12-13 16:34:00,264.48046875,5792266.933333334,5247238.133333334,5792266.933333334,9.772539657779918,22.52156923668129,1
2023-12-13 16:36:00,258.578125,4724101.866666666,4406599.2,4724101.866666666,8.966316646660239,31.05755096999928,1
2023-12-13 16:38:00,264.42578125,4562819.733333333,4179360.0,4562819.733333333,13.921486488882994,22.670941393322817,1
2023-12-13 16:40:00,252.00390625,4736273.866666666,4323607.733333333,4736273.866666666,17.70132237557037,10.425319120016258,1
2023-12-13 16:42:00,270.90625,4635255.466666667,4132989.333333334,4635255.466666667,14.651316233325307,22.78408578000381,1
2023-12-13 16:44:00,272.125,7218573.48434377,6524257.961359094,7218573.48434377,10.635996815456918,29.234532678206183,1
2023-12-13 16:46:00,269.9375,4977177.866666666,4652467.466666667,4977177.866666666,15.842959822216976,21.41548997999052,1
2023-12-13 16:48:00,263.7734375,4706388.8,4363383.466666667,4706388.8,14.364041791106706,21.738539583335903,1
2023-12-13 16:50:00,271.3359375,6208030.4,5708482.933333334,6208030.4,12.691904277776807,18.027107860010194,1
2023-12-13 16:52:00,254.7734375,5150348.8,4719569.333333333,5150348.8,16.107789886672332,17.35219567999593,1
2023-12-13 16:54:00,254.015625,4961207.2,4351281.066666666,4961207.2,6.66740796000037,22.256069689998792,1
2023-12-13 16:56:00,257.59765625,5052541.066666666,4852176.0,5052541.066666666,15.120786660004844,26.906530646665487,1
2023-12-13 16:58:00,252.6796875,4039639.7333333325,3766862.1333333324,4039639.7333333325,9.2001913199945,22.392464096677333,1
2023-12-13 17:00:00,259.00390625,2004496.8,1878598.666666667,2004496.8,18.32037630888711,23.298266230000692,1
2023-12-13 17:02:00,257.3984375,4258837.987337554,3692958.347217594,4258837.987337554,11.403267142073064,10.613131096298128,1
2023-12-13 17:04:00,261.015625,5686193.952728605,5167354.8688202165,5686193.952728605,13.095269738091329,21.29450140013103,1
2023-12-13 17:06:00,259.125,4831715.466666667,4213579.466666667,4831715.466666667,10.36834872888802,29.2763687333354,1
2023-12-13 17:08:00,267.48828125,5545141.866666666,5027050.666666667,5545141.866666666,14.668531146663653,24.12749328332817,1
2023-12-13 17:10:00,260.921875,5791476.0,5243161.866666666,5791476.0,15.099076788901586,21.252957999992454,1
2023-12-13 17:12:00,252.82421875,4573202.666666667,4073211.7333333325,4573202.666666667,15.172663535550885,30.87854609332377,1
2023-12-13 17:14:00,271.09375,3877121.866666666,3686441.066666667,3877121.866666666,6.261843095546485,21.558888199991387,1
2023-12-13 17:16:00,259.01171875,2807209.6,2660128.533333333,2807209.6,15.241242015553224,20.617121249985455,1
2023-12-13 17:18:00,271.01953125,4564714.666666667,4174638.933333333,4564714.666666667,13.950234997771785,21.09195013334101,1
2023-12-13 17:20:00,258.21875,5588500.0,5042257.866666666,5588500.0,16.933759980003945,32.41007267000289,1
2023-12-13 17:22:00,268.48828125,3914352.266666666,3756357.6,3914352.266666666,12.46011950444275,14.01092914333276,1
2023-12-13 17:24:00,257.7734375,3343390.4,3119956.533333333,3343390.4,14.356894315553491,21.34197060331644,1
2023-12-13 17:26:00,258.6640625,5726942.666666668,5228048.0,5726942.666666668,12.397626564440241,23.34169466332241,1
2023-12-13 17:28:00,252.98828125,2481725.6,2019799.2,2481725.6,13.101300479999434,21.278692413325192,1
2023-12-13 17:30:00,281.73046875,5216770.4,4966894.666666667,5216770.4,14.464976308889973,22.826706113337426,1
2023-12-13 17:32:00,258.0546875,4560903.2,4032321.066666667,4560903.2,13.299931962214437,23.981191880011462,1
2023-12-13 17:34:00,256.14453125,3570648.8,3375004.266666666,3570648.8,7.0094450288969625,25.01217855332167,1
2023-12-13 17:36:00,269.67578125,5036190.4,4779479.733333333,5036190.4,12.39904892000292,25.90745817001637,1
2023-12-13 17:38:00,256.77734375,4880267.733333333,4561476.8,4880267.733333333,14.15268799776742,25.9714638566705,1
2023-12-13 17:40:00,275.390625,5125522.133333334,4829691.2,5125522.133333334,12.0188838333383,21.385960306652123,1
2023-12-13 17:42:00,265.94140625,4585788.8,4099957.6,4585788.8,15.116307231106072,27.191403603331608,1
2023-12-13 17:44:00,264.71875,4002283.466666667,3892494.666666666,4002283.466666667,11.9212989800144,22.87586862999888,1
2023-12-13 17:46:00,274.74609375,4379816.0,4003654.1333333324,4379816.0,13.052595842228685,20.677845666650683,1
2023-12-13 17:48:00,261.8359375,4186032.266666666,3845385.866666666,4186032.266666666,12.302601379989131,21.77549230999527,1
2023-12-13 17:50:00,267.93359375,4413060.658578856,4014641.2478336217,4413060.658578856,8.839661953950095,25.92524069123793,1
2023-12-13 17:52:00,271.078125,3697518.832077861,3388425.571628558,3697518.832077861,14.085997913476524,18.737966365594435,1
2023-12-13 17:54:00,257.109375,3832448.533333333,3657447.2,3832448.533333333,11.607865893343437,29.60900139665076,1
2023-12-13 17:56:00,269.734375,3440593.8666666667,2904189.066666667,3440593.8666666667,13.883669533339953,21.832960220005283,1
2023-12-13 17:58:00,262.68359375,5327272.533333333,4734130.933333334,5327272.533333333,11.918076186670485,21.97911140998864,1
2023-12-13 18:00:00,254.36328125,6501429.333333332,6015698.666666668,6501429.333333332,8.052019557783044,25.55137848001323,1
2023-12-13 18:02:00,261.96484375,3757639.7333333325,3430349.333333333,3757639.7333333325,14.963977293324811,18.934293830000872,1
2023-12-13 18:04:00,254.875,4522931.733333333,4195384.533333333,4522931.733333333,16.142796937767542,12.469697339984126,1
2023-12-13 18:06:00,258.04296875,4093910.4,3679873.066666667,4093910.4,17.171877824439434,9.708006099996664,1
2023-12-13 18:08:00,257.625,4518465.6,4206422.933333334,4518465.6,13.897627302212644,22.43791550999352,1
2023-12-13 18:10:00,256.09765625,3380492.0,3183701.8666666667,3380492.0,18.264413757780048,29.51353254332692,1
2023-12-13 18:12:00,258.90625,6306284.533333332,5697560.0,6306284.533333332,5.911022220000937,27.784839223337865,1
2023-12-13 18:14:00,254.45703125,4563939.733333333,4207609.066666666,4563939.733333333,13.271543380008854,28.09660841667209,1
2023-12-13 18:16:00,271.82421875,3953515.2,3543900.533333333,3953515.2,16.592988366658876,12.271165843339984,1
2023-12-13 18:18:00,262.796875,2182265.6,2129469.6,2182265.6,13.397211146657352,18.539012293331325,1
2023-12-13 18:20:00,257.44921875,4972809.6,4575209.333333333,4972809.6,19.109253962217032,20.917747813340004,1
2023-12-13 18:22:00,258.05859375,5410193.333333333,4679285.066666666,5410193.333333333,14.169682108881213,21.99039554000289,1
2023-12-13 18:24:00,258.6015625,4767403.466666667,4420548.8,4767403.466666667,17.249822066676444,31.767617003327665,1
2023-12-13 18:26:00,260.96875,5297051.466666667,4716788.0,5297051.466666667,11.868524015557744,10.650093826673883,1
2023-12-13 18:28:00,258.7890625,4564757.6,4268561.866666666,4564757.6,12.58790834223166,13.368173856676247,1
2023-12-13 18:30:00,271.171875,5538318.933333334,4937172.8,5538318.933333334,10.681376422208915,19.09369678001288,1
2023-12-13 18:32:00,276.6484375,2545782.4,2449114.933333333,2545782.4,12.207510100011456,16.403890933337,1
2023-12-13 18:34:00,278.52734375,5374151.2,4839438.133333334,5374151.2,11.683274679995115,26.489199653321208,1
2023-12-13 18:36:00,274.57421875,3675437.333333334,3525479.2,3675437.333333334,19.466523391117033,17.588940523322286,1
2023-12-13 18:38:00,255.4453125,3077096.8,2797886.4,3077096.8,14.21743567777513,19.606705643309397,1
