csvname,anomaly_timestamp,Z_value_1,Z_value_2,Z_value_3,Z_value_4,Z_value_5,Z_value_6,Z_value_7,Z_value_8,Z_value_9,Z_value_10,Z_value_11,Z_value_12,Z_value_13,Z_value_14,Z_value_15,Z_value_16,Z_value_17,Z_value_18,Z_value_19,Z_value_20,Z_value_21,Z_value_22,Z_value_23,Z_value_24,Z_value_25,Z_value_26,Z_value_27,Z_value_28,Z_value_29,Z_value_30,prediction
e65657183cb0767054e43e834762fcaf,1701077400,335.66015625,313.296875,257.91796875,285.1875,270.98828125,287.8828125,275.5546875,269.46875,258.44921875,256.828125,258.83203125,253.36328125,257.703125,260.08203125,254.8125,334.83984375,256.41015625,247.578125,255.52734375,249.89453125,254.79296875,256.81640625,256.12109375,260.984375,255.7109375,272.78515625,296.859375,300.94140625,322.07421875,311.453125,7
e65657183cb0767054e43e834762fcaf,1701077520,334.83984375,313.296875,257.91796875,285.1875,270.98828125,287.8828125,275.5546875,269.46875,258.44921875,256.828125,258.83203125,253.36328125,257.703125,260.08203125,254.8125,335.66015625,256.41015625,247.578125,255.52734375,249.89453125,254.79296875,256.81640625,256.12109375,260.984375,255.7109375,272.78515625,296.859375,300.94140625,322.07421875,311.453125,7
e65657183cb0767054e43e834762fcaf,1701077640,334.83984375,335.66015625,257.91796875,285.1875,270.98828125,287.8828125,275.5546875,269.46875,258.44921875,256.828125,258.83203125,253.36328125,257.703125,260.08203125,254.8125,313.296875,256.41015625,247.578125,255.52734375,249.89453125,254.79296875,256.81640625,256.12109375,260.984375,255.7109375,272.78515625,296.859375,300.94140625,322.07421875,311.453125,7
e65657183cb0767054e43e834762fcaf,1701077760,334.83984375,335.66015625,313.296875,285.1875,270.98828125,287.8828125,275.5546875,269.46875,258.44921875,256.828125,258.83203125,253.36328125,257.703125,260.08203125,254.8125,257.91796875,256.41015625,247.578125,255.52734375,249.89453125,254.79296875,256.81640625,256.12109375,260.984375,255.7109375,272.78515625,296.859375,300.94140625,322.07421875,311.453125,7
e65657183cb0767054e43e834762fcaf,1701080760,335.66015625,313.296875,257.91796875,285.1875,270.98828125,287.8828125,275.5546875,269.46875,258.44921875,256.828125,258.83203125,253.36328125,257.703125,260.08203125,254.8125,322.07421875,256.41015625,247.578125,255.52734375,249.89453125,254.79296875,256.81640625,256.12109375,260.984375,255.7109375,272.78515625,296.859375,300.94140625,311.453125,312.6171875,7
a12a3588ce6e1070ca3dd19d3b8acf4c,1701077520,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,7
a12a3588ce6e1070ca3dd19d3b8acf4c,1701078240,3.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,7
a12a3588ce6e1070ca3dd19d3b8acf4c,1701079440,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,7
a12a3588ce6e1070ca3dd19d3b8acf4c,1701079920,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,7
a12a3588ce6e1070ca3dd19d3b8acf4c,1701080280,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,7
