csvname,anomaly_timestamp,Z_value_1,Z_value_2,Z_value_3,Z_value_4,Z_value_5,Z_value_6,Z_value_7,Z_value_8,Z_value_9,Z_value_10,Z_value_11,Z_value_12,Z_value_13,Z_value_14,Z_value_15,Z_value_16,Z_value_17,Z_value_18,Z_value_19,Z_value_20,Z_value_21,Z_value_22,Z_value_23,Z_value_24,Z_value_25,Z_value_26,Z_value_27,Z_value_28,Z_value_29,Z_value_30,prediction
e65657183cb0767054e43e834762fcaf,1701073800,245.359375,249.4140625,250.76953125,249.875,251.43359375,262.046875,259.37890625,285.0625,297.26171875,291.98046875,291.13671875,287.41015625,289.70703125,295.73828125,307.2265625,250.1640625,337.8203125,334.09375,338.19140625,332.03515625,332.078125,355.64453125,309.52734375,332.484375,317.5,324.81640625,310.80078125,347.9140625,326.74609375,328.734375,7
e65657183cb0767054e43e834762fcaf,1701073920,250.1640625,249.4140625,250.76953125,249.875,251.43359375,262.046875,259.37890625,285.0625,297.26171875,291.98046875,291.13671875,287.41015625,289.70703125,295.73828125,307.2265625,245.359375,337.8203125,334.09375,338.19140625,332.03515625,332.078125,355.64453125,309.52734375,332.484375,317.5,324.81640625,310.80078125,347.9140625,326.74609375,328.734375,7
e65657183cb0767054e43e834762fcaf,1701074760,250.1640625,245.359375,249.4140625,250.76953125,249.875,251.43359375,262.046875,259.37890625,297.26171875,291.98046875,291.13671875,287.41015625,289.70703125,295.73828125,307.2265625,285.0625,337.8203125,334.09375,338.19140625,332.03515625,332.078125,355.64453125,309.52734375,332.484375,317.5,324.81640625,310.80078125,347.9140625,326.74609375,328.734375,7
e65657183cb0767054e43e834762fcaf,1701074880,250.1640625,245.359375,249.4140625,250.76953125,249.875,251.43359375,262.046875,259.37890625,285.0625,291.98046875,291.13671875,287.41015625,289.70703125,295.73828125,307.2265625,297.26171875,337.8203125,334.09375,338.19140625,332.03515625,332.078125,355.64453125,309.52734375,332.484375,317.5,324.81640625,310.80078125,347.9140625,326.74609375,328.734375,7
e65657183cb0767054e43e834762fcaf,1701075000,250.1640625,245.359375,249.4140625,250.76953125,249.875,251.43359375,262.046875,259.37890625,285.0625,297.26171875,291.13671875,287.41015625,289.70703125,295.73828125,307.2265625,291.98046875,337.8203125,334.09375,338.19140625,332.03515625,332.078125,355.64453125,309.52734375,332.484375,317.5,324.81640625,310.80078125,347.9140625,326.74609375,328.734375,7
e65657183cb0767054e43e834762fcaf,1701075120,250.1640625,245.359375,249.4140625,250.76953125,249.875,251.43359375,262.046875,259.37890625,285.0625,297.26171875,291.98046875,287.41015625,289.70703125,295.73828125,307.2265625,291.13671875,337.8203125,334.09375,338.19140625,332.03515625,332.078125,355.64453125,309.52734375,332.484375,317.5,324.81640625,310.80078125,347.9140625,326.74609375,328.734375,7
e65657183cb0767054e43e834762fcaf,1701075240,250.1640625,245.359375,249.4140625,250.76953125,249.875,251.43359375,262.046875,259.37890625,285.0625,297.26171875,291.98046875,291.13671875,289.70703125,295.73828125,307.2265625,287.41015625,337.8203125,334.09375,338.19140625,332.03515625,332.078125,355.64453125,309.52734375,332.484375,317.5,324.81640625,310.80078125,347.9140625,326.74609375,328.734375,7
e65657183cb0767054e43e834762fcaf,1701075360,250.1640625,245.359375,249.4140625,250.76953125,249.875,251.43359375,262.046875,259.37890625,285.0625,297.26171875,291.98046875,291.13671875,287.41015625,295.73828125,307.2265625,289.70703125,337.8203125,334.09375,338.19140625,332.03515625,332.078125,355.64453125,309.52734375,332.484375,317.5,324.81640625,310.80078125,347.9140625,326.74609375,328.734375,7
e65657183cb0767054e43e834762fcaf,1701075480,250.1640625,245.359375,249.4140625,250.76953125,249.875,251.43359375,262.046875,259.37890625,285.0625,297.26171875,291.98046875,291.13671875,287.41015625,289.70703125,307.2265625,295.73828125,337.8203125,334.09375,338.19140625,332.03515625,332.078125,355.64453125,309.52734375,332.484375,317.5,324.81640625,310.80078125,347.9140625,326.74609375,328.734375,7
e65657183cb0767054e43e834762fcaf,1701075600,250.1640625,245.359375,249.4140625,250.76953125,249.875,251.43359375,262.046875,259.37890625,285.0625,297.26171875,291.98046875,291.13671875,287.41015625,289.70703125,295.73828125,307.2265625,337.8203125,334.09375,338.19140625,332.03515625,332.078125,355.64453125,309.52734375,332.484375,317.5,324.81640625,310.80078125,347.9140625,326.74609375,328.734375,7
