timestamp,"1-avg(irate(node_cpu_seconds_total{hostname=~""bj1-rd-geass-prod-04"", mode=~""idle""}[2m])) by (mode, hostname)","node_load1{hostname=~""bj1-rd-geass-prod-04""}","node_load5{hostname=~""bj1-rd-geass-prod-04""}","node_load15{hostname=~""bj1-rd-geass-prod-04""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj1-rd-geass-prod-04""}/node_memory_MemTotal_bytes{hostname=~""bj1-rd-geass-prod-04""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj1-rd-geass-prod-04"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj1-rd-geass-prod-04"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj1-rd-geass-prod-04"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj1-rd-geass-prod-04"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj1-rd-geass-prod-04""}[2m])","irate(node_disk_writes_completed_total{hostname=~""bj1-rd-geass-prod-04""}[2m])","irate(node_disk_read_time_seconds_total{hostname=~""bj1-rd-geass-prod-04""}[2m])","irate(node_disk_write_time_seconds_total{hostname=~""bj1-rd-geass-prod-04""}[2m])","irate(node_disk_read_bytes_total{hostname=~""bj1-rd-geass-prod-04""}[2m])","irate(node_disk_written_bytes_total{hostname=~""bj1-rd-geass-prod-04""}[2m])","node_netstat_Tcp_CurrEstab{hostname=~""bj1-rd-geass-prod-04""}","node_sockstat_TCP_tw{hostname=~""bj1-rd-geass-prod-04""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj1-rd-geass-prod-04""}[2m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj1-rd-geass-prod-04""}[2m])","node_sockstat_TCP_alloc{hostname=~""bj1-rd-geass-prod-04""}","node_sockstat_TCP_inuse{hostname=~""bj1-rd-geass-prod-04""}","probe_duration_seconds{hostname=~""bj1-rd-geass-prod-04""}","irate(node_network_receive_bytes_total{hostname=~""bj1-rd-geass-prod-04"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj1-rd-geass-prod-04"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","1-avg(irate(node_cpu_seconds_total{hostname=~""bj2-rd-geass-prod-03"", mode=~""idle""}[2m])) by (mode, hostname)","node_load1{hostname=~""bj2-rd-geass-prod-03""}","node_load5{hostname=~""bj2-rd-geass-prod-03""}","node_load15{hostname=~""bj2-rd-geass-prod-03""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj2-rd-geass-prod-03""}/node_memory_MemTotal_bytes{hostname=~""bj2-rd-geass-prod-03""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj2-rd-geass-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj2-rd-geass-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj2-rd-geass-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj2-rd-geass-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj2-rd-geass-prod-03""}[2m])","irate(node_disk_writes_completed_total{hostname=~""bj2-rd-geass-prod-03""}[2m])","irate(node_disk_read_time_seconds_total{hostname=~""bj2-rd-geass-prod-03""}[2m])","irate(node_disk_write_time_seconds_total{hostname=~""bj2-rd-geass-prod-03""}[2m])","irate(node_disk_read_bytes_total{hostname=~""bj2-rd-geass-prod-03""}[2m])","irate(node_disk_written_bytes_total{hostname=~""bj2-rd-geass-prod-03""}[2m])","node_netstat_Tcp_CurrEstab{hostname=~""bj2-rd-geass-prod-03""}","node_sockstat_TCP_tw{hostname=~""bj2-rd-geass-prod-03""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj2-rd-geass-prod-03""}[2m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj2-rd-geass-prod-03""}[2m])","node_sockstat_TCP_alloc{hostname=~""bj2-rd-geass-prod-03""}"
1710018900,0.1493333334724108,0.5,0.63,0.98,34.222606925355656,0.2240727809689251,0.4310333730080954,0.0,2.8,0.0,0.0021333333415289,0.0,24576.0,520,205,3.466666666666667,0.2666666666666666,545,467,0.000891053,60095830.4,14529424.533333331,0.0362500003228585,0.01,0.1,0.13,23.27162778458841,0.4783620705072926,0.1519405021224653,0.0,0.7333333333333333,0.0,0.0005333333315017,0.0,16110.933333333332,1268,1231,11.6,20.066666666666663,1307
1710019020,0.1308333332339922,0.68,0.61,0.93,33.951594334208565,0.2240749193443663,0.431158351609774,0.0,1.0,0.0,0.0002666666638106,0.0,19114.666666666668,469,179,3.2,0.2666666666666666,495,417,0.000810319,52395987.2,12687752.0,0.0311666667461395,0.05,0.09,0.13,23.306105836799784,0.4783750951577071,0.152033584820465,0.0,2.466666666666667,0.0,0.0018666666660768,0.0,25122.13333333333,1268,1392,11.466666666666669,20.33333333333333,1307
1710019140,0.1361666666964689,0.19,0.44,0.83,33.95254332780087,0.2240777381119933,0.4312888503581272,0.0,0.2666666666666666,0.0,0.0002000000017384,0.0,10103.466666666667,466,192,3.2666666666666666,0.2666666666666666,492,413,0.000820004,55553456.0,13465076.266666668,0.0309166664878527,0.03,0.07,0.12,23.299662720052726,0.4783839402561229,0.1521194494615065,0.0,0.8,0.0,0.0005333333315017,0.0,16384.0,1268,1042,11.466666666666669,20.2,1307
1710019260,0.149499999731779,0.4,0.44,0.78,34.217412434113626,0.2240797792885508,0.4314292807186859,0.0,3.0,0.0,0.001333333334575,0.0,30037.33333333333,467,198,3.6,0.2666666666666666,493,414,0.000846812,59988027.73333333,14718323.733333332,0.0319166667759417,0.33,0.19,0.16,23.20845081159909,0.4783929797523061,0.1522105396346531,0.0,1.933333333333333,0.0,0.0005333333315017,0.0,16657.066666666666,1268,1085,11.6,20.33333333333333,1308
1710019380,0.1379999997715155,0.33,0.41,0.73,33.99709607960758,0.2240820148628757,0.4315556160979882,0.0,0.2666666666666666,0.0,0.0001333333396663,0.0,10103.466666666667,466,182,3.466666666666667,0.2666666666666666,492,413,0.000847233,55167374.4,13441019.733333332,0.0290833335369826,0.12,0.16,0.15,23.234370830879246,0.4784058100049533,0.1523093130456572,0.0,0.8666666666666667,0.0,0.0003999999995964,0.0,12834.133333333331,1259,1516,11.4,20.0,1300
1710019500,0.1308333334823448,0.3,0.37,0.67,33.65171235904324,0.2240841532383168,0.4316915186977912,0.0,1.0666666666666669,0.0,0.0014666666742414,0.0,18022.4,470,186,3.466666666666667,0.2666666666666666,496,417,0.000848749,51746474.66666666,12596264.533333331,0.0365833332141239,0.15,0.16,0.15,23.09065489855165,0.4784150438989039,0.1523995116220795,0.0,2.466666666666667,0.0,0.0021333333337679,0.0,19933.866666666665,1266,1227,11.733333333333333,19.8,1305
1710019620,0.1333333333333333,0.37,0.38,0.65,33.7890666947702,0.2240863888126417,0.4318304604794712,0.0,3.4,0.0,0.0023333333277453,0.0,34133.333333333336,466,191,2.8666666666666667,0.2666666666666666,492,413,0.000857488,51974488.53333333,12742506.133333333,0.0393333333233992,0.17,0.16,0.14,23.139912772003424,0.4784234030029012,0.152493811543433,0.0,0.8666666666666667,0.0,0.0006000000013348,0.0,21026.13333333333,1270,972,12.133333333333333,19.933333333333334,1309
1710019740,0.1443333335220813,0.5,0.4,0.62,33.87053030261408,0.2240893047791524,0.4319637115481468,0.0,3.066666666666667,0.0,0.0029999999950329,0.0,30583.466666666667,465,185,3.0,0.3333333333333333,491,412,0.000852961,57962615.46666667,13965226.133333333,0.0374999998758237,0.17,0.15,0.14,23.372135487432843,0.4784347752722929,0.1525917476288179,0.0,2.466666666666667,0.0,0.0021333333337679,0.0,27033.6,1257,1092,11.866666666666667,19.866666666666667,1297
1710019860,0.1426666664580504,0.58,0.46,0.61,34.08924835212257,0.224091637552361,0.4321060724094385,0.0,1.4,0.0,0.0006000000052154,0.0,24849.066666666666,469,194,3.466666666666667,0.2666666666666666,495,416,0.000942964,56548333.333333336,13859766.933333334,0.0248333332439264,0.11,0.14,0.14,23.881240078645373,0.4785264338196129,0.1526934206674292,0.0,0.8,0.0,0.0007333333332402,0.0,20206.93333333333,1327,1377,10.466666666666669,20.0,1366
1710019980,0.1340000001092751,0.57,0.45,0.58,33.96857632480754,0.2240939703255696,0.4322331520781801,0.0,0.8666666666666667,0.0,0.0002666666638106,0.0,16930.133333333335,471,182,3.066666666666667,0.2666666666666666,497,418,0.000872839,60001660.266666666,13422813.333333334,0.0250000001241764,0.14,0.15,0.14,24.0108401750462,0.4785365425035166,0.1527220370457663,0.0,0.6666666666666666,0.0,0.0003333333336437,0.0,12288.0,1267,1066,10.133333333333333,20.0,1306
1710020100,0.1478333331644534,0.66,0.49,0.58,33.84335911765572,0.2240962058998944,0.4323592471140177,0.0,3.333333333333333,0.0,0.0027999999932944,0.0,31948.8,467,186,3.2666666666666666,0.2666666666666666,493,414,0.000848637,59782303.46666667,14450443.2,0.02616666679581,0.02,0.1,0.13,23.55881372875708,0.4785495671539311,0.1527421483666567,0.0,1.7333333333333334,0.0,0.0010666666668839,0.0,15291.733333333334,1264,1242,10.4,20.133333333333333,1303
1710020220,0.1413333331545193,0.55,0.5,0.58,33.896352917730745,0.2240987330708704,0.4324925757128431,0.0,0.2666666666666666,0.0,0.0002666666638106,0.0,10103.466666666667,468,177,3.2,0.2666666666666666,494,415,0.000862511,56538526.4,13969468.266666668,0.0235833333184322,0.08,0.1,0.12,23.38216904328324,0.4785588982467654,0.1527563131250481,0.0,0.9333333333333332,0.0,0.0007333333332402,0.0,23756.8,1264,1220,10.4,20.8,1303
1710020340,0.1243333329757054,0.6,0.54,0.59,33.90154740897279,0.2241017462362647,0.432623562901141,0.0,1.0666666666666669,0.0,0.0008000000069538,0.0,19933.866666666665,469,179,2.8666666666666667,0.2666666666666666,495,416,0.000866523,47533949.333333336,11816046.4,0.0308333332339922,0.01,0.07,0.11,23.212410131432204,0.4785672573507628,0.1527691443648605,0.0,2.4,0.0,0.0022666666656732,0.0,20480.0,1257,1205,10.466666666666669,20.2,1298
1710020460,0.1505000000198681,1.02,0.76,0.67,33.799805306472486,0.2241041762083571,0.4327663966963473,0.0,2.933333333333333,0.0,0.002599999991556,0.0,27306.666666666668,478,204,3.733333333333333,0.2666666666666666,504,425,0.000864084,53740752.0,13866809.066666666,0.0317499998956918,0.12,0.12,0.13,23.266242125933424,0.4785800876034098,0.1527894960292158,0.0,0.5333333333333333,0.0,0.0003333333336437,0.0,10922.666666666666,1266,1233,10.266666666666667,20.0,1305
1710020580,0.127666666607062,0.85,0.79,0.69,34.10648007787741,0.2241065089815657,0.4328952052874322,0.0,1.4,0.0,0.0010000000086923,0.0,21572.266666666663,468,190,2.6,0.2666666666666666,494,415,0.000818601,49024453.86666667,11942862.933333334,0.0291666669150193,0.24,0.15,0.14,23.25288864351489,0.4785891270995931,0.1528035987634871,0.0,0.5333333333333333,0.0,0.0002666666676911,0.0,13107.2,1266,1223,10.133333333333333,20.133333333333333,1303
1710020700,0.1381666665275891,0.54,0.69,0.67,33.75779985325562,0.2241086473570068,0.4330316118332097,0.0,3.6,0.0,0.0029999999950329,0.0,31675.733333333334,470,200,3.2,0.2666666666666666,496,417,0.000860573,55223438.93333333,13517987.2,0.0229166669150193,0.36,0.21,0.16,23.25957768074849,0.4785958338225677,0.1528151197437659,0.0,1.6666666666666667,0.0,0.0010000000009313,0.0,17203.2,1263,1379,10.266666666666667,19.866666666666667,1301
1710020820,0.1299999999503294,0.41,0.61,0.64,33.95249338076969,0.2241113689257501,0.4331617616958882,0.0,1.1333333333333333,0.0,0.0007333333293596,0.0,20753.066666666666,467,195,2.533333333333333,0.3333333333333333,493,414,0.000868646,51292187.2,12550230.4,0.0254166663934788,0.5,0.28,0.19,23.307753504059537,0.4786074004897268,0.1528337502387928,0.0,0.6,0.0,0.000466666665549,0.0,23756.8,1270,1409,10.466666666666669,19.666666666666668,1306
1710020940,0.1310000002384186,0.22,0.49,0.59,33.819584330817165,0.2241137988978424,0.4332932838422205,0.0,0.2666666666666666,0.0,0.0002666666638106,0.0,10376.533333333333,465,194,2.8,0.2666666666666666,491,412,0.000883028,50340413.86666667,12346347.2,0.0250833336263895,0.16,0.22,0.18,23.1751285856744,0.4786181895658165,0.1528493958230476,0.0,2.066666666666667,0.0,0.0018666666699573,0.0,17476.266666666666,1263,1387,10.2,20.066666666666663,1299
1710021060,0.1226666666567325,0.77,0.57,0.61,34.04729284593688,0.2241162288699346,0.4334213016257762,0.0,0.5333333333333333,0.0,0.0003333333258827,0.0,15564.8,468,200,3.066666666666667,0.2666666666666666,494,415,0.000858478,47959488.53333333,11712192.533333331,0.0254166666418313,0.02,0.15,0.16,23.194998960985945,0.4786276178575344,0.1528656461424719,0.0,0.4,0.0,0.0003333333336437,0.0,8465.066666666668,1262,1392,10.4,20.0,1299
1710021180,0.1306666664779187,0.43,0.52,0.58,33.913884325672626,0.2241184644442595,0.4335383411401026,0.0666666666666666,2.466666666666667,0.0,0.0010000000086923,273.06666666666666,25941.33333333333,472,180,3.2666666666666666,0.2666666666666666,497,419,0.000886142,52334688.53333333,12638226.133333333,0.0316666667660078,0.14,0.13,0.14,23.1789895373129,0.4786377265414382,0.1528812529616517,0.0,2.333333333333333,0.0,0.0018000000001241,0.0,29764.266666666663,1262,1371,10.666666666666666,19.8,1299
1710021300,0.1418333331743876,0.65,0.5,0.57,33.78951621805075,0.2241207972174681,0.4336583423061559,0.0,1.1333333333333333,0.0,0.0004000000034769,0.0,18841.6,466,193,3.2,0.2666666666666666,491,413,0.000877973,56994893.86666667,14008731.733333332,0.028833333402872,0.11,0.12,0.14,23.267643872706635,0.4786492932085974,0.1528955572743128,0.0,0.5333333333333333,0.0,0.0003999999995964,0.0,11468.8,1262,1377,10.466666666666669,19.8,1299
1710021420,0.1363333334525426,0.93,0.67,0.62,33.943452968127296,0.2241236159850951,0.4337968731780415,0.0,1.0,0.0,0.0002666666638106,0.0,16657.066666666666,469,211,3.0,0.2666666666666666,494,416,0.000922448,55399491.73333333,13288078.4,0.0287500000248352,0.04,0.09,0.13,23.147142834307388,0.4786574579148274,0.1529075356824761,0.0,2.1333333333333333,0.0,0.0019333333359099,0.0,24576.0,1256,1370,10.4,19.8,1294
1710021540,0.13866666679581,0.91,0.77,0.67,33.929717534554605,0.2241265319516058,0.4339324423981998,0.0,0.2666666666666666,0.0,0.0002000000017384,0.0,10376.533333333333,475,198,3.0,0.3333333333333333,500,422,0.000876014,57864761.06666667,13685384.533333331,0.0259166666616995,0.05,0.08,0.12,23.292678578235304,0.478666011416592,0.1529203359102288,0.0,0.8,0.0,0.0005333333315017,0.0,15837.866666666669,1254,1386,10.266666666666667,20.8,1293
1710021660,0.1318333332737287,0.32,0.63,0.63,34.35931194967736,0.2241288647248144,0.4340666160756595,0.0,1.0666666666666669,0.0,0.0004000000034769,0.0,22937.6,478,200,3.1333333333333333,0.2666666666666666,503,425,0.000852403,55419210.66666666,13104700.8,0.0247499998658895,0.13,0.08,0.12,23.50178476793099,0.4786486128164116,0.1529720175081685,0.0,1.8666666666666667,0.0,0.001333333334575,0.0,19387.733333333334,1276,1397,10.333333333333334,21.266666666666666,1314
1710021780,0.1406666666269302,0.53,0.62,0.63,34.168664131688345,0.224131489094674,0.4341960991790488,0.0,0.8,0.0,0.0003999999879548,0.0,17476.266666666666,480,188,2.6666666666666665,0.2666666666666666,506,428,0.000856949,61027922.13333333,14071081.6,0.0252500001341103,0.1,0.1,0.13,23.408212022806666,0.4786596934891521,0.1529894695449166,0.0,0.6,0.0,0.0003999999995964,0.0,11195.733333333334,1266,1186,10.333333333333334,20.2,1303
1710021900,0.1256666662792364,0.29,0.5,0.58,34.07406445464585,0.2241337246689989,0.4343166740682116,0.0,1.6,0.0,0.0008000000069538,0.0,19114.666666666668,472,174,2.8,0.2666666666666666,498,419,0.000854765,48515078.93333333,11866152.533333331,0.0245833333581686,0.04,0.09,0.13,23.22864088354313,0.4786686357864517,0.1530053864846962,0.0,0.7333333333333333,0.0,0.000466666665549,0.0,15837.866666666669,1267,1259,10.266666666666667,20.4,1303
1710022020,0.1255000000198682,0.3,0.43,0.55,33.94470164390664,0.224135571447789,0.4344400865608617,0.0,3.8,0.0,0.0025333333294838,0.0,32221.866666666665,473,181,2.8666666666666667,0.2666666666666666,499,420,0.000877718,51468474.66666666,12254898.666666666,0.0299999999503294,0.01,0.06,0.11,23.28549770002865,0.4786831184201215,0.1530264204143707,0.0,2.533333333333333,0.0,0.0025333333333643,0.0,23210.666666666668,1267,1277,10.466666666666669,20.33333333333333,1303
1710022140,0.1180000002185504,0.12,0.32,0.49,33.861190207784645,0.2241384874142997,0.4345612429261491,0.0,0.4,0.0,0.0002666666793326,0.0,13653.333333333334,474,190,3.0,0.2666666666666666,500,421,0.000884147,45547362.66666666,11068467.733333332,0.0297500000645717,0.03,0.05,0.11,23.133346695013103,0.4786919635185374,0.1530401122388474,0.0,0.7333333333333333,0.0,0.0006000000013348,0.0,16384.0,1266,1250,10.2,20.066666666666663,1302
1710022260,0.132000000278155,0.66,0.38,0.49,34.01073161911793,0.2241407229886246,0.4346829807675608,0.0,2.4,0.0,0.0039333333416531,0.0,27306.666666666668,473,182,3.1333333333333333,0.2666666666666666,499,420,0.001180676,54140921.06666667,13203009.6,0.03108333311975,0.07,0.06,0.11,23.139765219711503,0.478702460997976,0.1530563858173166,0.0,2.6,0.0,0.0024666666674117,0.0,23483.733333333334,1266,1257,10.4,19.8,1302
1710022380,0.134666666885217,0.46,0.38,0.48,33.91977807535109,0.2241429585629495,0.4348140997571135,0.0,1.0,0.0,0.0002666666638106,0.0,17749.333333333332,474,182,3.1333333333333333,0.2666666666666666,500,421,0.000841215,55405993.6,13339294.4,0.0295833334326744,0.01,0.04,0.09,23.129952992299,0.4787142220629025,0.1530776368314109,0.0,0.6666666666666666,0.0,0.0003333333336437,0.0,11195.733333333334,1263,1242,10.133333333333333,20.066666666666663,1299
1710022500,0.1298333334426085,0.19,0.32,0.45,33.93915752344638,0.2241455829328091,0.4349422803539841,0.0,3.866666666666666,0.0,0.0027999999932944,0.0,34679.46666666667,472,188,3.1333333333333333,0.2666666666666666,498,419,0.000842378,50960607.46666667,12466793.6,0.0244166667262712,0.14,0.08,0.1,23.27398862125909,0.4787222895702487,0.1530917395656823,0.0,2.6,0.0,0.0019333333320294,0.0,24029.866666666665,1265,1216,10.2,20.0,1302
1710022620,0.1290000004072984,0.71,0.46,0.48,33.92856875283762,0.2241477213082503,0.4350634832373613,0.0,1.0666666666666669,0.0,0.0004000000034769,0.0,18568.533333333333,468,175,2.7333333333333334,0.2666666666666666,494,415,0.00092595,52143215.46666667,12333262.933333334,0.0253333333879709,0.12,0.1,0.11,23.042282338851383,0.4787356058173143,0.1531092071084603,0.0,0.6666666666666666,0.0,0.0003999999995964,0.0,14745.6,1269,1234,10.466666666666669,20.266666666666666,1304
1710022740,0.1325000002980232,1.08,0.62,0.54,34.13494988564627,0.2241499568825752,0.435187353157896,0.0,1.0,0.0,0.0004000000034769,0.0,19387.733333333334,467,181,3.066666666666667,0.2666666666666666,493,414,0.000879954,53130553.06666667,13099191.466666669,0.0255000000198682,0.11,0.1,0.11,23.018969076728425,0.4787484360699614,0.1531293959595007,0.0,0.6,0.0,0.0006000000013348,0.0,10649.6,1266,1228,10.2,19.933333333333334,1302
1710022860,0.1358333334326744,0.72,0.62,0.54,34.24043801548458,0.2241521924569001,0.4353173014421848,0.0,2.0,0.0,0.0010666666707644,0.0,25668.266666666663,471,189,3.066666666666667,0.2666666666666666,497,418,0.000935391,54486481.6,13237293.333333334,0.0305833333482344,0.06,0.08,0.1,23.192416795877392,0.4787575727650283,0.1531460261766596,0.0,1.8666666666666667,0.0,0.001333333334575,0.0,22664.533333333333,1275,1232,10.533333333333331,20.53333333333333,1311
1710022980,0.1380000000198682,0.94,0.65,0.56,33.943702703283165,0.2241545252301086,0.4354409542782997,0.0,3.4,0.0,0.0020000000018626,0.0,32768.0,471,175,3.066666666666667,0.3333333333333333,497,418,0.000835431,56548737.06666667,13499144.533333331,0.0294166665524244,0.05,0.07,0.1,23.08883508695133,0.4787672926533973,0.153163028538538,0.0,0.8,0.0,0.0003999999995964,0.0,12834.133333333331,1271,1237,10.333333333333334,19.933333333333334,1307
1710023100,0.1221666666368643,0.53,0.6,0.55,33.851150854518785,0.2241572467988519,0.4355568153343472,0.0666666666666666,1.2,0.0,0.0007333333293596,273.06666666666666,19660.8,467,169,2.8666666666666667,0.2666666666666666,493,414,0.001111657,46588041.06666667,11365763.733333332,0.0318333333979049,0.06,0.06,0.09,23.197531941997195,0.4787803173038119,0.1531840857272576,0.0,2.0,0.0,0.0019999999979821,0.0,26760.533333333333,1265,1437,10.333333333333334,20.33333333333333,1301
1710023220,0.1575000000496705,0.27,0.48,0.52,34.132302692994074,0.2241597739698279,0.4356865620402462,0.0,1.0,0.0,0.0006666666672875,0.0,18295.466666666667,474,197,3.6666666666666665,0.2666666666666666,500,421,0.00086007,55272871.46666667,14136127.466666669,0.0301666665822267,0.17,0.11,0.1,23.03013386681684,0.4787898427944135,0.1531988397147883,0.0,0.6,0.0,0.000466666665549,0.0,16930.133333333335,1268,1397,10.333333333333334,20.866666666666667,1304
1710023340,0.1401666668554148,0.43,0.48,0.51,34.03715359860867,0.224162884334106,0.4358156807519308,0.0,3.4,0.0,0.0027999999932944,0.0,31675.733333333334,471,206,3.733333333333333,0.2666666666666666,497,418,0.000855046,65322580.266666666,14336867.2,0.0239999999602635,0.02,0.07,0.09,23.24226487849684,0.478797813102876,0.1532132680756892,0.0,2.466666666666667,0.0,0.0032000000006519,0.0,21299.2,1272,1406,10.066666666666666,20.0,1307
1710023460,0.1430000002185503,0.65,0.54,0.52,34.176256080426704,0.2241652171073145,0.4359414346551087,0.0,1.2666666666666666,0.0,0.0003333333414047,0.0,23210.666666666668,473,197,3.533333333333333,0.3333333333333333,499,420,0.000952419,57593860.266666666,13830851.733333332,0.0379166666418314,0.1,0.08,0.09,24.881447881456488,0.4793428072437273,0.1533004972473696,0.0,0.8,0.0,0.0007333333332402,0.0,21572.266666666663,1284,1454,12.333333333333334,20.266666666666666,1321
1710023580,0.1428333334624767,0.2,0.41,0.48,33.96862627183872,0.224166966687221,0.4360710650657827,0.0,0.9333333333333332,0.0,0.0002666666638106,0.0,16930.133333333335,471,199,3.6,0.2666666666666666,496,418,0.00084934,59344835.73333333,14131293.333333334,0.025333333387971,0.01,0.05,0.08,23.41645035910539,0.4793548599053049,0.153318453230092,0.0,2.333333333333333,0.0,0.0020000000018626,0.0,19933.866666666665,1267,1199,10.4,19.933333333333334,1305
1710023700,0.126333333303531,1.95,1.0,0.68,33.82318051706166,0.2241692994604295,0.436196470083286,0.0,2.2666666666666666,0.0,0.0014666666742414,0.0,21026.13333333333,468,190,3.4,0.2666666666666666,493,415,0.000885697,51935044.266666666,12399274.133333333,0.0305000000943741,0.18,0.1,0.09,23.255200296088265,0.4793646769925577,0.153334083308317,0.0,2.8666666666666667,0.0,0.002599999999317,0.0,26487.466666666667,1266,1360,10.066666666666666,19.866666666666667,1304
1710023820,0.1306666667262712,0.63,0.82,0.66,34.04474554734704,0.2241715350347544,0.4363279379585133,0.0,3.0,0.0,0.0015999999983857,0.0,30583.466666666667,467,186,3.0,0.2666666666666666,492,414,0.000820917,52530627.73333333,12685716.8,0.0364999999602636,0.1,0.1,0.09,23.284907490860984,0.4793767296541352,0.1533629090180589,0.0,0.7333333333333333,0.0,0.0004666666694295,0.0,23483.733333333334,1271,1359,11.066666666666666,20.266666666666666,1309
1710023940,0.1286666663984458,0.55,0.72,0.64,33.80894561317722,0.2241745482001488,0.4364568550918081,0.0,3.4,0.0,0.0023333333277453,0.0,36864.0,470,188,3.066666666666667,0.2666666666666666,494,417,0.000841584,51163809.6,12557298.666666666,0.0296666666865348,0.1,0.11,0.1,23.529032757838408,0.4793878103268759,0.1533800199221473,0.0,2.333333333333333,0.0,0.0022666666656732,0.0,18568.533333333333,1263,1357,10.266666666666667,20.066666666666663,1299
1710024060,0.1333333333333333,0.68,0.67,0.63,33.87627421119902,0.2241767837744737,0.4365863226891674,0.0,1.0666666666666669,0.0,0.0003333333258827,0.0,19933.866666666665,473,187,3.0,0.2666666666666666,497,420,0.000995245,53908113.06666667,12892318.4,0.0301666665822267,0.37,0.21,0.14,23.408285798952623,0.4793982106074308,0.1534006817071023,0.0,0.6666666666666666,0.0,0.0003999999995964,0.0,10649.6,1269,1362,10.266666666666667,20.466666666666665,1305
1710024180,0.1290000001589456,0.67,0.68,0.64,34.192239130402214,0.2241799913376354,0.4367258226879269,0.0,1.3333333333333333,0.0,0.0010000000086923,0.0,22118.4,472,209,2.8666666666666667,0.2666666666666666,498,421,0.00085507,52113241.6,12727790.933333334,0.0300833333283663,0.58,0.36,0.2,23.34272339724397,0.4794074445013814,0.1534266775663719,0.0,2.0,0.0,0.0014000000005277,0.0,16930.133333333335,1269,1366,10.733333333333333,20.0,1306
1710024300,0.1343333333730698,0.38,0.58,0.6,34.044845441409386,0.224182324110844,0.4368598102930268,0.0,2.333333333333333,0.0,0.0014666666587193,0.0,23210.666666666668,473,193,2.933333333333333,0.3333333333333333,498,420,0.000864992,52912437.86666667,13216615.466666669,0.025916666413347,0.21,0.32,0.21,23.278808662795058,0.4794177475830525,0.1534450987299941,0.0,0.5333333333333333,0.0,0.000466666665549,0.0,10649.6,1263,1341,10.133333333333333,19.866666666666667,1300
1710024420,0.1243333334724108,0.83,0.65,0.62,34.00129163022615,0.2241843652874016,0.4369928520302976,0.0,0.8666666666666667,0.0,0.0004000000034769,0.0,17749.333333333332,472,189,3.2666666666666666,0.2666666666666666,497,419,0.000818721,48618851.73333333,12037203.2,0.0264166666815678,0.03,0.21,0.19,23.20328648138198,0.4794272730736542,0.1534621398569475,0.0,0.7333333333333333,0.0,0.0006666666672875,0.0,16930.133333333335,1269,1311,10.533333333333331,19.866666666666667,1306
1710024540,0.1468333333730698,0.34,0.52,0.58,34.0216700189449,0.2241875728505633,0.4371199549580841,0.0,1.3333333333333333,0.0,0.0017333333225299,0.0,23210.666666666668,467,193,3.4,0.2666666666666666,493,414,0.000843202,58048458.13333333,14365996.266666668,0.0257499997814496,0.16,0.21,0.19,23.3924731116688,0.4794372845586743,0.1534809331652893,0.0,2.4,0.0,0.0016666666643383,0.0,21299.2,1273,1335,10.333333333333334,19.866666666666667,1310
1710024660,0.1365000002086163,0.55,0.53,0.58,33.85015191389531,0.2241898084248882,0.4372512290079365,0.0,1.4,0.0,0.000466666665549,0.0,22937.6,468,181,3.333333333333333,0.2666666666666666,494,415,0.000820457,56403669.86666667,13551644.8,0.0362500001986821,0.1,0.19,0.19,23.420729375571,0.4794514755956931,0.1535215899759098,0.0,0.4666666666666667,0.0,0.0003999999995964,0.0,8465.066666666668,1267,1366,10.866666666666667,20.266666666666666,1304
1710024780,0.1458333333333333,0.54,0.54,0.58,34.047392739999225,0.2241925299936314,0.437384611877867,0.0,4.866666666666666,0.0,0.0027333333312223,0.0,41779.2,468,190,3.2666666666666666,0.2666666666666666,493,415,0.000842539,56888187.2,14072548.266666668,0.0345833333830039,0.01,0.13,0.16,23.51014606447297,0.4794613898818295,0.1535535944217987,0.0,3.0,0.0,0.0023333333316259,0.0,28945.066666666666,1271,1348,10.6,19.866666666666667,1308
