csvname,anomaly_timestamp,Z_value_1,Z_value_2,Z_value_3,Z_value_4,Z_value_5,Z_value_6,Z_value_7,Z_value_8,Z_value_9,Z_value_10,Z_value_11,Z_value_12,Z_value_13,Z_value_14,Z_value_15,Z_value_16,Z_value_17,Z_value_18,Z_value_19,Z_value_20,Z_value_21,Z_value_22,Z_value_23,Z_value_24,Z_value_25,Z_value_26,Z_value_27,Z_value_28,Z_value_29,Z_value_30,prediction
e65657183cb0767054e43e834762fcaf,1701162000,333.3828125,335.4453125,316.77734375,338.7421875,337.07421875,336.15234375,341.97265625,335.2265625,343.63671875,337.8671875,345.95703125,344.25,347.51171875,340.3671875,345.10546875,314.8203125,351.70703125,344.02734375,345.53515625,337.27734375,316.234375,330.015625,328.2578125,339.25,315.05078125,295.484375,306.45703125,305.25,309.6484375,317.37890625,7
e65657183cb0767054e43e834762fcaf,1701162120,314.8203125,335.4453125,316.77734375,338.7421875,337.07421875,336.15234375,341.97265625,335.2265625,343.63671875,337.8671875,345.95703125,344.25,347.51171875,340.3671875,345.10546875,333.3828125,351.70703125,344.02734375,345.53515625,337.27734375,316.234375,330.015625,328.2578125,339.25,315.05078125,295.484375,306.45703125,305.25,309.6484375,317.37890625,7
e65657183cb0767054e43e834762fcaf,1701162240,314.8203125,333.3828125,316.77734375,338.7421875,337.07421875,336.15234375,341.97265625,335.2265625,343.63671875,337.8671875,345.95703125,344.25,347.51171875,340.3671875,345.10546875,335.4453125,351.70703125,344.02734375,345.53515625,337.27734375,316.234375,330.015625,328.2578125,339.25,315.05078125,295.484375,306.45703125,305.25,309.6484375,317.37890625,7
e65657183cb0767054e43e834762fcaf,1701162360,314.8203125,333.3828125,335.4453125,338.7421875,337.07421875,336.15234375,341.97265625,335.2265625,343.63671875,337.8671875,345.95703125,344.25,347.51171875,340.3671875,345.10546875,316.77734375,351.70703125,344.02734375,345.53515625,337.27734375,316.234375,330.015625,328.2578125,339.25,315.05078125,295.484375,306.45703125,305.25,309.6484375,317.37890625,7
e65657183cb0767054e43e834762fcaf,1701162480,314.8203125,333.3828125,335.4453125,316.77734375,337.07421875,336.15234375,341.97265625,335.2265625,343.63671875,337.8671875,345.95703125,344.25,347.51171875,340.3671875,345.10546875,338.7421875,351.70703125,344.02734375,345.53515625,337.27734375,316.234375,330.015625,328.2578125,339.25,315.05078125,295.484375,306.45703125,305.25,309.6484375,317.37890625,7
e65657183cb0767054e43e834762fcaf,1701162600,314.8203125,333.3828125,335.4453125,316.77734375,338.7421875,336.15234375,341.97265625,335.2265625,343.63671875,337.8671875,345.95703125,344.25,347.51171875,340.3671875,345.10546875,337.07421875,351.70703125,344.02734375,345.53515625,337.27734375,316.234375,330.015625,328.2578125,339.25,315.05078125,295.484375,306.45703125,305.25,309.6484375,317.37890625,7
e65657183cb0767054e43e834762fcaf,1701162720,314.8203125,333.3828125,335.4453125,316.77734375,338.7421875,337.07421875,341.97265625,335.2265625,343.63671875,337.8671875,345.95703125,344.25,347.51171875,340.3671875,345.10546875,336.15234375,351.70703125,344.02734375,345.53515625,337.27734375,316.234375,330.015625,328.2578125,339.25,315.05078125,295.484375,306.45703125,305.25,309.6484375,317.37890625,7
e65657183cb0767054e43e834762fcaf,1701162840,314.8203125,333.3828125,335.4453125,316.77734375,338.7421875,337.07421875,336.15234375,335.2265625,343.63671875,337.8671875,345.95703125,344.25,347.51171875,340.3671875,345.10546875,341.97265625,351.70703125,344.02734375,345.53515625,337.27734375,316.234375,330.015625,328.2578125,339.25,315.05078125,295.484375,306.45703125,305.25,309.6484375,317.37890625,7
e65657183cb0767054e43e834762fcaf,1701162960,314.8203125,333.3828125,335.4453125,316.77734375,338.7421875,337.07421875,336.15234375,341.97265625,343.63671875,337.8671875,345.95703125,344.25,347.51171875,340.3671875,345.10546875,335.2265625,351.70703125,344.02734375,345.53515625,337.27734375,316.234375,330.015625,328.2578125,339.25,315.05078125,295.484375,306.45703125,305.25,309.6484375,317.37890625,7
e65657183cb0767054e43e834762fcaf,1701163080,314.8203125,333.3828125,335.4453125,316.77734375,338.7421875,337.07421875,336.15234375,341.97265625,335.2265625,337.8671875,345.95703125,344.25,347.51171875,340.3671875,345.10546875,343.63671875,351.70703125,344.02734375,345.53515625,337.27734375,316.234375,330.015625,328.2578125,339.25,315.05078125,295.484375,306.45703125,305.25,309.6484375,317.37890625,7
