timestamp,value
1692548400,0.03230227530002594
1692548520,0.031046075746417046
1692548640,0.030394744127988815
1692548760,0.03442993015050888
1692548880,0.02956678904592991
1692549000,0.029905913397669792
1692549120,0.03281562402844429
1692549240,0.02974037639796734
1692549360,0.03603256866335869
1692549480,0.03090040199458599
1692549600,0.028515920042991638
1692549720,0.030321139842271805
1692549840,0.03190262243151665
1692549960,0.030132818967103958
1692550080,0.030898993834853172
1692550200,0.030279267579317093
1692550320,0.030547544360160828
1692550440,0.030153604224324226
1692550560,0.03436223044991493
1692550680,0.031212689355015755
1692550800,0.03199108690023422
1692550920,0.033809844404459
1692551040,0.0316632017493248
1692551160,0.03660650551319122
1692551280,0.03104591928422451
1692551400,0.03136182203888893
1692551520,0.033848755061626434
1692551640,0.035975854843854904
1692551760,0.03031669184565544
1692551880,0.030467364937067032
1692552000,0.03126959502696991
1692552120,0.03101664036512375
1692552240,0.031116152182221413
1692552360,0.03391660377383232
1692552480,0.030733168125152588
1692552600,0.030682800337672234
1692552720,0.03514864295721054
1692552840,0.030721306800842285
1692552960,0.035454925149679184
1692553080,0.030117662623524666
1692553200,0.030900863930583
1692553320,0.0354379266500473
1692553440,0.03010505996644497
1692553560,0.030960142612457275
1692553680,0.035685256123542786
1692553800,0.030975203961133957
1692553920,0.030386406928300858
1692554040,0.03037784807384014
1692554160,0.029707973822951317
1692554280,0.034592289477586746
1692554400,0.03107556328177452
1692554520,0.02941402979195118
1692554640,0.03204137831926346
1692554760,0.03185197710990906
1692554880,0.03506695479154587
1692555000,0.031906209886074066
1692555120,0.030534818768501282
1692555240,0.03653714805841446
1692555360,0.03138655796647072
1692555480,0.03154052793979645
1692555600,0.034916702657938004
1692555720,0.032497622072696686
1692555840,0.03148525208234787
1692555960,0.03594037890434265
1692556080,0.031067872419953346
1692556200,0.03118317760527134
1692556320,0.03191633149981499
1692556440,0.03090539388358593
1692556560,0.034963179379701614
1692556680,0.031214578077197075
1692556800,0.02891314961016178
1692556920,0.03488516807556152
1692557040,0.03286965563893318
1692557160,0.030850332230329514
1692557280,0.030863888561725616
1692557400,0.030882716178894043
1692557520,0.030064933001995087
1692557640,0.03190599009394646
1692557760,0.03521398454904556
1692557880,0.03129052370786667
1692558000,0.03373197093605995
1692558120,0.031419917941093445
1692558240,0.03229164704680443
1692558360,0.03148516267538071
1692558480,0.03137698397040367
1692558600,0.03423290327191353
1692558720,0.03083249181509018
1692558840,0.03238832950592041
1692558960,0.031159985810518265
1692559080,0.03008551150560379
1692559200,0.03643762692809105
1692559320,0.03007081337273121
1692559440,0.031056489795446396
1692559560,0.034256018698215485
1692559680,0.03106509894132614
1692559800,0.03050411492586136
1692559920,0.03087540715932846
1692560040,0.031742170453071594
1692560160,0.03569551557302475
1692560280,0.030453812330961227
1692560400,0.031178953126072884
1692560520,0.030413072556257248
1692560640,0.03044132888317108
1692560760,0.03515113890171051
1692560880,0.03333257511258125
1692561000,0.03083949163556099
1692561120,0.03130012005567551
1692561240,0.03071608953177929
1692561360,0.030834950506687164
1692561480,0.031861938536167145
1692561600,0.030650123953819275
1692561720,0.030876383185386658
1692561840,0.03604550659656525
1692561960,0.030738776549696922
1692562080,0.032802000641822815
1692562200,0.031592026352882385
1692562320,0.03066997043788433
1692562440,0.03521380200982094
1692562560,0.03163539618253708
1692562680,0.03067650832235813
1692562800,0.03661352023482323
1692562920,0.030595168471336365
1692563040,0.0321965329349041
1692563160,0.02895754761993885
1692563280,0.03247480466961861
1692563400,0.03155916929244995
1692563520,0.030599553138017654
1692563640,0.033235564827919006
1692563760,0.030635779723525047
1692563880,0.030829716473817825
1692564000,0.03509477898478508
1692564120,0.030186140909790993
1692564240,0.032877013087272644
1692564360,0.02891167253255844
1692564480,0.030847739428281784
1692564600,0.03288301080465317
1692564720,0.03087768517434597
1692564840,0.03031793422996998
1692564960,0.0367913544178009
1692565080,0.031034428626298904
1692565200,0.030512817203998566
1692565320,0.03699268773198128
1692565440,0.031067507341504097
1692565560,0.035594478249549866
1692565680,0.03008510172367096
1692565800,0.036763545125722885
1692565920,0.030654940754175186
1692566040,0.03010564111173153
1692566160,0.03011484444141388
1692566280,0.031177017837762833
1692566400,0.030765321105718613
1692566520,0.03053031861782074
1692566640,0.03067035973072052
1692566760,0.030868342146277428
1692566880,0.03024153783917427
1692567000,0.03093254379928112
1692567120,0.030105294659733772
1692567240,0.033502329140901566
1692567360,0.031111039221286774
1692567480,0.031041961163282394
1692567600,0.03166372328996658
1692567720,0.030467169359326363
1692567840,0.03440749645233154
1692567960,0.031079022213816643
1692568080,0.035684116184711456
1692568200,0.03055521473288536
1692568320,0.03104999102652073
1692568440,0.03464518487453461
1692568560,0.031186586245894432
1692568680,0.03403489664196968
1692568800,0.03082219511270523
1692568920,0.03142395243048668
1692569040,0.031184982508420944
1692569160,0.03520376607775688
1692569280,0.030657194554805756
1692569400,0.030363179743289948
1692569520,0.0317230261862278
1692569640,0.030133161693811417
1692569760,0.03079557605087757
1692569880,0.03064766339957714
1692570000,0.0351647287607193
1692570120,0.03168793395161629
1692570240,0.030315903946757317
1692570360,0.034060295671224594
1692570480,0.030422013252973557
1692570600,0.031174231320619583
1692570720,0.029456453397870064
1692570840,0.030285222455859184
1692570960,0.03453196585178375
1692571080,0.030384883284568787
1692571200,0.030630111694335938
1692571320,0.0303859431296587
1692571440,0.030526697635650635
1692571560,0.030506901443004608
1692571680,0.029857931658625603
1692571800,0.03008127771317959
1692571920,0.029864193871617317
1692572040,0.029787670820951462
1692572160,0.03155618533492088
1692572280,0.03124731034040451
1692572400,0.029828490689396858
1692572520,0.029305651783943176
1692572640,0.029164955019950867
1692572760,0.038142427802085876
1692572880,0.03509543836116791
1692573000,0.029770541936159134
1692573120,0.03568572923541069
1692573240,0.030214019119739532
1692573360,0.03028057888150215
1692573480,0.02982454001903534
1692573600,0.03121868148446083
1692573720,0.029831843450665474
1692573840,0.030988628044724464
1692573960,0.030254028737545013
1692574080,0.030094612389802933
1692574200,0.02884952537715435
1692574320,0.033331748098134995
1692574440,0.029796019196510315
1692574560,0.03148062527179718
1692574680,0.03381016105413437
1692574800,0.03019840642809868
1692574920,0.030813608318567276
1692575040,0.030536329373717308
1692575160,0.0307904202491045
1692575280,0.030730340629816055
1692575400,0.030542822554707527
1692575520,0.030374132096767426
1692575640,0.029970722272992134
1692575760,0.030630512163043022
1692575880,0.03307642787694931
1692576000,0.02978849969804287
1692576120,0.033286068588495255
1692576240,0.03029274009168148
1692576360,0.030833596363663673
1692576480,0.02976897731423378
1692576600,0.029789797961711884
1692576720,0.035771265625953674
1692576840,0.031641412526369095
1692576960,0.03120378963649273
1692577080,0.030404558405280113
1692577200,0.029689254239201546
1692577320,0.03335385024547577
1692577440,0.029814738780260086
1692577560,0.031241917982697487
1692577680,0.029885103926062584
1692577800,0.05805867165327072
1692577920,0.030291585251688957
1692578040,0.03421919047832489
1692578160,0.031176425516605377
1692578280,0.03481822833418846
1692578400,0.030938487499952316
1692578520,0.031446654349565506
1692578640,0.030793284997344017
1692578760,0.03207000344991684
1692578880,0.03612334653735161
1692579000,0.030931133776903152
1692579120,0.03144655004143715
1692579240,0.030790237709879875
1692579360,0.030690642073750496
1692579480,0.03463607653975487
1692579600,0.031689517199993134
1692579720,0.03147757425904274
1692579840,0.03687802702188492
1692579960,0.03073028288781643
1692580080,0.03192705661058426
1692580200,0.035274118185043335
1692580320,0.03131221979856491
1692580440,0.031310126185417175
1692580560,0.03112316131591797
1692580680,0.03208258002996445
1692580800,0.03130274638533592
1692580920,0.03122376650571823
1692581040,0.05156387388706207
1692581160,0.031007690355181694
1692581280,0.032218530774116516
1692581400,0.03494630753993988
1692581520,0.030674777925014496
1692581640,0.03132431581616402
