csvname,anomaly_timestamp,Z_value_1,Z_value_2,Z_value_3,Z_value_4,Z_value_5,Z_value_6,Z_value_7,Z_value_8,Z_value_9,Z_value_10,Z_value_11,Z_value_12,Z_value_13,Z_value_14,Z_value_15,Z_value_16,Z_value_17,Z_value_18,Z_value_19,Z_value_20,Z_value_21,Z_value_22,Z_value_23,Z_value_24,Z_value_25,Z_value_26,Z_value_27,Z_value_28,Z_value_29,Z_value_30
5e3d5b819c1cbd48b779fb23e5e0731c,2022-04-18 03:46:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e3d5b819c1cbd48b779fb23e5e0731c,2022-04-18 03:46:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f1deb91252c9ae60b7eb12a977f39971,2022-04-18 02:25:44,0.00081933,0.00081933,0.000666581,0.000672792,0.000672792,0.0003109945,0.000891728,0.000724186,0.000499709,0.000499709,0.000300868,0.000300868,0.000675349,0.000521442,0.000540936,0.000517292,0.000517292,0.000678396,0.000678396,0.0005210965,0.000767702,0.00101009,0.000520977,0.000520977,0.000468283,0.000458817,0.000458817,0.0004329145,0.000824251,0.000824251
f1deb91252c9ae60b7eb12a977f39971,2022-04-18 02:29:26,0.002909702,0.002909702,0.0005389795,0.0005389795,0.000321935,0.001013833,0.001013833,0.0003314005,0.000503653,0.001265419,0.001265419,0.000423225,0.000423225,0.000480682,0.000480682,0.0005011135,0.000539297,0.000539297,0.0004406865,0.001392779,0.001392779,0.000284887,0.000284887,0.000422388,0.000928493,0.000689967,0.000475411,0.000475411,0.0005017805,0.0005017805
f1deb91252c9ae60b7eb12a977f39971,2022-04-18 02:31:49,0.000632813,0.00087394,0.00087394,0.000486689,0.000538954,0.000597048,0.000597048,0.000783417,0.000783417,0.000376315,0.000670273,0.000670273,0.0006852775,0.0006852775,0.0005168185,0.000604365,0.000604365,0.0005284405,0.000660084,0.000790184,0.000585734,0.000585734,0.000587785,0.000587785,0.000379554,0.000379554,0.0007006675,0.000814022,0.000814022,0.0002688815
f1deb91252c9ae60b7eb12a977f39971,2022-04-18 02:42:56,0.001174616,0.000591404,0.000881341,0.001559155,0.001541831,0.001541831,0.000851091,0.000740687,0.000740687,0.0009513815,0.000836667,0.000877246,0.000779343,0.000888447,0.000888447,0.0009526275,0.000966136,0.000966136,0.0005459615,0.001877054,0.000866302,0.00077081,0.00077081,0.000489297,0.001352092,0.000812474,0.000812474,0.000765018,0.001171122,0.001171122
f1deb91252c9ae60b7eb12a977f39971,2022-04-18 02:43:56,0.001614513,0.001005201,0.001005201,0.000622326,0.001943127,0.001943127,0.0009335715,0.001333212,0.000869588,0.000869588,0.0010552185,0.0010552185,0.0004342925,0.000981865,0.000981865,0.001020253,0.000999162,0.000999162,0.0006535215,0.001635107,0.001008245,0.001008245,0.000616939,0.000978817,0.001335981,0.000852243,0.000852243,0.0006593205,0.001058057,0.001058057
f1deb91252c9ae60b7eb12a977f39971,2022-04-18 02:46:57,0.0006809675,0.000982776,0.000982776,0.000982776,0.000982776,0.001246806,0.001246806,0.0005782005,0.001570118,0.001181411,0.001181411,0.0007101995,0.000794886,0.001442047,0.001442047,0.0005123055,0.000766672,0.000766672,0.000726546,0.001526071,0.001413752,0.001413752,0.0005561315,0.0005561315,0.0009487765,0.001161557,0.001161557,0.0006412915,0.0006412915,0.0010444485
f1deb91252c9ae60b7eb12a977f39971,2022-04-18 03:20:07,0.002228274,0.0006973595,0.0006973595,0.0008470175,0.001112556,0.001112556,0.0006532725,0.0006532725,0.0011211545,0.0011211545,0.000670095,0.001086635,0.00080061,0.00080061,0.000922418,0.001274998,0.001274998,0.000777032,0.000777032,0.0009617605,0.0014449,0.0014449,0.000639136,0.001692224,0.001692224,0.000526546,0.000526546,0.0008026875,0.002131844,0.000952789
f1deb91252c9ae60b7eb12a977f39971,2022-04-18 03:26:46,0.002586164,0.000557655,0.00132177,0.00132177,0.0009734485,0.0009734485,0.0006095655,0.001292352,0.001011522,0.001011522,0.0010701405,0.000984282,0.000984282,0.0004787115,0.002095714,0.002095714,0.0007352195,0.001483437,0.001483437,0.001330615,0.001069614,0.001069614,0.000934778,0.000934778,0.0008626085,0.002118017,0.002118017,0.0008731565,0.0008731565,0.0007617825
f1deb91252c9ae60b7eb12a977f39971,2022-04-18 03:31:12,0.001888484,0.0006148565,0.001279386,0.001279386,0.0009819,0.0009819,0.000626256,0.001242913,0.001242913,0.000652608,0.000652608,0.000748789,0.001188463,0.001188463,0.000998161,0.001097914,0.001097914,0.0006636955,0.0006636955,0.0009828875,0.000937112,0.000937112,0.0005343395,0.001989982,0.000853179,0.000874668,0.000874668,0.0004406795,0.001286695,0.001286695
f1deb91252c9ae60b7eb12a977f39971,2022-04-18 03:36:12,0.00095772,0.001013202,0.001013202,0.0009628125,0.0009628125,0.000819309,0.001197773,0.000768059,0.001235925,0.001235925,0.000742835,0.000742835,0.000614506,0.001554186,0.001265226,0.001265226,0.0005250825,0.0005250825,0.0010009445,0.0010009445,0.0008209635,0.000805102,0.000857665,0.001706904,0.001706904,0.0006388195,0.000995849,0.000884077,0.001436555,0.001436555
f1deb91252c9ae60b7eb12a977f39971,2022-04-18 03:46:26,0.000639184,0.000639184,0.0003610925,0.000532858,0.000532858,0.0006079845,0.000602313,0.000602313,0.000384558,0.000384558,0.000709622,0.000571852,0.000571852,0.000394551,0.000449432,0.000812356,0.000812356,0.0004637455,0.000554225,0.000554225,0.000643082,0.000698245,0.000698245,0.0003946465,0.0003946465,0.0013989345,0.000823077,0.000823077,0.0003512175,0.001274203
f1deb91252c9ae60b7eb12a977f39971,2022-04-18 03:46:27,0.000639184,0.0003610925,0.000532858,0.000532858,0.0006079845,0.000602313,0.000602313,0.000384558,0.000384558,0.000709622,0.000571852,0.000571852,0.000394551,0.000449432,0.000812356,0.000812356,0.0004637455,0.000554225,0.000554225,0.000643082,0.000698245,0.000698245,0.0003946465,0.0003946465,0.0013989345,0.000823077,0.000823077,0.0003512175,0.001274203,0.001274203
f1deb91252c9ae60b7eb12a977f39971,2022-04-18 03:46:28,0.0003610925,0.000532858,0.000532858,0.0006079845,0.000602313,0.000602313,0.000384558,0.000384558,0.000709622,0.000571852,0.000571852,0.000394551,0.000449432,0.000812356,0.000812356,0.0004637455,0.000554225,0.000554225,0.000643082,0.000698245,0.000698245,0.0003946465,0.0003946465,0.0013989345,0.000823077,0.000823077,0.0003512175,0.001274203,0.001274203,0.0004521965
f1deb91252c9ae60b7eb12a977f39971,2022-04-18 03:46:29,0.000532858,0.000532858,0.0006079845,0.000602313,0.000602313,0.000384558,0.000384558,0.000709622,0.000571852,0.000571852,0.000394551,0.000449432,0.000812356,0.000812356,0.0004637455,0.000554225,0.000554225,0.000643082,0.000698245,0.000698245,0.0003946465,0.0003946465,0.0013989345,0.000823077,0.000823077,0.0003512175,0.001274203,0.001274203,0.0004521965,0.000616334
f1deb91252c9ae60b7eb12a977f39971,2022-04-18 03:46:30,0.000532858,0.0006079845,0.000602313,0.000602313,0.000384558,0.000384558,0.000709622,0.000571852,0.000571852,0.000394551,0.000449432,0.000812356,0.000812356,0.0004637455,0.000554225,0.000554225,0.000643082,0.000698245,0.000698245,0.0003946465,0.0003946465,0.0013989345,0.000823077,0.000823077,0.0003512175,0.001274203,0.001274203,0.0004521965,0.000616334,0.000616334
f1deb91252c9ae60b7eb12a977f39971,2022-04-18 03:46:31,0.0006079845,0.000602313,0.000602313,0.000384558,0.000384558,0.000709622,0.000571852,0.000571852,0.000394551,0.000449432,0.000812356,0.000812356,0.0004637455,0.000554225,0.000554225,0.000643082,0.000698245,0.000698245,0.0003946465,0.0003946465,0.0013989345,0.000823077,0.000823077,0.0003512175,0.001274203,0.001274203,0.0004521965,0.000616334,0.000616334,0.000598747
