timestamp,"container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8.1","(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",metrics_path=""/metrics/cadvisor""} [1m]) * 100","1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",environment=""rc"",instance=""yid-k8s-aiops-81-5778cb86bf-tmvfd"",grpc_code=~""Unknown|OK""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"",instance=""{1}"",grpc_code!~""Unknown|OK""}[1m]))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""{2}"",environment=""rc""}[1m])) or vector(1)"
2023-11-29 10:00:00,293.66796875,4966074.933333334,3589139.2,4966074.933333334,17.0686819622319,17.94067657998918,1
2023-11-29 10:02:00,300.83203125,8283462.4,5286420.266666667,8283462.4,15.75747613332674,23.955881319998294,1
2023-11-29 10:04:00,304.37109375,7213656.0,5024568.0,7213656.0,16.998995266670438,20.27435671334388,1
2023-11-29 10:06:00,301.54296875,6368640.0,4561654.4,6368640.0,19.383343353337192,16.917098403331085,1
2023-11-29 10:08:00,295.41015625,6141177.866666666,4190563.466666667,6141177.866666666,10.039997957776198,24.11209306332845,1
2023-11-29 10:10:00,292.29296875,2981825.744950337,2407115.5256316243,2981825.744950337,21.78863076683442,24.54513781415201,1
2023-11-29 10:12:00,304.77734375,4387561.6,2745257.333333333,4387561.6,17.021192259999225,21.88473993332688,1
2023-11-29 10:14:00,308.5546875,7518493.982731606,5128125.612561256,7518493.982731606,18.324978708977177,29.23809340936207,1
2023-11-29 10:16:00,294.8671875,4351165.333333333,2752953.333333333,4351165.333333333,17.21434393554874,29.51936368001043,1
2023-11-29 10:18:00,294.18359375,6523039.466666667,4437346.133333334,6523039.466666667,15.900006777778296,24.394222590005175,1
2023-11-29 10:20:00,299.21875,5390096.0,3721069.866666666,5390096.0,7.744337477779482,19.355477843346307,1
2023-11-29 10:22:00,305.55078125,6321546.4,4505488.0,6321546.4,22.716631099998875,24.89238235000812,1
2023-11-29 10:24:00,292.0625,8506947.466666667,5872027.2,8506947.466666667,12.357131959999808,10.756189426659452,1
2023-11-29 10:26:00,299.47265625,4049469.3333333335,2788457.8666666667,4049469.3333333335,14.119702984446322,24.047103673340946,1
2023-11-29 10:28:00,295.5703125,6631408.266666667,4333296.0,6631408.266666667,14.225341755550794,25.886070740016294,1
2023-11-29 10:30:00,299.40625,7171270.133333334,4926597.066666666,7171270.133333334,10.165404366659155,22.991118746673845,1
2023-11-29 10:32:00,305.3828125,5618444.8,3822590.4,5618444.8,14.44149134666077,23.72295504666302,1
2023-11-29 10:34:00,295.5,5443912.284209824,4010156.102112911,5443912.284209824,16.22493278677554,23.003758131705577,1
2023-11-29 10:36:00,296.3671875,5015067.697228146,3613558.102345416,5015067.697228146,18.021762244587237,25.69997874800804,1
2023-11-29 10:38:00,307.08203125,4325274.344538095,2943511.7433454376,4325274.344538095,24.65492660160229,23.57194283573845,1
2023-11-29 10:40:00,294.53125,6838438.933333334,4511905.066666666,6838438.933333334,16.723655166667108,27.40435173334845,1
2023-11-29 10:42:00,304.078125,9785663.466666669,6610492.533333333,9785663.466666669,15.42563623554694,21.550656570010084,1
2023-11-29 10:44:00,298.33984375,6573409.866666666,4797374.133333334,6573409.866666666,17.427659046661574,15.22530481001013,1
2023-11-29 10:46:00,303.23828125,7698164.266666667,5576896.266666667,7698164.266666667,15.706101577767791,21.4227597900026,1
2023-11-29 10:48:00,303.53125,4669734.666666667,3314412.533333333,4669734.666666667,15.007115975555887,19.573930146652856,1
2023-11-29 10:50:00,303.18359375,5640462.4,4063694.6666666665,5640462.4,15.418303902228622,26.362862729996174,1
2023-11-29 10:52:00,296.453125,3523183.2,2319667.2,3523183.2,17.398548122227012,23.210160606662004,1
2023-11-29 10:54:00,299.87109375,5363272.533333333,3678368.0,5363272.533333333,9.88259979554439,26.59430266333705,1
2023-11-29 10:56:00,301.70703125,8217419.733333333,5385592.8,8217419.733333333,12.100574137778796,11.326854403329586,1
2023-11-29 10:58:00,294.90625,6482659.466666667,4420513.066666666,6482659.466666667,14.825814891098869,28.85822554999322,1
2023-11-29 11:00:00,304.5078125,6833710.133333334,4560754.933333334,6833710.133333334,18.83084633554164,24.97872693000924,1
2023-11-29 11:02:00,304.88671875,6765031.466666667,4759241.066666666,6765031.466666667,13.01968732666056,25.07995324000755,1
2023-11-29 11:04:00,304.23046875,4518247.733333333,3318522.6666666665,4518247.733333333,15.686427219997212,16.893229563332472,1
2023-11-29 11:06:00,298.23828125,7882972.0,5258345.333333333,7882972.0,10.198159544444126,27.33010337333932,1
2023-11-29 11:08:00,296.32421875,3614879.887988799,2481495.082841617,3614879.887988799,18.627766518865155,36.9768686368684,1
2023-11-29 11:10:00,298.0234375,7020085.066666666,4622872.8,7020085.066666666,14.926186035542438,26.11285169000136,1
2023-11-29 11:12:00,303.109375,6797056.533333333,4212962.666666667,6797056.533333333,21.836038340002737,25.864159819999863,1
2023-11-29 11:14:00,297.75390625,5103222.666666667,3579449.6,5103222.666666667,14.752580059996236,24.479421643336536,1
2023-11-29 11:16:00,300.93359375,7546988.568571905,4888261.023162806,7546988.568571905,17.705351361443046,23.87614797200487,1
2023-11-29 11:18:00,307.08984375,7269021.333333333,4958199.466666667,7269021.333333333,14.22845358889188,26.813516026644116,1
2023-11-29 11:20:00,297.484375,5929708.018003,4264851.075179196,5929708.018003,16.211737718516407,22.96854849806349,1
2023-11-29 11:22:00,298.83203125,5203491.466666667,3604684.533333333,5203491.466666667,17.570764797775254,29.517452879978617,1
2023-11-29 11:24:00,304.2265625,5914990.634269906,4163708.1625170815,5914990.634269906,17.204368274288907,21.625583314982677,1
2023-11-29 11:26:00,299.28515625,8244883.733333333,5357356.8,8244883.733333333,16.07117017111806,29.127941113329143,1
2023-11-29 11:28:00,295.453125,5982626.133333334,4270066.933333334,5982626.133333334,13.850988724443594,28.5011384433407,1
2023-11-29 11:30:00,293.90625,9233886.211378863,6450990.634269906,9233886.211378863,11.351750029442004,25.237455401129196,1
2023-11-29 11:32:00,297.1875,6233470.4,3876983.733333333,6233470.4,13.820875320007971,11.000013526669743,1
2023-11-29 11:34:00,301.26171875,6319477.866666666,4799637.333333333,6319477.866666666,14.648683526676097,21.77363798999674,1
2023-11-29 11:36:00,300.41796875,4598027.2,3221661.333333333,4598027.2,14.520777124432952,23.792302099997567,1
2023-11-29 11:38:00,307.1953125,6113252.266666667,4255949.6,6113252.266666667,15.632685679997344,21.49602243999349,1
2023-11-29 11:40:00,295.71875,5818545.066666666,4099985.866666666,5818545.066666666,18.614566248886856,25.231284786665736,1
2023-11-29 11:42:00,300.828125,8173224.0,5590592.8,8173224.0,17.881582593335125,23.41340949666725,1
2023-11-29 11:44:00,295.47265625,6013744.533333333,4347517.333333333,6013744.533333333,10.26554044221282,28.392361406658896,1
2023-11-29 11:46:00,296.328125,7951558.4,5372685.333333333,7951558.4,9.85701674666618,26.78409925999101,1
2023-11-29 11:48:00,310.51953125,7712544.533333333,5388517.066666666,7712544.533333333,19.32370555333263,22.961186616666964,1
2023-11-29 11:50:00,297.546875,7108679.466666667,4949392.533333333,7108679.466666667,11.51105700667055,25.12471982665981,1
2023-11-29 11:52:00,294.66796875,5118560.533333333,3403988.0,5118560.533333333,18.692773104444814,26.924652196660947,1
2023-11-29 11:54:00,299.84375,7360758.666666667,4907694.133333334,7360758.666666667,13.395442977780478,24.05085429333364,1
2023-11-29 11:56:00,300.515625,6359814.933333334,3991094.6666666665,6359814.933333334,14.745516826660609,26.20074408999547,1
2023-11-29 11:58:00,306.984375,5671892.526168411,3937732.648843256,5671892.526168411,16.090375700602014,25.2513605273584,1
2023-11-29 12:00:00,304.66796875,6568206.666666667,4580265.866666666,6568206.666666667,16.44003640444781,24.46582264334817,1
2023-11-29 12:02:00,317.92578125,3301840.8,2214410.933333333,3301840.8,13.2076810777653,20.21999485332344,1
2023-11-29 12:04:00,299.13671875,6991774.666666667,4810103.2,6991774.666666667,17.489705466658858,24.03069882998049,1
2023-11-29 12:06:00,300.91796875,3558383.7333333334,2694869.066666667,3558383.7333333334,20.287981568900356,16.054890586674446,1
2023-11-29 12:08:00,298.6484375,6710045.866666666,4772922.4,6710045.866666666,15.699961975559642,35.35507188333819,1
2023-11-29 12:10:00,298.1953125,5707942.133333334,3744598.133333333,5707942.133333334,19.64463069333255,30.142772896676128,1
2023-11-29 12:12:00,296.96875,6788162.250441623,4415077.425590774,6788162.250441623,16.33005265695216,27.489718491506903,1
2023-11-29 12:14:00,306.9140625,7182771.2,4965207.2,7182771.2,14.056280244452257,23.997573653347597,1
2023-11-29 12:16:00,306.4609375,5915518.933333334,4264927.2,5915518.933333334,10.144188213323812,21.698982319988623,1
2023-11-29 12:18:00,293.80859375,3611551.466666667,2415585.6,3611551.466666667,16.421468228897236,27.58820874999704,1
2023-11-29 12:20:00,302.06640625,7525161.866666666,5016263.733333333,7525161.866666666,17.861325397777062,16.449158199999754,1
2023-11-29 12:22:00,297.39453125,4882888.8,3392669.066666667,4882888.8,16.49273576221377,24.807354119984662,1
2023-11-29 12:24:00,297.93359375,7307456.533333333,5277217.6,7307456.533333333,18.204147311108603,23.83864963664867,1
2023-11-29 12:26:00,299.3125,7007328.533333333,4591063.466666667,7007328.533333333,21.84949756221613,26.24265537667573,1
2023-11-29 12:28:00,294.0859375,5446110.933333334,3715896.8,5446110.933333334,18.564109204453416,20.85785229998388,1
2023-11-29 12:30:00,288.69140625,6299408.8,4062635.2,6299408.8,16.181295751108944,29.2230185099955,1
2023-11-29 12:32:00,305.59765625,6404657.6,4471539.733333333,6404657.6,19.338559733344784,20.302928876675043,1
2023-11-29 12:34:00,303.15234375,3377056.2666666666,2329465.8666666667,3377056.2666666666,25.80197918890109,22.3464792566665,1
2023-11-29 12:36:00,305.703125,6049665.066666666,4257822.933333334,6049665.066666666,19.22611858222,18.018659973337588,1
2023-11-29 12:38:00,265.82421875,4619956.533333333,4307762.666666667,4619956.533333333,8.642264586669626,26.532145763339944,1
2023-11-29 12:40:00,265.42578125,3819900.533333333,3698958.6666666665,3819900.533333333,10.003122093346771,22.7137638466714,1
2023-11-29 12:42:00,270.9921875,4749241.866666666,4308541.066666666,4749241.866666666,17.242341115553348,21.84478159666469,1
2023-11-29 12:44:00,270.45703125,4504646.4,4170203.466666667,4504646.4,17.86823787776585,29.150199270006848,1
