<:OVERLAP:>,Unnamed: 113,timestamp,unknown
0,0,2023-12-29 19:42:53,0
0,0,2023-12-29 19:44:53,0
0,0,2023-12-29 19:46:53,0
0,0,2023-12-29 19:48:53,0
0,0,2023-12-29 19:50:53,0
0,0,2023-12-29 19:52:53,0
0,0,2023-12-29 19:54:53,0
0,0,2023-12-29 19:56:53,0
0,0,2023-12-29 19:58:53,0
0,0,2023-12-29 20:00:53,0
2,24,2023-12-29 20:02:53,0
0,0,2023-12-29 20:04:53,0
0,0,2023-12-29 20:06:53,0
0,0,2023-12-29 20:08:53,0
0,0,2023-12-29 20:10:53,0
0,0,2023-12-29 20:12:53,0
0,0,2023-12-29 20:14:53,0
0,0,2023-12-29 20:16:53,0
0,0,2023-12-29 20:18:53,0
0,0,2023-12-29 20:20:53,0
0,0,2023-12-29 20:22:53,0
0,0,2023-12-29 20:24:53,0
0,0,2023-12-29 20:26:53,0
0,0,2023-12-29 20:28:53,0
0,0,2023-12-29 20:30:53,0
5,60,2023-12-29 20:32:53,0
0,0,2023-12-29 20:34:53,0
0,0,2023-12-29 20:36:53,0
0,0,2023-12-29 20:38:53,0
0,0,2023-12-29 20:40:53,0
0,0,2023-12-29 20:42:53,0
0,0,2023-12-29 20:44:53,0
0,0,2023-12-29 20:46:53,0
0,0,2023-12-29 20:48:53,0
0,0,2023-12-29 20:50:53,0
0,0,2023-12-29 20:52:53,0
0,0,2023-12-29 20:54:53,0
0,0,2023-12-29 20:56:53,0
0,0,2023-12-29 20:58:53,0
0,0,2023-12-29 21:00:53,0
0,0,2023-12-29 21:02:53,0
0,0,2023-12-29 21:04:53,0
0,0,2023-12-29 21:06:53,0
0,0,2023-12-29 21:08:53,0
0,0,2023-12-29 21:10:53,0
0,0,2023-12-29 21:12:53,0
0,0,2023-12-29 21:14:53,0
0,0,2023-12-29 21:16:53,0
0,0,2023-12-29 21:18:53,0
0,0,2023-12-29 21:20:53,0
0,0,2023-12-29 21:22:53,0
0,0,2023-12-29 21:24:53,0
0,0,2023-12-29 21:26:53,0
0,0,2023-12-29 21:28:53,0
0,0,2023-12-29 21:30:53,0
0,0,2023-12-29 21:32:53,0
0,0,2023-12-29 21:34:53,0
0,0,2023-12-29 21:36:53,0
0,0,2023-12-29 21:38:53,0
0,0,2023-12-29 21:40:53,0
0,0,2023-12-29 21:42:53,0
0,0,2023-12-29 21:44:53,0
0,17,2023-12-29 21:46:53,1
0,17,2023-12-29 21:48:53,1
0,34,2023-12-29 21:50:53,2
0,17,2023-12-29 21:52:53,1
0,0,2023-12-29 21:54:53,0
0,0,2023-12-29 21:56:53,0
0,18,2023-12-29 21:58:53,1
2,1000,2023-12-29 22:00:53,20
0,0,2023-12-29 22:02:53,0
0,0,2023-12-29 22:04:53,0
0,0,2023-12-29 22:06:53,0
0,0,2023-12-29 22:08:53,0
0,0,2023-12-29 22:10:53,0
0,0,2023-12-29 22:12:53,0
0,0,2023-12-29 22:14:53,0
0,0,2023-12-29 22:16:53,0
0,0,2023-12-29 22:18:53,0
0,0,2023-12-29 22:20:53,0
0,0,2023-12-29 22:22:53,0
0,0,2023-12-29 22:24:53,0
0,0,2023-12-29 22:26:53,0
0,0,2023-12-29 22:28:53,0
4,48,2023-12-29 22:30:53,0
0,0,2023-12-29 22:32:53,0
0,0,2023-12-29 22:34:53,0
0,0,2023-12-29 22:36:53,0
0,0,2023-12-29 22:38:53,0
0,32,2023-12-29 22:40:53,2
0,0,2023-12-29 22:42:53,0
0,0,2023-12-29 22:44:53,0
0,0,2023-12-29 22:46:53,0
0,0,2023-12-29 22:48:53,0
0,0,2023-12-29 22:50:53,0
0,0,2023-12-29 22:52:53,0
0,0,2023-12-29 22:54:53,0
0,0,2023-12-29 22:56:53,0
0,0,2023-12-29 22:58:53,0
0,0,2023-12-29 23:00:53,0
0,0,2023-12-29 23:02:53,0
0,0,2023-12-29 23:04:53,0
0,0,2023-12-29 23:06:53,0
0,0,2023-12-29 23:08:53,0
0,0,2023-12-29 23:10:53,0
0,0,2023-12-29 23:12:53,0
0,0,2023-12-29 23:14:53,0
0,0,2023-12-29 23:16:53,0
0,0,2023-12-29 23:18:53,0
0,0,2023-12-29 23:20:53,0
0,0,2023-12-29 23:22:53,0
0,0,2023-12-29 23:24:53,0
0,0,2023-12-29 23:26:53,0
4,48,2023-12-29 23:28:53,0
0,0,2023-12-29 23:30:53,0
0,0,2023-12-29 23:32:53,0
0,0,2023-12-29 23:34:53,0
0,0,2023-12-29 23:36:53,0
0,0,2023-12-29 23:38:53,0
0,0,2023-12-29 23:40:53,0
0,0,2023-12-29 23:42:53,0
0,0,2023-12-29 23:44:53,0
0,0,2023-12-29 23:46:53,0
0,0,2023-12-29 23:48:53,0
0,0,2023-12-29 23:50:53,0
0,0,2023-12-29 23:52:53,0
0,0,2023-12-29 23:54:53,0
0,0,2023-12-29 23:56:53,0
0,0,2023-12-29 23:58:53,0
0,0,2023-12-30 00:00:53,0
0,0,2023-12-30 00:02:53,0
0,0,2023-12-30 00:04:53,0
0,0,2023-12-30 00:06:53,0
0,0,2023-12-30 00:08:53,0
0,0,2023-12-30 00:10:53,0
0,0,2023-12-30 00:12:53,0
0,0,2023-12-30 00:14:53,0
0,0,2023-12-30 00:16:53,0
0,0,2023-12-30 00:18:53,0
0,0,2023-12-30 00:20:53,0
0,0,2023-12-30 00:22:53,0
0,0,2023-12-30 00:24:53,0
0,0,2023-12-30 00:26:53,0
0,0,2023-12-30 00:28:53,0
0,0,2023-12-30 00:30:53,0
0,0,2023-12-30 00:32:53,0
6,72,2023-12-30 00:34:53,0
0,0,2023-12-30 00:36:53,0
0,0,2023-12-30 00:38:53,0
0,0,2023-12-30 00:40:53,0
0,0,2023-12-30 00:42:53,0
0,0,2023-12-30 00:44:53,0
0,0,2023-12-30 00:46:53,0
0,0,2023-12-30 00:48:53,0
0,0,2023-12-30 00:50:53,0
0,0,2023-12-30 00:52:53,0
0,0,2023-12-30 00:54:53,0
0,0,2023-12-30 00:56:53,0
0,0,2023-12-30 00:58:53,0
0,0,2023-12-30 01:00:53,0
0,0,2023-12-30 01:02:53,0
0,0,2023-12-30 01:04:53,0
0,0,2023-12-30 01:06:53,0
0,0,2023-12-30 01:08:53,0
0,0,2023-12-30 01:10:53,0
0,0,2023-12-30 01:12:53,0
0,0,2023-12-30 01:14:53,0
0,0,2023-12-30 01:16:53,0
0,0,2023-12-30 01:18:53,0
0,0,2023-12-30 01:20:53,0
0,0,2023-12-30 01:22:53,0
0,0,2023-12-30 01:24:53,0
0,0,2023-12-30 01:26:53,0
0,0,2023-12-30 01:28:53,0
0,0,2023-12-30 01:30:53,0
0,0,2023-12-30 01:32:53,0
0,0,2023-12-30 01:34:53,0
0,0,2023-12-30 01:36:53,0
0,0,2023-12-30 01:38:53,0
0,0,2023-12-30 01:40:53,0
0,0,2023-12-30 01:42:53,0
0,0,2023-12-30 01:44:53,0
0,0,2023-12-30 01:46:53,0
0,0,2023-12-30 01:48:53,0
0,0,2023-12-30 01:50:53,0
0,0,2023-12-30 01:52:53,0
0,0,2023-12-30 01:54:53,0
0,0,2023-12-30 01:56:53,0
0,0,2023-12-30 01:58:53,0
0,0,2023-12-30 02:00:53,0
0,0,2023-12-30 02:02:53,0
0,0,2023-12-30 02:04:53,0
0,0,2023-12-30 02:06:53,0
0,0,2023-12-30 02:08:53,0
0,0,2023-12-30 02:10:53,0
0,0,2023-12-30 02:12:53,0
0,0,2023-12-30 02:14:53,0
0,0,2023-12-30 02:16:53,0
0,0,2023-12-30 02:18:53,0
0,0,2023-12-30 02:20:53,0
0,0,2023-12-30 02:22:53,0
0,0,2023-12-30 02:24:53,0
3,36,2023-12-30 02:26:53,0
0,0,2023-12-30 02:28:53,0
0,0,2023-12-30 02:30:53,0
0,0,2023-12-30 02:32:53,0
0,0,2023-12-30 02:34:53,0
0,0,2023-12-30 02:36:53,0
0,0,2023-12-30 02:38:53,0
0,0,2023-12-30 02:40:53,0
0,0,2023-12-30 02:42:53,0
0,0,2023-12-30 02:44:53,0
0,0,2023-12-30 02:46:53,0
0,0,2023-12-30 02:48:53,0
0,0,2023-12-30 02:50:53,0
0,0,2023-12-30 02:52:53,0
0,0,2023-12-30 02:54:53,0
0,0,2023-12-30 02:56:53,0
0,0,2023-12-30 02:58:53,0
0,0,2023-12-30 03:00:53,0
0,0,2023-12-30 03:02:53,0
0,0,2023-12-30 03:04:53,0
0,0,2023-12-30 03:06:53,0
0,0,2023-12-30 03:08:53,0
0,0,2023-12-30 03:10:53,0
0,0,2023-12-30 03:12:53,0
0,0,2023-12-30 03:14:53,0
0,0,2023-12-30 03:16:53,0
0,0,2023-12-30 03:18:53,0
0,0,2023-12-30 03:20:53,0
0,0,2023-12-30 03:22:53,0
0,0,2023-12-30 03:24:53,0
0,0,2023-12-30 03:26:53,0
0,0,2023-12-30 03:28:53,0
0,0,2023-12-30 03:30:53,0
0,0,2023-12-30 03:32:53,0
0,0,2023-12-30 03:34:53,0
0,0,2023-12-30 03:36:53,0
0,0,2023-12-30 03:38:53,0
0,0,2023-12-30 03:40:53,0
0,0,2023-12-30 03:42:53,0
0,0,2023-12-30 03:44:53,0
0,0,2023-12-30 03:46:53,0
0,0,2023-12-30 03:48:53,0
0,0,2023-12-30 03:50:53,0
0,0,2023-12-30 03:52:53,0
0,0,2023-12-30 03:54:53,0
0,0,2023-12-30 03:56:53,0
0,0,2023-12-30 03:58:53,0
0,0,2023-12-30 04:00:53,0
0,0,2023-12-30 04:02:53,0
0,0,2023-12-30 04:04:53,0
0,0,2023-12-30 04:06:53,0
0,0,2023-12-30 04:08:53,0
0,0,2023-12-30 04:10:53,0
0,0,2023-12-30 04:12:53,0
0,0,2023-12-30 04:14:53,0
0,0,2023-12-30 04:16:53,0
0,0,2023-12-30 04:18:53,0
0,0,2023-12-30 04:20:53,0
0,0,2023-12-30 04:22:53,0
0,0,2023-12-30 04:24:53,0
0,0,2023-12-30 04:26:53,0
0,0,2023-12-30 04:28:53,0
0,0,2023-12-30 04:30:53,0
0,0,2023-12-30 04:32:53,0
0,0,2023-12-30 04:34:53,0
0,0,2023-12-30 04:36:53,0
0,0,2023-12-30 04:38:53,0
0,0,2023-12-30 04:40:53,0
0,0,2023-12-30 04:42:53,0
0,0,2023-12-30 04:44:53,0
0,0,2023-12-30 04:46:53,0
0,0,2023-12-30 04:48:53,0
0,0,2023-12-30 04:50:53,0
0,0,2023-12-30 04:52:53,0
0,0,2023-12-30 04:54:53,0
0,0,2023-12-30 04:56:53,0
0,0,2023-12-30 04:58:53,0
0,0,2023-12-30 05:00:53,0
0,0,2023-12-30 05:02:53,0
0,0,2023-12-30 05:04:53,0
0,0,2023-12-30 05:06:53,0
0,0,2023-12-30 05:08:53,0
0,0,2023-12-30 05:10:53,0
0,0,2023-12-30 05:12:53,0
0,0,2023-12-30 05:14:53,0
0,0,2023-12-30 05:16:53,0
0,0,2023-12-30 05:18:53,0
0,0,2023-12-30 05:20:53,0
0,0,2023-12-30 05:22:53,0
0,0,2023-12-30 05:24:53,0
0,0,2023-12-30 05:26:53,0
0,0,2023-12-30 05:28:53,0
0,0,2023-12-30 05:30:53,0
0,0,2023-12-30 05:32:53,0
0,0,2023-12-30 05:34:53,0
0,0,2023-12-30 05:36:53,0
0,0,2023-12-30 05:38:53,0
0,0,2023-12-30 05:40:53,0
0,0,2023-12-30 05:42:53,0
0,0,2023-12-30 05:44:53,0
0,0,2023-12-30 05:46:53,0
0,0,2023-12-30 05:48:53,0
0,0,2023-12-30 05:50:53,0
0,0,2023-12-30 05:52:53,0
0,0,2023-12-30 05:54:53,0
0,0,2023-12-30 05:56:53,0
0,0,2023-12-30 05:58:53,0
0,0,2023-12-30 06:00:53,0
0,0,2023-12-30 06:02:53,0
0,0,2023-12-30 06:04:53,0
0,0,2023-12-30 06:06:53,0
0,0,2023-12-30 06:08:53,0
0,0,2023-12-30 06:10:53,0
0,0,2023-12-30 06:12:53,0
0,0,2023-12-30 06:14:53,0
0,0,2023-12-30 06:16:53,0
0,0,2023-12-30 06:18:53,0
0,0,2023-12-30 06:20:53,0
0,0,2023-12-30 06:22:53,0
0,0,2023-12-30 06:24:53,0
0,0,2023-12-30 06:26:53,0
0,0,2023-12-30 06:28:53,0
0,0,2023-12-30 06:30:53,0
0,0,2023-12-30 06:32:53,0
0,0,2023-12-30 06:34:53,0
0,0,2023-12-30 06:36:53,0
0,0,2023-12-30 06:38:53,0
0,0,2023-12-30 06:40:53,0
0,0,2023-12-30 06:42:53,0
0,0,2023-12-30 06:44:53,0
0,0,2023-12-30 06:46:53,0
0,0,2023-12-30 06:48:53,0
0,0,2023-12-30 06:50:53,0
0,0,2023-12-30 06:52:53,0
0,0,2023-12-30 06:54:53,0
0,0,2023-12-30 06:56:53,0
0,0,2023-12-30 06:58:53,0
0,0,2023-12-30 07:00:53,0
0,0,2023-12-30 07:02:53,0
0,0,2023-12-30 07:04:53,0
0,0,2023-12-30 07:06:53,0
0,0,2023-12-30 07:08:53,0
0,0,2023-12-30 07:10:53,0
0,0,2023-12-30 07:12:53,0
0,0,2023-12-30 07:14:53,0
0,0,2023-12-30 07:16:53,0
0,0,2023-12-30 07:18:53,0
0,0,2023-12-30 07:20:53,0
0,0,2023-12-30 07:22:53,0
0,0,2023-12-30 07:24:53,0
0,0,2023-12-30 07:26:53,0
0,0,2023-12-30 07:28:53,0
0,0,2023-12-30 07:30:53,0
0,0,2023-12-30 07:32:53,0
0,0,2023-12-30 07:34:53,0
0,0,2023-12-30 07:36:53,0
0,0,2023-12-30 07:38:53,0
0,0,2023-12-30 07:40:53,0
0,0,2023-12-30 07:42:53,0
0,0,2023-12-30 07:44:53,0
0,0,2023-12-30 07:46:53,0
0,0,2023-12-30 07:48:53,0
0,0,2023-12-30 07:50:53,0
0,0,2023-12-30 07:52:53,0
0,0,2023-12-30 07:54:53,0
0,0,2023-12-30 07:56:53,0
0,0,2023-12-30 07:58:53,0
0,0,2023-12-30 08:00:53,0
0,0,2023-12-30 08:02:53,0
0,0,2023-12-30 08:04:53,0
0,0,2023-12-30 08:06:53,0
0,0,2023-12-30 08:08:53,0
0,0,2023-12-30 08:10:53,0
0,0,2023-12-30 08:12:53,0
0,0,2023-12-30 08:14:53,0
0,0,2023-12-30 08:16:53,0
0,0,2023-12-30 08:18:53,0
0,0,2023-12-30 08:20:53,0
0,0,2023-12-30 08:22:53,0
0,0,2023-12-30 08:24:53,0
0,0,2023-12-30 08:26:53,0
0,0,2023-12-30 08:28:53,0
0,0,2023-12-30 08:30:53,0
0,0,2023-12-30 08:32:53,0
0,0,2023-12-30 08:34:53,0
0,0,2023-12-30 08:36:53,0
0,0,2023-12-30 08:38:53,0
0,0,2023-12-30 08:40:53,0
0,0,2023-12-30 08:42:53,0
0,0,2023-12-30 08:44:53,0
0,0,2023-12-30 08:46:53,0
0,0,2023-12-30 08:48:53,0
0,0,2023-12-30 08:50:53,0
0,0,2023-12-30 08:52:53,0
0,0,2023-12-30 08:54:53,0
0,0,2023-12-30 08:56:53,0
0,0,2023-12-30 08:58:53,0
0,0,2023-12-30 09:00:53,0
0,0,2023-12-30 09:02:53,0
0,0,2023-12-30 09:04:53,0
0,0,2023-12-30 09:06:53,0
0,0,2023-12-30 09:08:53,0
0,0,2023-12-30 09:10:53,0
0,0,2023-12-30 09:12:53,0
0,0,2023-12-30 09:14:53,0
0,0,2023-12-30 09:16:53,0
0,0,2023-12-30 09:18:53,0
0,0,2023-12-30 09:20:53,0
0,0,2023-12-30 09:22:53,0
0,0,2023-12-30 09:24:53,0
0,0,2023-12-30 09:26:53,0
0,0,2023-12-30 09:28:53,0
0,0,2023-12-30 09:30:53,0
0,0,2023-12-30 09:32:53,0
0,0,2023-12-30 09:34:53,0
0,0,2023-12-30 09:36:53,0
0,0,2023-12-30 09:38:53,0
0,0,2023-12-30 09:40:53,0
0,0,2023-12-30 09:42:53,0
0,0,2023-12-30 09:44:53,0
0,0,2023-12-30 09:46:53,0
0,0,2023-12-30 09:48:53,0
0,0,2023-12-30 09:50:53,0
0,0,2023-12-30 09:52:53,0
0,0,2023-12-30 09:54:53,0
0,0,2023-12-30 09:56:53,0
0,0,2023-12-30 09:58:53,0
0,0,2023-12-30 10:00:53,0
0,0,2023-12-30 10:02:53,0
0,0,2023-12-30 10:04:53,0
0,0,2023-12-30 10:06:53,0
0,0,2023-12-30 10:08:53,0
0,0,2023-12-30 10:10:53,0
0,0,2023-12-30 10:12:53,0
0,0,2023-12-30 10:14:53,0
0,0,2023-12-30 10:16:53,0
0,0,2023-12-30 10:18:53,0
0,0,2023-12-30 10:20:53,0
0,0,2023-12-30 10:22:53,0
0,0,2023-12-30 10:24:53,0
1,1911,2023-12-30 10:26:53,33
0,0,2023-12-30 10:28:53,0
0,0,2023-12-30 10:30:53,0
0,0,2023-12-30 10:32:53,0
0,0,2023-12-30 10:34:53,0
7,2088,2023-12-30 10:36:53,36
0,0,2023-12-30 10:38:53,0
0,0,2023-12-30 10:40:53,0
0,0,2023-12-30 10:42:53,0
0,0,2023-12-30 10:44:53,0
0,0,2023-12-30 10:46:53,0
0,0,2023-12-30 10:48:53,0
0,0,2023-12-30 10:50:53,0
0,0,2023-12-30 10:52:53,0
0,0,2023-12-30 10:54:53,0
0,0,2023-12-30 10:56:53,0
0,0,2023-12-30 10:58:53,0
0,0,2023-12-30 11:00:53,0
0,0,2023-12-30 11:02:53,0
0,0,2023-12-30 11:04:53,0
0,0,2023-12-30 11:06:53,0
5,658,2023-12-30 11:08:53,10
0,0,2023-12-30 11:10:53,0
0,0,2023-12-30 11:12:53,0
0,0,2023-12-30 11:14:53,0
0,0,2023-12-30 11:16:53,0
0,0,2023-12-30 11:18:53,0
0,0,2023-12-30 11:20:53,0
0,0,2023-12-30 11:22:53,0
0,0,2023-12-30 11:24:53,0
0,0,2023-12-30 11:26:53,0
0,0,2023-12-30 11:28:53,0
0,0,2023-12-30 11:30:53,0
0,0,2023-12-30 11:32:53,0
0,0,2023-12-30 11:34:53,0
0,0,2023-12-30 11:36:53,0
0,0,2023-12-30 11:38:53,0
0,0,2023-12-30 11:40:53,0
0,0,2023-12-30 11:42:53,0
0,0,2023-12-30 11:44:53,0
0,0,2023-12-30 11:46:53,0
3,36,2023-12-30 11:48:53,0
0,0,2023-12-30 11:50:53,0
0,0,2023-12-30 11:52:53,0
0,0,2023-12-30 11:54:53,0
1,28,2023-12-30 11:56:53,1
0,0,2023-12-30 11:58:53,0
0,0,2023-12-30 12:00:53,0
8,1397,2023-12-30 12:02:53,23
0,0,2023-12-30 12:04:53,0
0,0,2023-12-30 12:06:53,0
1,12,2023-12-30 12:08:53,0
0,0,2023-12-30 12:10:53,0
0,0,2023-12-30 12:12:53,0
0,0,2023-12-30 12:14:53,0
0,0,2023-12-30 12:16:53,0
0,0,2023-12-30 12:18:53,0
0,0,2023-12-30 12:20:53,0
0,0,2023-12-30 12:22:53,0
0,0,2023-12-30 12:24:53,0
0,0,2023-12-30 12:26:53,0
0,0,2023-12-30 12:28:53,0
0,0,2023-12-30 12:30:53,0
0,0,2023-12-30 12:32:53,0
0,0,2023-12-30 12:34:53,0
0,0,2023-12-30 12:36:53,0
0,0,2023-12-30 12:38:53,0
0,0,2023-12-30 12:40:53,0
0,0,2023-12-30 12:42:53,0
0,0,2023-12-30 12:44:53,0
0,0,2023-12-30 12:46:53,0
0,0,2023-12-30 12:48:53,0
0,0,2023-12-30 12:50:53,0
0,0,2023-12-30 12:52:53,0
0,0,2023-12-30 12:54:53,0
0,0,2023-12-30 12:56:53,0
0,0,2023-12-30 12:58:53,0
0,0,2023-12-30 13:00:53,0
0,0,2023-12-30 13:02:53,0
0,0,2023-12-30 13:04:53,0
0,0,2023-12-30 13:06:53,0
0,0,2023-12-30 13:08:53,0
0,0,2023-12-30 13:10:53,0
0,0,2023-12-30 13:12:53,0
0,0,2023-12-30 13:14:53,0
0,0,2023-12-30 13:16:53,0
0,0,2023-12-30 13:18:53,0
0,0,2023-12-30 13:20:53,0
0,0,2023-12-30 13:22:53,0
0,0,2023-12-30 13:24:53,0
0,0,2023-12-30 13:26:53,0
0,0,2023-12-30 13:28:53,0
3,36,2023-12-30 13:30:53,0
0,0,2023-12-30 13:32:53,0
0,0,2023-12-30 13:34:53,0
0,0,2023-12-30 13:36:53,0
0,0,2023-12-30 13:38:53,0
0,0,2023-12-30 13:40:53,0
0,0,2023-12-30 13:42:53,0
0,0,2023-12-30 13:44:53,0
0,0,2023-12-30 13:46:53,0
0,0,2023-12-30 13:48:53,0
0,0,2023-12-30 13:50:53,0
0,0,2023-12-30 13:52:53,0
0,0,2023-12-30 13:54:53,0
0,0,2023-12-30 13:56:53,0
0,0,2023-12-30 13:58:53,0
0,0,2023-12-30 14:00:53,0
0,0,2023-12-30 14:02:53,0
0,0,2023-12-30 14:04:53,0
0,0,2023-12-30 14:06:53,0
0,0,2023-12-30 14:08:53,0
0,0,2023-12-30 14:10:53,0
0,0,2023-12-30 14:12:53,0
0,0,2023-12-30 14:14:53,0
0,0,2023-12-30 14:16:53,0
0,0,2023-12-30 14:18:53,0
0,0,2023-12-30 14:20:53,0
0,0,2023-12-30 14:22:53,0
0,0,2023-12-30 14:24:53,0
0,0,2023-12-30 14:26:53,0
3,36,2023-12-30 14:28:53,0
0,0,2023-12-30 14:30:53,0
0,0,2023-12-30 14:32:53,0
0,0,2023-12-30 14:34:53,0
0,0,2023-12-30 14:36:53,0
0,0,2023-12-30 14:38:53,0
0,0,2023-12-30 14:40:53,0
0,0,2023-12-30 14:42:53,0
0,138,2023-12-30 14:44:53,2
0,0,2023-12-30 14:46:53,0
0,0,2023-12-30 14:48:53,0
0,0,2023-12-30 14:50:53,0
2,179,2023-12-30 14:52:53,3
0,17,2023-12-30 14:54:53,1
0,0,2023-12-30 14:56:53,0
0,0,2023-12-30 14:58:53,0
0,0,2023-12-30 15:00:53,0
0,18,2023-12-30 15:02:53,1
0,0,2023-12-30 15:04:53,0
0,16,2023-12-30 15:06:53,1
0,0,2023-12-30 15:08:53,0
0,0,2023-12-30 15:10:53,0
0,0,2023-12-30 15:12:53,0
0,0,2023-12-30 15:14:53,0
0,0,2023-12-30 15:16:53,0
0,0,2023-12-30 15:18:53,0
0,0,2023-12-30 15:20:53,0
0,0,2023-12-30 15:22:53,0
0,0,2023-12-30 15:24:53,0
0,0,2023-12-30 15:26:53,0
