timestamp,"container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-aiops-77-54db46dcdc-f4l88"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-aiops-77-54db46dcdc-f4l88"", node=""10.200.64.17"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-aiops-77-54db46dcdc-f4l88"", node=""10.200.64.17"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-aiops-77-54db46dcdc-f4l88"", node=""10.200.64.17"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-aiops-77-54db46dcdc-f4l88"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-aiops-77-54db46dcdc-f4l88"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-aiops-77-54db46dcdc-f4l88"",metrics_path=""/metrics/cadvisor""} [1m]) * 100","(1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",instance=""yid-aiops-77-54db46dcdc-f4l88"",grpc_code=~""Unknown|OK"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",instance=""yid-aiops-77-54db46dcdc-f4l88"",biz_code=""6000"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m]) or vector(0))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""yid-aiops-77-54db46dcdc-f4l88"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m])))*100","sum(rate(std_requests_total{job=""be/yid"",code=~""2.."",environment=""rc"", instance=""yid-aiops-77-54db46dcdc-f4l88""}[1m]))","sum(rate(std_requests_total{job=""be/yid"",code=~""4.."",environment=""rc"", instance=""yid-aiops-77-54db46dcdc-f4l88""}[1m]))","sum( increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"", instance=""yid-aiops-77-54db46dcdc-f4l88"", grpc_code=""OK""}[1m]))","sum( increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"", instance=""yid-aiops-77-54db46dcdc-f4l88"", grpc_code=""Unknown""}[1m]))","1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",environment=""rc"",instance=""yid-aiops-77-54db46dcdc-f4l88"",grpc_code=~""Unknown|OK""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"",instance=""{1}"",grpc_code!~""Unknown|OK""}[1m]))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""{2}"",environment=""rc""}[1m])) or vector(1)","1- ((sum(increase(std_requests_total{job=""be/yid"",code=""200"",environment=""rc"", instance=""yid-aiops-77-54db46dcdc-f4l88"", bizcode=""6000""}[1m]) or increase(std_requests_total{job=""be/yid"",environment=""rc"", instance=""yid-aiops-77-54db46dcdc-f4l88"",code=~""5..""}[1m]))  or  vector(0)) /  sum(increase(std_requests_total{job=""be/yid"",instance=""yid-aiops-77-54db46dcdc-f4l88"",environment=""rc""}[1m])))","sum(rate(std_requests_total{job=""be/yid"", code=""200"", instance=""yid-aiops-77-54db46dcdc-f4l88"",method=""GET"",url=~""/api/v1/employee/:empID|/api/v1/employees|/api/v1/dept|/api/v1/depts|/api/v1/team/:teamID|/api/v1/teams|/api/v1/supervisors/:empIDs|/api/v1/dept-tree|/api/v1/emplist""}[1m]))","sum(rate(std_grpc_server_handled_total{job=""be/yid"", grpc_code=""OK"", instance=""yid-aiops-77-54db46dcdc-f4l88"" ,grpc_method=~""GetEmployee|ListEmployee|GetDepartment|ListDepartment|GetTeam|ListTeam|ListSupervisor|IsDeptLeader|GetDepartTree|GetEmployeeDepartTree|ListUserNameByEmpID|ListAuthZTeamsByUserName|ListWeChatDeptIDByDeptID|ListJiesuanBusinessDeptMember|ListAllInternalEmployees|IsEmployeeBelongToDept|ListApproveAuthEmp|ListApproveAuthDept|ListApproveBackupEmp""}[1m]))","sum(rate(std_grpc_server_handled_total{job=""be/yid"",instance=""yid-aiops-77-54db46dcdc-f4l88"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources"", grpc_code=""OK""}[1m]))"
1697248860,328.89453125,7575753.333333333,4475149.6,7575753.333333333,17.912838108887726,26.858491776668718,100,0,0.21874259465174356,6087.606409158022,0,1,1,0,0,2.4973112889407387
1697248920,325.23046875,7931818.133333334,4511739.466666667,7931818.133333334,18.24706515777507,26.466394266669035,100,0,0.1796938503564528,5028.552708374975,0,1,1,0,0,2.1742955893130786
1697248980,325.4140625,7093492,3987358.1333333333,7093492,19.464228142225895,30.645523043325134,100,0,0.20011643137825647,5543.876509099645,0,1,1,0,0,2.1622920295513244
1697249040,325.9375,9503436,5305917.866666666,9503436,15.531899384441203,37.027569843339734,100,0,0.1997856844475926,5612.161499482374,0,1,1,0,0,2.5790515628689223
1697249100,314.4921875,10156485.333333334,5852874.933333334,10156485.333333334,14.275005402224552,26.587171733323583,100,0,0.2185832164520301,6108.307983751982,0,1,1,0,0,2.714074937612707
1697249160,325.234375,8037773.333333333,5130805.066666666,8037773.333333333,22.86712730222563,25.48810346333388,100,0,0.1818115704883459,5086.7241191229405,0,1,1,0,0,2.163557688811316
1697249220,325.41796875,6640827.466666667,3579062.933333333,6640827.466666667,9.602615044447399,20.36635187999006,100,0,0.19998545560322883,5590.502508908442,0,1,1,0,0,2.090757035851938
1697249280,328.4296875,8635259.466666667,5029119.466666667,8635259.466666667,15.26472620888348,29.83059083999251,100,0,0.17983154696317072,5587.999708730795,0,1,1,0,0,2.293744993810529
1697249340,327.1953125,7468018.133333334,4523956.533333333,7468018.133333334,17.59926080666547,27.37681957667519,100,0,0.20005092205288616,5602.153275379185,0,1,1,0,0,2.4551704070126936
1697249400,327.21875,7197041.6,4182668,7197041.6,20.881283359994995,28.984131096670655,100,0,0.2000145465124736,5621.863408247872,0,1,1,0,0,2.2001600116372098
1697249460,326.890625,8569744.533333333,4875721.866666666,8569744.533333333,22.39923287555737,28.256654519997632,100,0,0.20004728390346807,5576.954552894321,0,1,1,0,0,2.3096368232491313
1697249520,323.43359375,7465040.8,4415621.066666666,7465040.8,16.89546615333206,29.925522216666046,100,0,0.19986554499700204,5588.240638116176,0,1,1,0,0,2.398386539964024
1697249580,328.65234375,8807552.533333333,5264527.733333333,8807552.533333333,16.219589928886204,28.149633459991797,100,0,0.20022570898103315,5266.595806976646,0,1,1,0,0,2.276246937577419
1697249640,325.43359375,3827121.066666667,2732556.8,3827121.066666667,18.192043895558328,12.99095167665655,100,0,0.18333333333333332,5127.100000000001,0,1,1,0,0,2.0533333333333337
1697249700,326.46484375,8892657.333333334,5285474.133333334,8892657.333333334,25.363330368895227,26.314992243327044,100,0,0.19837691614066727,5595.311091073038,0,1,1,0,0,2.272317403065825
1697249760,321.4375,7061688.533333333,4147889.066666667,7061688.533333333,17.63123408222681,21.90734197666946,100,0,0.20209777490349834,5569.410480790607,0,1,1,0,0,2.2634950789191817
1697249820,326.03515625,8413394.933333334,4719051.466666667,8413394.933333334,17.093452375556808,27.972740083326546,100,0,0.20483492215760338,5762.937428121372,0,1,1,0,0,2.4766404224510223
1697249880,321.48046875,7762116.266666667,4686697.333333333,7762116.266666667,15.16298325555302,19.350187529998948,100,0,0.200349701296809,5606.14891446889,0,1,1,0,0,2.45883724318811
1697249940,325.24609375,5412944.266666667,3488108.533333333,5412944.266666667,16.070153946663293,26.603568026657744,100,0,0.19969501125553699,5603.078933991721,0,1,1,0,0,2.142182848013942
1697250000,327.24609375,4353793.6,2960517.066666667,4353793.6,17.72044531334056,23.739819743326127,100,0,0.2182095903114942,6146.964159074793,0,1,1,0,0,2.763988143945593
1697250060,327.24609375,7242827.733333333,4585253.6,7242827.733333333,16.5154845111182,25.55246877333654,100,0,0.19696542390057872,5465.253334812241,0,1,1,0,0,2.059183977142414
1697250120,323.44921875,7801582.133333334,4835203.733333333,7801582.133333334,17.27583345110664,25.962137503338457,100,0,0.18518518518518517,5400.730116386653,0,1,1,0,0,2.4745951435608986
1697250180,325.453125,7216208.533333333,4497653.066666666,7216208.533333333,17.045014520004365,14.411010929992093,100,0,0.20510334622656007,5730.214578395131,0,1,1,0,0,2.442594395970852
1697250240,325.453125,8506122.933333334,4808696.266666667,8506122.933333334,12.00874436666911,31.777517310001713,100,0,0.18177521676694602,5133.504283079658,0,1,1,0,0,2.2358351662334357
1697250300,325.453125,10545596,6493265.866666666,10545596,11.586094442221412,26.47344409999884,100,0,0.21841214371519058,6111.171781151032,0,1,1,0,0,2.566342688653489
1697250360,325.890625,7709172.266666667,4506815.466666667,7709172.266666667,15.834370206672855,26.34210165999927,100,0,0.18690071290905574,5236.9823439969605,0,1,1,0,0,2.2539196660197804
1697250420,325.89453125,8253751.466666667,4873688.533333333,8253751.466666667,18.398303962223707,26.470545523334295,100,0,0.21792031380525187,6074.528747321396,0,1,1,0,0,2.306323321105582
1697250480,323.45703125,9115459.2,5576776.266666667,9115459.2,17.121869193328568,25.38136734000242,100,0,0.16296880087618032,5066.897942263511,0,1,1,0,0,2.166729930409882
1697250540,323.45703125,4809092.533333333,2912492.2666666666,4809092.533333333,10.673909375554002,20.834436939997733,100,0,0.20009823004020155,5618.758299528859,0,1,1,0,0,2.5285139977807285
1697250600,319.5546875,10154687.466666667,5827487.733333333,10154687.466666667,20.261651677784457,27.67520902000494,100,0,0.20005456033463673,5607.711193961989,0,1,1,0,0,2.0551059379830865
1697250660,325.5625,7806051.733333333,4624133.333333333,7806051.733333333,20.992126546665936,33.55016085666042,100,0,0.21805891224945942,5751.97994722955,0,1,1,0,0,2.505576077396658
1697250720,325.5625,8087929.333333333,4724538.4,8087929.333333333,16.50690249555434,23.954730473330223,100,0,0.19925875742238872,5593.990355876142,0,1,1,0,0,2.271549834615231
1697250780,320.4921875,9061003.466666667,5663048,9061003.466666667,23.27456262666803,18.922123209995334,100,0,0.1997965707643127,5633.173496076722,0,1,1,0,0,2.5428654460912528
1697250840,322.7890625,4636730.933333334,2989482.6666666665,4636730.933333334,16.066927868887433,27.728889000003015,100,0,0.2002184200946487,5625.409537677467,0,1,1,0,0,2.675646159446669
1697250900,324.03125,8160378.133333334,4512951.466666667,8160378.133333334,24.088614000001044,24.148563799996435,100,0,0.1999454694174316,5589.384713260021,0,1,1,0,0,2.41752249386531
1697250960,323.2734375,6656236.266666667,4045080.533333333,6656236.266666667,16.97505137999542,25.982152516674734,100,0,0.2185115720086676,6089.917511881568,0,1,1,0,0,2.458255185097511
1697251020,323.2734375,7039818.133333334,4172599.466666667,7039818.133333334,20.28697629555407,16.99594525667635,100,0,0.18182809971452987,5106.824008582287,0,1,1,0,0,2.1819371965743586
1697251080,323.27734375,6780949.866666666,4102338.6666666665,6780949.866666666,9.907924828884362,11.08570739999171,100,0,0.19877979673910304,5507.831381423479,0,1,1,0,0,2.229308954486589
1697251140,327.625,8437151.466666667,4694018.666666667,8437151.466666667,20.426874260002577,30.730885806672937,100,0,0.1816233494978114,5104.342614286493,0,1,1,0,0,2.4155905483208917
1697251200,324.27734375,8014272.8,4577135.2,8014272.8,8.703533939996204,31.36069597998964,100,0,0.2000509220528862,5597.788527988942,0,1,1,0,0,2.255119484959808
1697251260,324.28125,4800583.466666667,2934810.933333333,4800583.466666667,19.042189968887318,17.27654457000123,100,0,0.20061643960533276,5624.555452207694,0,1,1,0,0,2.6080137148693256
1697251320,322.2421875,9076494.933333334,5328616.8,9076494.933333334,18.94402122222042,23.889576693339524,100,0,0.21745039412883935,6081.000271812992,0,1,1,0,0,2.536921264836459
1697251380,321.5234375,10213899.733333332,6151310.4,10213899.733333332,19.979578635555097,15.402450613340383,100,0,0.2000036364297533,5613.920253095512,0,1,1,0,0,2.4000436371570393
1697251440,324.29296875,6449686.133333334,3872304.2666666666,6449686.133333334,11.557685397783644,35.18326169333401,100,0,0.20009722722212225,5645.988170236596,0,1,1,0,0,2.3474517176323144
1697251500,326.51171875,7508198.666666667,4512455.466666667,7508198.666666667,22.084583828893503,33.18820175999766,100,0,0.17989566051690017,5057.466669331787,0,1,1,0,0,2.038817485858202
1697251560,326.94140625,7867093.6,4648784,7867093.6,11.413755511109937,30.37411089332939,100,0,0.20009095043201455,5614.18826739427,0,1,1,0,0,2.710322874033652
1697251620,320.60546875,9694128.8,6144101.866666666,9694128.8,10.566294597778729,26.767170590004145,100,0,0.21878247552371058,6129.191051796753,0,1,1,0,0,2.8259403088479282
1697251680,325.03515625,9477271.733333332,5460291.2,9477271.733333332,24.839782444444914,22.09786908665895,100,0,0.1798267632019307,5043.061747234944,0,1,1,0,0,1.9421290425808515
1697251740,324.93359375,8160679.466666667,4721090.4,8160679.466666667,9.52753777777414,32.18053911000121,100,0,0.21826515578675493,6120.154968260608,0,1,1,0,0,2.6191818694410594
1697251800,325.30859375,9592524,5534720.8,9592524,18.955348364446156,27.086296089995205,100,0,0.18169264871543298,5095.388640575602,0,1,1,0,0,2.0531269304843924
1697251860,325.30859375,9720004.8,5323636.266666667,9720004.8,18.776634595552526,40.75309442998938,100,0,0.19976028765481424,5602.731267933026,0,1,1,0,0,2.3063233211055825
1697251920,326.43359375,7874386.666666667,4787528.533333333,7874386.666666667,18.990132566670784,33.249829080001895,100,0,0.2187665214300038,6109.055110932857,0,1,1,0,0,2.534045539897544
1697251980,326.54296875,6823537.333333333,3703344.2666666666,6823537.333333333,16.34277053111065,32.13910742000735,100,0,0.17981980720771168,5056.892618295268,0,1,1,0,0,2.121873725050998
1697252040,326.54296875,9629150.933333334,5870487.2,9629150.933333334,19.94090880889012,30.502214463328226,100,0,0.1833333333333333,5765.22524385564,0,1,1,0,0,2.4757037241146844
1697252100,324.01953125,9783976,6048077.6,9783976,10.994935479999791,30.48109039333212,100,0,0.19938010911529608,5568.142683656268,0,1,1,0,0,2.356310380453499
1697252160,325.23828125,5630456.8,3596798.933333333,5630456.8,18.792665533328545,24.030149993329054,100,0,0.20045192798308917,4717.138081982168,0,1,1,0,0,1.8103672178391625
1697252220,324.01953125,8862494.666666666,5110549.866666666,8862494.666666666,16.650334997773623,40.626219143329465,100,0,0.20037889828038472,5615.709705625182,0,1,1,0,0,2.4591955698047214
1697252280,326.3359375,7372891.466666667,4662760.266666667,7372891.466666667,15.040545446665622,29.303087843327376,100,0,0.2182572161292083,6094.832760408141,0,1,1,0,0,2.6372746948946
1697252340,326.3359375,7207360.8,4229233.866666666,7207360.8,17.18723729333659,14.54641951332936,100,0,0.19901577652337527,5103.028412029119,0,1,1,0,0,2.1353097610618295
1697252400,324.59765625,9857262.4,5683753.066666666,9857262.4,21.111334806668715,31.042107516659602,100,0,0.18183140592043057,5082.915121099716,0,1,1,0,0,2.0546948869008657
1697252460,324.20703125,8042805.000833471,5084324.720786798,8042805.000833471,17.939994848029173,25.39799244207525,100,0,0.1999345668690247,5601.076011487149,0,1,1,0,0,2.6536769784434187
1697252520,328.67578125,5457645.6,3181168,5457645.6,19.85697997111452,30.526122576666236,100,0,0.15533216362639088,4671.602040999618,0,1,1,0,0,1.81023669458353
1697252580,326.28125,8266093.333333333,4992202.133333334,8266093.333333333,20.711048668890726,30.15855556666793,100,0,0.1875,5239.125,0,1,1,0,0,2.26875
1697252640,325.28515625,8377089.866666666,5104615.2,8377089.866666666,17.837419926670716,30.950090133325524,100,0,0.2181699180044725,5813.172850586483,0,1,1,0,0,2.690762322055161
1697252700,323.28515625,8739293.066666666,5455369.6,8739293.066666666,20.00416799333632,30.376982460002182,100,0,0.1833333333333333,5101.799999999999,0,1,1,0,0,2.145
1697252760,321.66015625,8047281.066666666,4704370.133333334,8047281.066666666,18.898618768887697,31.19790927999323,100,0,0.2199428148681343,6190.390498470397,0,1,1,0,0,2.7592825865275032
1697252820,330.60546875,6288251.433142248,3324478.602852953,6288251.433142248,10.19669217881947,27.434889658035804,100,0,0.19998545560322883,5616.682423096501,0,1,1,0,0,2.617991418805905
1697252880,320.66015625,6376288.8,4106345.066666667,6376288.8,21.241791562222513,24.249522123330582,100,0,0.21823736951223943,6094.278543629288,0,1,1,0,0,2.582475539228167
1697252940,322.24609375,7121334.133333334,4077915.7333333334,7121334.133333334,21.465204751115785,11.738106433331268,100,0,0.16733730971245434,4672.057687171726,0,1,1,0,0,1.8593034412494929
1697253000,322.3046875,5903654.4,3744062.4,5903654.4,19.80431568666568,25.992391553324218,100,0,0.21822546327447306,6104.857335103385,0,1,1,0,0,2.9460437542053866
1697253060,326.5,7775599.2,4392850.666666667,7775599.2,20.020270402221488,25.481832410005158,100,0,0.19780566666666666,5587.08136,0,1,1,0,0,2.2010706666666664
1697253120,322.921875,7551223.2,4365141.333333333,7551223.2,20.261020871112123,25.360298913328734,100,0,0.18331581793120255,5124.410374448837,0,1,1,0,0,2.1264634880019497
1697253180,326.921875,8120560.8,4662981.6,8120560.8,19.198540760003702,26.742786886667698,100,0,0.17960410674336852,5052.981939117929,0,1,1,0,0,2.3348533876637907
1697253240,326.9375,8574998.133333333,4530253.866666666,8574998.133333333,18.333396995553308,21.007761023332325,100,0,0.21847974510696405,6130.5416477014105,0,1,1,0,0,2.7127901684114706
1697253300,323.9375,7338838.4,4539344.266666667,7338838.4,18.544941099996016,31.657787336662295,100,0,0.20017834070353588,5595.89452421248,0,1,1,0,0,2.402140088442431
1697253360,322.1875,7706688.8,5061116.8,7706688.8,8.39291783111144,26.71880541999902,100,0,0.18178651964213147,5033.049583308351,0,1,1,0,0,2.0772347906993267
1697253420,327.95703125,8708465.866666667,5324002.666666667,8708465.866666667,24.59732579777968,29.195765289999446,100,0,0.20031686485895872,5584.469979786208,0,1,1,0,0,2.330959881995156
1697253480,330.01953125,8273972.266666667,4946127.2,8273972.266666667,21.191378886667533,27.007685143325943,100,0,0.19981834695731154,5572.752043596731,0,1,1,0,0,2.28882833787466
1697253540,325.1328125,7511973.866666666,4432765.333333333,7511973.866666666,17.913774340001208,23.60852156999802,100,0,0.18234532557757882,5107.127878776827,0,1,1,0,0,1.987564048795609
1697253600,323.3125,5888038.4,3488398.1333333333,5888038.4,14.123322753334328,25.81910909666476,100,0,0.20661297129213174,5772.390757954357,0,1,1,0,0,2.3103086789938363
1697253660,321.48828125,10341780,6112516.266666667,10341780,23.623615831109216,28.007339493342442,100,0,0.19873891127210971,5580.58862852084,0,1,1,0,0,2.222262371497227
1697253720,326.578125,8095397.866666666,4729477.333333333,8095397.866666666,9.127028531107094,16.72815083333262,100,0,0.16369698811453268,4597.702739510173,0,1,1,0,0,1.8188554234948073
1697253780,322.609375,5644965.066666666,3349921.066666667,5644965.066666666,15.944160888894759,29.48992282334075,100,0,0.21787283488870332,6127.673481244781,0,1,1,0,0,2.5418497403682054
1697253840,322.609375,7647478.133333334,4685053.6,7647478.133333334,23.73820479111196,26.485257340003347,100,0,0.18175539359130485,5087.333466620622,0,1,1,0,0,2.2719424198913107
1697253900,320.41796875,8358684.533333333,5226280,8358684.533333333,14.94331898666537,27.464581246664842,100,0,0.1997167653146447,5579.723301499691,0,1,1,0,0,2.1968844184610914
1697253960,322.89453125,7672683.733333333,4687590.133333334,7672683.733333333,20.690763344440104,28.532715356668632,100,0,0.20046654031199884,5588.642659279778,0,1,1,0,0,2.314477329056714
1697254020,325.33984375,3958290.933333333,2592614.4,3958290.933333333,17.30707293111158,23.84263332999884,100,0,0.19682288240882845,5853.591107317032,0,1,1,0,0,2.3560114538402983
1697254080,322.34375,7757144.533333333,4511232.8,7757144.533333333,16.28906485555894,17.333249896667745,100,0,0.19965151735153183,5588.790474807607,0,1,1,0,0,2.395818208218382
1697254140,320.09375,8591824.533333333,5001614.666666667,8591824.533333333,15.327487397775661,16.586127849999077,100,0,0.1806702204453329,5071.0517474596045,0,1,1,0,0,2.2764447776111947
1697254200,328.3828125,3363262.1333333333,2020618.6666666667,3363262.1333333333,10.15927966000163,29.525760450002657,100,0,0.18792339031053876,5217.229256330696,0,1,1,0,0,2.206570079738431
1697254260,322.6875,7309717.333333333,4355522.133333334,7309717.333333333,21.55107960889129,29.10706755999854,100,0,0.21827309602197284,6131.291267257218,0,1,1,0,0,2.564708878258181
1697254320,331.25390625,8989083.2,5221344.533333333,8989083.2,18.972963991109282,16.326664816673052,100,0,0.19876045751043492,5452.328508019177,0,1,1,0,0,2.3670563576242705
1697254380,323.41015625,7343182.4,4251968.8,7343182.4,14.34935424223012,29.658464203336433,100,0,0.1797791397548441,5076.366705104194,0,1,1,0,0,2.276883827577703
1697254440,331.3984375,9105068,5383621.866666666,9105068,23.520751262225936,27.79452078666509,100,0,0.1996515173515319,5586.612458254684,0,1,1,0,0,2.413968346159431
1697254500,331.03125,9292448.533333333,5281630.133333334,9292448.533333333,10.55963942000138,27.432382660008443,100,0,0.20053232216429068,5593.75797571736,0,1,1,0,0,2.2970065993364206
1697254560,320.80859375,8609748,4861631.466666667,8609748,16.3892798688903,22.012887890001974,100,0,0.16874999999999998,4763.249999999999,0,1,1,0,0,2.0249999999999995
1697254620,322.5234375,6807236.266666667,4261020.533333333,6807236.266666667,15.699045724444053,30.29153990333725,100,0,0.2065637498065472,4880.569540794782,0,1,1,0,0,2.1456876545794548
1697254680,323.53125,11048804.8,6333431.733333333,11048804.8,19.89927219332862,16.928302099998593,100,0,0.19971313930899254,5611.212984985204,0,1,1,0,0,2.4328691515822727
1697254740,327.140625,3932007.2,2199198.1333333333,3932007.2,18.05863841111002,30.03416247000132,100,0,0.18035914016725557,5624.623693189076,0,1,1,0,0,2.353628053786787
1697254800,325.01953125,8608233.6,4859941.6,8608233.6,21.20163244666603,18.19689878666395,100,0,0.1999963637024781,5054.321679753508,0,1,1,0,0,2.0634317128344795
1697254860,327.19140625,9126328,5156605.866666666,9126328,17.508722322220112,27.47523489666491,100,0,0.18164644336263894,5085.37382838044,0,1,1,0,0,2.1797573203516674
1697254920,325.66015625,7180625.6,4383816.533333333,7180625.6,20.36689455555461,22.73505864333856,100,0,0.199997328203484,5575.091961966575,0,1,1,0,0,1.9745083342792722
1697254980,330.7578125,8875845.066666666,5190123.2,8875845.066666666,16.44896216666287,35.46972674666904,100,0,0.1798094228692557,5014.525184977802,0,1,1,0,0,2.1037702475702913
1697255040,328.44921875,6529364,4322222.933333334,6529364,16.388834706667694,33.039406906658165,100,0,0.18208966094905132,5084.67169234131,0,1,1,0,0,2.185075931388616
1697255100,326.30859375,8548971.466666667,4540825.333333333,8548971.466666667,18.414186091112143,37.35082015333319,100,0,0.19994910386447085,5042.810854966422,0,1,1,0,0,2.0122374795362665
1697255160,319.88671875,6152433.066666666,3668719.466666667,6152433.066666666,18.176204224437242,26.18595216665805,100,0,0.20002909514111142,5626.636601687517,0,1,1,0,0,2.4185336048879837
1697255220,324.90234375,8155925.866666666,4587442.133333334,8155925.866666666,12.202357528892914,29.02227843333094,100,0,0.18215268037669174,5590.26576076067,0,1,1,0,0,2.331554308821654
1697255280,328.98046875,7752152,4537934.4,7752152,16.07761558666728,35.581267873337005,100,0,0.2361532452905593,6086.214100165308,0,1,1,0,0,2.3070355501462334
1697255340,327.24609375,9310988.533333333,5409138.933333334,9310988.533333333,16.52321862666415,26.670826433328333,100,0,0.18684720501857993,5261.243598913174,0,1,1,0,0,2.1861122987173847
1697255400,329.23828125,11058855.733333332,6757111.466666667,11058855.733333332,19.899479313333156,16.917528850002174,100,0,0.19996727808176842,5599.8109400279955,0,1,1,0,0,2.4359650239051787
1697255460,326.19921875,3597534.933333333,2285139.2,3597534.933333333,15.046225580000383,25.77183238999472,100,0,0.19996000799840033,5585.4283688716805,0,1,1,0,0,2.326807365799567
1697255520,323.83984375,8236027.466666667,4838888.8,8236027.466666667,13.470823086673692,14.344075299995893,100,0,0.20021113173892466,5024.0117057451625,0,1,1,0,0,2.0603544659865762
1697255580,322.04296875,11287108,6403933.333333333,11287108,19.75733287111022,29.561975306666376,100,0,0.20663235966513344,5201.694444444444,0,1,1,0,0,2.1296296296296298
1697255640,327.04296875,7807518.666666667,4516781.066666666,7807518.666666667,21.936803859999703,29.592820163343276,100,0,0.2055590894543127,5766.895623299729,0,1,1,0,0,2.1596749924432355
1697255700,324.2578125,7857026.933333334,4520160.533333333,7857026.933333334,9.810634326665118,26.927011103337765,100,0,0.21821355833575792,6109.979633401222,0,1,1,0,0,2.545824847250509
1697255760,326.95703125,8095411.733333333,4954766.666666667,8095411.733333333,15.31709475999782,35.747344170000964,100,0,0.18071830078428758,5077.822815436913,0,1,1,0,0,2.403553400431025
1697255820,322.15234375,5612601.066666666,3442352.8,5612601.066666666,15.014972093332391,25.03780968999005,100,0,0.21811836556638073,6113.857786825652,0,1,1,0,0,2.708303039115894
1697255880,325.20703125,7614281.6,4586216.533333333,7614281.6,21.651823302219984,28.438535883336346,100,0,0.1988205185185185,5589.16182,0,1,1,0,0,2.291982
1697255940,325.39453125,8197681.866666666,4831309.866666666,8197681.866666666,19.401234466664995,33.627905796662766,100,0,0.18518518518518517,5190.000000000001,0,1,1,0,0,2.351851851851852
1697256000,321.23046875,7748488,4601592.266666667,7748488,11.273431339998043,21.32429679667742,100,0,0.1996877609555967,5603.964709726609,0,1,1,0,0,2.2873325345822897
1697256060,324.69921875,8872213.6,5227510.933333334,8872213.6,19.715723260006698,31.589519029997366,100,0,0.20057985813533669,5063.4205099191495,0,1,1,0,0,2.2630627999927
1697256120,320.33984375,7607497.866666666,4422202.4,7607497.866666666,20.13006991999444,28.732358959993388,100,0,0.1818181818181818,4692.813024278894,0,1,1,0,0,1.9972142133969726
1697256180,323.02734375,10099566.666666666,5878960.266666667,10099566.666666666,18.85576238444224,25.786999590006115,100,0,0.20670846625151182,5797.608727992403,0,1,1,0,0,2.405334880017592
1697256240,326.0390625,6426872.8,3646761.3333333335,6426872.8,18.033534762224814,26.940556063333737,100,0.01818810134410069,0.20006911478510758,5134.13376,0,1,1,0.01818810134410069,0,2.18288
1697256300,325.3671875,8897782.4,5104828.8,8897782.4,18.351052433329944,27.853204570007318,100,0,0.13611111111111113,4814.285961828506,0,1,1,0,0,1.9788385899540135
1697256360,325.6171875,8033279.2,4791902.933333334,8033279.2,18.740239902221624,21.7629452866701,100,0,0.1978073650234742,5579.777295401195,0,1,1,0,0,2.349760441859914
1697256420,324,9383142.4,5564466.4,9383142.4,16.672874917777435,28.55473345000064,100,0,0.1818181818181818,5107.636363636363,0,1,1,0,0,2.236363636363636
1697256480,322.703125,8260869.866666666,5202533.6,8260869.866666666,14.035162535559115,24.60098710334326,100,0,0.22017614091273022,5614.280624499599,0,1,1,0,0,2.5102732185748597
1697256540,326.5078125,11576574.933333334,6777128.8,11576574.933333334,18.760186624446458,32.99232251999153,100,0,0.2038160912751149,5678.340483362655,0,1,1,0,0,2.240334803629966
1697256600,329.96484375,8239647.466666667,4672624.533333333,8239647.466666667,15.430737502222957,17.822240533338725,100,0,0.17977544400616702,5618.34949160558,0,1,1,0,0,2.3282463575677097
