rx_bytes,tx_bytes,timestamp
0,0,1650483994
0,0,1650483995
0,0,1650483996
0,0,1650483997
0,0,1650483998
0,0,1650483999
0,0,1650484000
385,190,1650484001
385,190,1650484002
0,0,1650484003
0,0,1650484004
0,0,1650484005
0,0,1650484006
0,0,1650484007
0,0,1650484008
0,0,1650484009
0,0,1650484010
192.5,95,1650484011
0,0,1650484012
0,0,1650484013
0,0,1650484014
0,0,1650484015
0,0,1650484016
0,0,1650484017
0,0,1650484018
0,0,1650484019
0,0,1650484020
0,0,1650484021
385,190,1650484022
385,190,1650484023
0,0,1650484024
0,0,1650484025
0,0,1650484026
0,0,1650484027
0,0,1650484028
0,0,1650484029
0,0,1650484030
0,0,1650484031
192.5,95,1650484032
192.5,95,1650484033
0,0,1650484034
0,0,1650484035
0,0,1650484036
0,0,1650484037
0,0,1650484038
0,0,1650484039
0,0,1650484040
0,0,1650484041
192.5,95,1650484042
1186,272,1650484043
1186,272,1650484044
0,0,1650484045
0,0,1650484046
0,0,1650484047
0,0,1650484048
0,0,1650484049
0,0,1650484050
0,0,1650484051
385,190,1650484052
0,0,1650484053
0,0,1650484054
0,0,1650484055
0,0,1650484056
0,0,1650484057
0,0,1650484058
0,0,1650484059
0,0,1650484060
0,0,1650484061
192.5,95,1650484062
0,0,1650484063
0,0,1650484064
0,0,1650484065
0,0,1650484066
0,0,1650484067
0,0,1650484068
0,0,1650484069
0,0,1650484070
0,0,1650484071
192.5,95,1650484072
0,0,1650484073
0,0,1650484074
0,0,1650484075
0,0,1650484076
0,0,1650484077
0,0,1650484078
0,0,1650484079
0,0,1650484080
0,0,1650484081
0,0,1650484082
192.5,95,1650484083
0,0,1650484084
0,0,1650484085
0,0,1650484086
0,0,1650484087
0,0,1650484088
0,0,1650484089
0,0,1650484090
385,190,1650484091
385,190,1650484092
0,0,1650484093
0,0,1650484094
0,0,1650484095
0,0,1650484096
0,0,1650484097
0,0,1650484098
0,0,1650484099
0,0,1650484100
0,0,1650484101
385,190,1650484102
0,0,1650484103
0,0,1650484104
593,136,1650484105
593,136,1650484106
0,0,1650484107
0,0,1650484108
0,0,1650484109
0,0,1650484110
192.5,95,1650484111
0,0,1650484112
0,0,1650484113
0,0,1650484114
0,0,1650484115
0,0,1650484116
0,0,1650484117
0,0,1650484118
0,0,1650484119
0,0,1650484120
385,190,1650484121
0,0,1650484122
0,0,1650484123
0,0,1650484124
0,0,1650484125
0,0,1650484126
0,0,1650484127
0,0,1650484128
0,0,1650484129
0,0,1650484130
385,190,1650484131
0,0,1650484132
0,0,1650484133
0,0,1650484134
0,0,1650484135
0,0,1650484136
0,0,1650484137
0,0,1650484138
0,0,1650484139
0,0,1650484140
0,0,1650484141
192.5,95,1650484142
0,0,1650484143
0,0,1650484144
0,0,1650484145
0,0,1650484146
0,0,1650484147
0,0,1650484148
0,0,1650484149
0,0,1650484150
0,0,1650484151
192.5,95,1650484152
192.5,95,1650484153
0,0,1650484154
0,0,1650484155
0,0,1650484156
0,0,1650484157
0,0,1650484158
0,0,1650484159
0,0,1650484160
0,0,1650484161
385,190,1650484162
385,190,1650484163
0,0,1650484164
0,0,1650484165
529,103,1650484166
0,0,1650484167
0,0,1650484168
0,0,1650484169
0,0,1650484170
0,0,1650484171
192.5,95,1650484172
0,0,1650484173
0,0,1650484174
0,0,1650484175
0,0,1650484176
0,0,1650484177
0,0,1650484178
0,0,1650484179
0,0,1650484180
0,0,1650484181
385,190,1650484182
385,190,1650484183
0,0,1650484184
0,0,1650484185
0,0,1650484186
0,0,1650484187
0,0,1650484188
0,0,1650484189
0,0,1650484190
0,0,1650484191
192.5,95,1650484192
192.5,95,1650484193
0,0,1650484194
0,0,1650484195
0,0,1650484196
0,0,1650484197
0,0,1650484198
0,0,1650484199
0,0,1650484200
0,0,1650484201
192.5,95,1650484202
0,0,1650484203
0,0,1650484204
0,0,1650484205
0,0,1650484206
0,0,1650484207
0,0,1650484208
0,0,1650484209
0,0,1650484210
0,0,1650484211
192.5,95,1650484212
0,0,1650484213
0,0,1650484214
0,0,1650484215
0,0,1650484216
0,0,1650484217
0,0,1650484218
0,0,1650484219
0,0,1650484220
0,0,1650484221
192.5,95,1650484222
192.5,95,1650484223
0,0,1650484224
0,0,1650484225
529,103,1650484226
0,0,1650484227
0,0,1650484228
0,0,1650484229
0,0,1650484230
0,0,1650484231
385,190,1650484232
385,190,1650484233
0,0,1650484234
0,0,1650484235
0,0,1650484236
0,0,1650484237
0,0,1650484238
0,0,1650484239
0,0,1650484240
0,0,1650484241
192.5,95,1650484242
0,0,1650484243
0,0,1650484244
0,0,1650484245
0,0,1650484246
0,0,1650484247
0,0,1650484248
0,0,1650484249
0,0,1650484250
385,190,1650484251
385,190,1650484252
0,0,1650484253
0,0,1650484254
0,0,1650484255
0,0,1650484256
0,0,1650484257
0,0,1650484258
0,0,1650484259
0,0,1650484260
0,0,1650484261
192.5,95,1650484262
0,0,1650484263
0,0,1650484264
0,0,1650484265
0,0,1650484266
0,0,1650484267
0,0,1650484268
0,0,1650484269
0,0,1650484270
385,190,1650484271
385,190,1650484272
0,0,1650484273
0,0,1650484274
0,0,1650484275
0,0,1650484276
0,0,1650484277
0,0,1650484278
0,0,1650484279
0,0,1650484280
192.5,95,1650484281
0,0,1650484282
0,0,1650484283
0,0,1650484284
1058,206,1650484285
1058,206,1650484286
0,0,1650484287
0,0,1650484288
0,0,1650484289
0,0,1650484290
385,190,1650484291
385,190,1650484292
0,0,1650484293
0,0,1650484294
0,0,1650484295
0,0,1650484296
0,0,1650484297
0,0,1650484298
0,0,1650484299
0,0,1650484300
0,0,1650484301
0,0,1650484302
192.5,95,1650484303
192.5,95,1650484304
0,0,1650484305
0,0,1650484306
0,0,1650484307
0,0,1650484308
0,0,1650484309
0,0,1650484310
385,190,1650484311
0,0,1650484312
0,0,1650484313
0,0,1650484314
0,0,1650484315
0,0,1650484316
0,0,1650484317
0,0,1650484318
0,0,1650484319
0,0,1650484320
0,0,1650484321
385,190,1650484322
385,190,1650484323
0,0,1650484324
0,0,1650484325
0,0,1650484326
0,0,1650484327
0,0,1650484328
0,0,1650484329
0,0,1650484330
385,190,1650484331
385,190,1650484332
0,0,1650484333
0,0,1650484334
0,0,1650484335
0,0,1650484336
0,0,1650484337
0,0,1650484338
0,0,1650484339
0,0,1650484340
0,0,1650484341
192.5,95,1650484342
0,0,1650484343
0,0,1650484344
0,0,1650484345
1058,206,1650484346
0,0,1650484347
0,0,1650484348
0,0,1650484349
0,0,1650484350
0,0,1650484351
385,190,1650484352
0,0,1650484353
0,0,1650484354
0,0,1650484355
0,0,1650484356
0,0,1650484357
0,0,1650484358
0,0,1650484359
0,0,1650484360
0,0,1650484361
385,190,1650484362
0,0,1650484363
0,0,1650484364
0,0,1650484365
0,0,1650484366
0,0,1650484367
0,0,1650484368
0,0,1650484369
0,0,1650484370
192.5,95,1650484371
192.5,95,1650484372
0,0,1650484373
0,0,1650484374
0,0,1650484375
0,0,1650484376
0,0,1650484377
0,0,1650484378
0,0,1650484379
0,0,1650484380
192.5,95,1650484381
192.5,95,1650484382
0,0,1650484383
0,0,1650484384
0,0,1650484385
0,0,1650484386
0,0,1650484387
0,0,1650484388
0,0,1650484389
0,0,1650484390
385,190,1650484391
385,190,1650484392
0,0,1650484393
0,0,1650484394
0,0,1650484395
0,0,1650484396
0,0,1650484397
0,0,1650484398
0,0,1650484399
0,0,1650484400
0,0,1650484401
192.5,95,1650484402
192.5,95,1650484403
0,0,1650484404
0,0,1650484405
97,66,1650484406
97,66,1650484407
496,70,1650484408
0,0,1650484409
0,0,1650484410
0,0,1650484411
192.5,95,1650484412
0,0,1650484413
0,0,1650484414
0,0,1650484415
0,0,1650484416
0,0,1650484417
0,0,1650484418
0,0,1650484419
0,0,1650484420
0,0,1650484421
385,190,1650484422
0,0,1650484423
0,0,1650484424
0,0,1650484425
0,0,1650484426
0,0,1650484427
0,0,1650484428
0,0,1650484429
0,0,1650484430
0,0,1650484431
385,190,1650484432
0,0,1650484433
0,0,1650484434
0,0,1650484435
0,0,1650484436
0,0,1650484437
0,0,1650484438
0,0,1650484439
0,0,1650484440
0,0,1650484441
385,190,1650484442
0,0,1650484443
0,0,1650484444
0,0,1650484445
0,0,1650484446
0,0,1650484447
0,0,1650484448
0,0,1650484449
0,0,1650484450
0,0,1650484451
192.5,95,1650484452
192.5,95,1650484453
0,0,1650484454
0,0,1650484455
0,0,1650484456
0,0,1650484457
0,0,1650484458
0,0,1650484459
0,0,1650484460
192.5,95,1650484461
192.5,95,1650484462
0,0,1650484463
0,0,1650484464
0,0,1650484465
0,0,1650484466
0,0,1650484467
97,66,1650484468
992,140,1650484469
992,140,1650484470
0,0,1650484471
385,190,1650484472
385,190,1650484473
0,0,1650484474
0,0,1650484475
0,0,1650484476
0,0,1650484477
0,0,1650484478
0,0,1650484479
0,0,1650484480
0,0,1650484481
385,190,1650484482
0,0,1650484483
0,0,1650484484
0,0,1650484485
0,0,1650484486
0,0,1650484487
0,0,1650484488
0,0,1650484489
0,0,1650484490
0,0,1650484491
385,190,1650484492
385,190,1650484493
0,0,1650484494
0,0,1650484495
0,0,1650484496
0,0,1650484497
0,0,1650484498
0,0,1650484499
0,0,1650484500
385,190,1650484501
0,0,1650484502
0,0,1650484503
0,0,1650484504
0,0,1650484505
0,0,1650484506
0,0,1650484507
0,0,1650484508
0,0,1650484509
0,0,1650484510
0,0,1650484511
192.5,95,1650484512
192.5,95,1650484513
0,0,1650484514
0,0,1650484515
0,0,1650484516
0,0,1650484517
0,0,1650484518
0,0,1650484519
0,0,1650484520
385,190,1650484521
385,190,1650484522
0,0,1650484523
0,0,1650484524
0,0,1650484525
0,0,1650484526
0,0,1650484527
0,0,1650484528
97,66,1650484529
992,140,1650484530
992,140,1650484531
192.5,95,1650484532
0,0,1650484533
0,0,1650484534
0,0,1650484535
0,0,1650484536
0,0,1650484537
0,0,1650484538
0,0,1650484539
0,0,1650484540
0,0,1650484541
192.5,95,1650484542
192.5,95,1650484543
0,0,1650484544
0,0,1650484545
0,0,1650484546
0,0,1650484547
0,0,1650484548
0,0,1650484549
0,0,1650484550
0,0,1650484551
192.5,95,1650484552
0,0,1650484553
0,0,1650484554
0,0,1650484555
0,0,1650484556
0,0,1650484557
0,0,1650484558
0,0,1650484559
0,0,1650484560
0,0,1650484561
192.5,95,1650484562
0,0,1650484563
0,0,1650484564
0,0,1650484565
0,0,1650484566
0,0,1650484567
0,0,1650484568
0,0,1650484569
0,0,1650484570
192.5,95,1650484571
192.5,95,1650484572
0,0,1650484573
0,0,1650484574
0,0,1650484575
0,0,1650484576
0,0,1650484577
0,0,1650484578
0,0,1650484579
0,0,1650484580
385,190,1650484581
385,190,1650484582
0,0,1650484583
0,0,1650484584
0,0,1650484585
0,0,1650484586
0,0,1650484587
0,0,1650484588
0,0,1650484589
1058,206,1650484590
1058,206,1650484591
192.5,95,1650484592
192.5,95,1650484593
0,0,1650484594
0,0,1650484595
0,0,1650484596
0,0,1650484597
0,0,1650484598
0,0,1650484599
0,0,1650484600
385,190,1650484601
385,190,1650484602
0,0,1650484603
0,0,1650484604
0,0,1650484605
0,0,1650484606
0,0,1650484607
0,0,1650484608
0,0,1650484609
0,0,1650484610
0,0,1650484611
385,190,1650484612
385,190,1650484613
0,0,1650484614
0,0,1650484615
0,0,1650484616
0,0,1650484617
0,0,1650484618
0,0,1650484619
0,0,1650484620
385,190,1650484621
385,190,1650484622
0,0,1650484623
0,0,1650484624
0,0,1650484625
0,0,1650484626
0,0,1650484627
0,0,1650484628
0,0,1650484629
0,0,1650484630
0,0,1650484631
192.5,95,1650484632
0,0,1650484633
0,0,1650484634
0,0,1650484635
0,0,1650484636
0,0,1650484637
0,0,1650484638
0,0,1650484639
0,0,1650484640
0,0,1650484641
385,190,1650484642
0,0,1650484643
0,0,1650484644
0,0,1650484645
0,0,1650484646
0,0,1650484647
0,0,1650484648
0,0,1650484649
0,0,1650484650
1443,396,1650484651
1443,396,1650484652
0,0,1650484653
0,0,1650484654
0,0,1650484655
0,0,1650484656
0,0,1650484657
0,0,1650484658
0,0,1650484659
0,0,1650484660
0,0,1650484661
385,190,1650484662
0,0,1650484663
0,0,1650484664
0,0,1650484665
0,0,1650484666
0,0,1650484667
0,0,1650484668
0,0,1650484669
0,0,1650484670
0,0,1650484671
385,190,1650484672
385,190,1650484673
0,0,1650484674
0,0,1650484675
0,0,1650484676
0,0,1650484677
0,0,1650484678
0,0,1650484679
0,0,1650484680
385,190,1650484681
385,190,1650484682
0,0,1650484683
0,0,1650484684
0,0,1650484685
0,0,1650484686
0,0,1650484687
0,0,1650484688
0,0,1650484689
0,0,1650484690
0,0,1650484691
192.5,95,1650484692
0,0,1650484693
0,0,1650484694
0,0,1650484695
0,0,1650484696
0,0,1650484697
0,0,1650484698
0,0,1650484699
0,0,1650484700
0,0,1650484701
192.5,95,1650484702
192.5,95,1650484703
0,0,1650484704
0,0,1650484705
0,0,1650484706
0,0,1650484707
0,0,1650484708
0,0,1650484709
0,0,1650484710
721.5,198,1650484711
721.5,198,1650484712
0,0,1650484713
0,0,1650484714
0,0,1650484715
0,0,1650484716
0,0,1650484717
0,0,1650484718
0,0,1650484719
0,0,1650484720
0,0,1650484721
192.5,95,1650484722
0,0,1650484723
0,0,1650484724
0,0,1650484725
0,0,1650484726
0,0,1650484727
0,0,1650484728
0,0,1650484729
0,0,1650484730
0,0,1650484731
0,0,1650484732
192.5,95,1650484733
0,0,1650484734
0,0,1650484735
0,0,1650484736
0,0,1650484737
0,0,1650484738
0,0,1650484739
0,0,1650484740
385,190,1650484741
385,190,1650484742
0,0,1650484743
0,0,1650484744
0,0,1650484745
0,0,1650484746
0,0,1650484747
0,0,1650484748
0,0,1650484749
0,0,1650484750
0,0,1650484751
385,190,1650484752
0,0,1650484753
0,0,1650484754
0,0,1650484755
0,0,1650484756
0,0,1650484757
0,0,1650484758
0,0,1650484759
0,0,1650484760
0,0,1650484761
192.5,95,1650484762
0,0,1650484763
0,0,1650484764
0,0,1650484765
0,0,1650484766
0,0,1650484767
0,0,1650484768
0,0,1650484769
66,0,1650484770
66,0,1650484771
688.5,198,1650484772
0,0,1650484773
0,0,1650484774
0,0,1650484775
0,0,1650484776
0,0,1650484777
0,0,1650484778
0,0,1650484779
0,0,1650484780
0,0,1650484781
0,0,1650484782
192.5,95,1650484783
0,0,1650484784
0,0,1650484785
0,0,1650484786
0,0,1650484787
0,0,1650484788
0,0,1650484789
0,0,1650484790
0,0,1650484791
0,0,1650484792
192.5,95,1650484793
0,0,1650484794
0,0,1650484795
0,0,1650484796
0,0,1650484797
0,0,1650484798
0,0,1650484799
0,0,1650484800
0,0,1650484801
192.5,95,1650484802
192.5,95,1650484803
0,0,1650484804
0,0,1650484805
0,0,1650484806
0,0,1650484807
0,0,1650484808
0,0,1650484809
0,0,1650484810
385,190,1650484811
0,0,1650484812
0,0,1650484813
0,0,1650484814
0,0,1650484815
0,0,1650484816
0,0,1650484817
0,0,1650484818
0,0,1650484819
0,0,1650484820
0,0,1650484821
192.5,95,1650484822
0,0,1650484823
0,0,1650484824
0,0,1650484825
0,0,1650484826
0,0,1650484827
0,0,1650484828
0,0,1650484829
0,0,1650484830
0,0,1650484831
721.5,198,1650484832
721.5,198,1650484833
0,0,1650484834
0,0,1650484835
0,0,1650484836
42,42,1650484837
42,42,1650484838
0,0,1650484839
0,0,1650484840
0,0,1650484841
192.5,95,1650484842
0,0,1650484843
0,0,1650484844
0,0,1650484845
0,0,1650484846
0,0,1650484847
0,0,1650484848
0,0,1650484849
0,0,1650484850
0,0,1650484851
385,190,1650484852
0,0,1650484853
0,0,1650484854
0,0,1650484855
0,0,1650484856
0,0,1650484857
0,0,1650484858
0,0,1650484859
0,0,1650484860
0,0,1650484861
385,190,1650484862
0,0,1650484863
0,0,1650484864
0,0,1650484865
0,0,1650484866
0,0,1650484867
0,0,1650484868
0,0,1650484869
0,0,1650484870
0,0,1650484871
192.5,95,1650484872
192.5,95,1650484873
0,0,1650484874
0,0,1650484875
0,0,1650484876
0,0,1650484877
0,0,1650484878
0,0,1650484879
0,0,1650484880
0,0,1650484881
385,190,1650484882
385,190,1650484883
0,0,1650484884
0,0,1650484885
0,0,1650484886
0,0,1650484887
0,0,1650484888
0,0,1650484889
0,0,1650484890
0,0,1650484891
1443,396,1650484892
1443,396,1650484893
0,0,1650484894
0,0,1650484895
0,0,1650484896
0,0,1650484897
0,0,1650484898
0,0,1650484899
0,0,1650484900
0,0,1650484901
192.5,95,1650484902
0,0,1650484903
0,0,1650484904
0,0,1650484905
0,0,1650484906
0,0,1650484907
0,0,1650484908
0,0,1650484909
0,0,1650484910
0,0,1650484911
0,0,1650484912
192.5,95,1650484913
0,0,1650484914
0,0,1650484915
0,0,1650484916
0,0,1650484917
0,0,1650484918
0,0,1650484919
0,0,1650484920
0,0,1650484921
385,190,1650484922
0,0,1650484923
0,0,1650484924
0,0,1650484925
0,0,1650484926
0,0,1650484927
0,0,1650484928
0,0,1650484929
0,0,1650484930
385,190,1650484931
385,190,1650484932
0,0,1650484933
0,0,1650484934
0,0,1650484935
0,0,1650484936
0,0,1650484937
0,0,1650484938
0,0,1650484939
0,0,1650484940
0,0,1650484941
385,190,1650484942
385,190,1650484943
0,0,1650484944
0,0,1650484945
0,0,1650484946
0,0,1650484947
0,0,1650484948
0,0,1650484949
0,0,1650484950
0,0,1650484951
721.5,198,1650484952
0,0,1650484953
0,0,1650484954
0,0,1650484955
0,0,1650484956
42,42,1650484957
42,42,1650484958
0,0,1650484959
0,0,1650484960
0,0,1650484961
192.5,95,1650484962
0,0,1650484963
0,0,1650484964
0,0,1650484965
0,0,1650484966
0,0,1650484967
0,0,1650484968
0,0,1650484969
0,0,1650484970
0,0,1650484971
192.5,95,1650484972
192.5,95,1650484973
0,0,1650484974
0,0,1650484975
0,0,1650484976
0,0,1650484977
0,0,1650484978
0,0,1650484979
0,0,1650484980
0,0,1650484981
0,0,1650484982
192.5,95,1650484983
0,0,1650484984
0,0,1650484985
0,0,1650484986
0,0,1650484987
0,0,1650484988
0,0,1650484989
0,0,1650484990
0,0,1650484991
192.5,95,1650484992
0,0,1650484993
0,0,1650484994
0,0,1650484995
0,0,1650484996
0,0,1650484997
0,0,1650484998
0,0,1650484999
0,0,1650485000
0,0,1650485001
192.5,95,1650485002
0,0,1650485003
0,0,1650485004
0,0,1650485005
0,0,1650485006
0,0,1650485007
0,0,1650485008
0,0,1650485009
0,0,1650485010
385,190,1650485011
1058,206,1650485012
1058,206,1650485013
0,0,1650485014
0,0,1650485015
0,0,1650485016
0,0,1650485017
0,0,1650485018
0,0,1650485019
0,0,1650485020
0,0,1650485021
192.5,95,1650485022
0,0,1650485023
0,0,1650485024
0,0,1650485025
0,0,1650485026
0,0,1650485027
0,0,1650485028
0,0,1650485029
0,0,1650485030
0,0,1650485031
192.5,95,1650485032
0,0,1650485033
0,0,1650485034
0,0,1650485035
0,0,1650485036
0,0,1650485037
0,0,1650485038
0,0,1650485039
0,0,1650485040
0,0,1650485041
192.5,95,1650485042
192.5,95,1650485043
0,0,1650485044
0,0,1650485045
0,0,1650485046
0,0,1650485047
0,0,1650485048
0,0,1650485049
0,0,1650485050
192.5,95,1650485051
192.5,95,1650485052
0,0,1650485053
0,0,1650485054
0,0,1650485055
0,0,1650485056
0,0,1650485057
0,0,1650485058
0,0,1650485059
0,0,1650485060
0,0,1650485061
192.5,95,1650485062
0,0,1650485063
0,0,1650485064
0,0,1650485065
0,0,1650485066
0,0,1650485067
0,0,1650485068
0,0,1650485069
0,0,1650485070
0,0,1650485071
192.5,95,1650485072
1058,206,1650485073
0,0,1650485074
0,0,1650485075
0,0,1650485076
0,0,1650485077
21,21,1650485078
21,21,1650485079
0,0,1650485080
0,0,1650485081
385,190,1650485082
385,190,1650485083
0,0,1650485084
0,0,1650485085
0,0,1650485086
0,0,1650485087
0,0,1650485088
0,0,1650485089
0,0,1650485090
385,190,1650485091
385,190,1650485092
0,0,1650485093
0,0,1650485094
0,0,1650485095
0,0,1650485096
0,0,1650485097
0,0,1650485098
0,0,1650485099
0,0,1650485100
0,0,1650485101
385,190,1650485102
0,0,1650485103
0,0,1650485104
0,0,1650485105
0,0,1650485106
0,0,1650485107
0,0,1650485108
0,0,1650485109
0,0,1650485110
385,190,1650485111
385,190,1650485112
0,0,1650485113
0,0,1650485114
0,0,1650485115
0,0,1650485116
0,0,1650485117
0,0,1650485118
0,0,1650485119
0,0,1650485120
385,190,1650485121
385,190,1650485122
0,0,1650485123
0,0,1650485124
0,0,1650485125
0,0,1650485126
0,0,1650485127
0,0,1650485128
0,0,1650485129
0,0,1650485130
385,190,1650485131
385,190,1650485132
97,66,1650485133
992,140,1650485134
0,0,1650485135
0,0,1650485136
0,0,1650485137
0,0,1650485138
0,0,1650485139
0,0,1650485140
385,190,1650485141
385,190,1650485142
0,0,1650485143
0,0,1650485144
0,0,1650485145
0,0,1650485146
0,0,1650485147
0,0,1650485148
0,0,1650485149
0,0,1650485150
0,0,1650485151
192.5,95,1650485152
192.5,95,1650485153
0,0,1650485154
0,0,1650485155
0,0,1650485156
0,0,1650485157
0,0,1650485158
0,0,1650485159
0,0,1650485160
385,190,1650485161
385,190,1650485162
0,0,1650485163
0,0,1650485164
0,0,1650485165
0,0,1650485166
0,0,1650485167
0,0,1650485168
0,0,1650485169
0,0,1650485170
0,0,1650485171
192.5,95,1650485172
192.5,95,1650485173
0,0,1650485174
0,0,1650485175
0,0,1650485176
0,0,1650485177
0,0,1650485178
0,0,1650485179
0,0,1650485180
385,190,1650485181
385,190,1650485182
0,0,1650485183
0,0,1650485184
0,0,1650485185
0,0,1650485186
0,0,1650485187
0,0,1650485188
0,0,1650485189
0,0,1650485190
0,0,1650485191
0,0,1650485192
192.5,95,1650485193
1058,206,1650485194
0,0,1650485195
0,0,1650485196
0,0,1650485197
0,0,1650485198
0,0,1650485199
0,0,1650485200
192.5,95,1650485201
0,0,1650485202
0,0,1650485203
0,0,1650485204
0,0,1650485205
0,0,1650485206
0,0,1650485207
0,0,1650485208
0,0,1650485209
0,0,1650485210
385,190,1650485211
385,190,1650485212
0,0,1650485213
0,0,1650485214
0,0,1650485215
0,0,1650485216
0,0,1650485217
0,0,1650485218
0,0,1650485219
0,0,1650485220
0,0,1650485221
0,0,1650485222
192.5,95,1650485223
0,0,1650485224
0,0,1650485225
0,0,1650485226
0,0,1650485227
0,0,1650485228
0,0,1650485229
0,0,1650485230
0,0,1650485231
192.5,95,1650485232
192.5,95,1650485233
0,0,1650485234
0,0,1650485235
0,0,1650485236
0,0,1650485237
0,0,1650485238
0,0,1650485239
0,0,1650485240
0,0,1650485241
385,190,1650485242
0,0,1650485243
0,0,1650485244
0,0,1650485245
0,0,1650485246
0,0,1650485247
0,0,1650485248
0,0,1650485249
0,0,1650485250
0,0,1650485251
385,190,1650485252
385,190,1650485253
529,103,1650485254
529,103,1650485255
0,0,1650485256
0,0,1650485257
0,0,1650485258
0,0,1650485259
0,0,1650485260
0,0,1650485261
385,190,1650485262
385,190,1650485263
0,0,1650485264
0,0,1650485265
0,0,1650485266
0,0,1650485267
0,0,1650485268
0,0,1650485269
0,0,1650485270
0,0,1650485271
0,0,1650485272
192.5,95,1650485273
0,0,1650485274
0,0,1650485275
0,0,1650485276
0,0,1650485277
0,0,1650485278
0,0,1650485279
0,0,1650485280
0,0,1650485281
385,190,1650485282
0,0,1650485283
0,0,1650485284
0,0,1650485285
0,0,1650485286
0,0,1650485287
0,0,1650485288
0,0,1650485289
0,0,1650485290
0,0,1650485291
0,0,1650485292
192.5,95,1650485293
192.5,95,1650485294
0,0,1650485295
0,0,1650485296
0,0,1650485297
0,0,1650485298
0,0,1650485299
0,0,1650485300
0,0,1650485301
385,190,1650485302
385,190,1650485303
0,0,1650485304
0,0,1650485305
0,0,1650485306
0,0,1650485307
0,0,1650485308
0,0,1650485309
0,0,1650485310
0,0,1650485311
192.5,95,1650485312
0,0,1650485313
0,0,1650485314
529,103,1650485315
529,103,1650485316
0,0,1650485317
0,0,1650485318
0,0,1650485319
0,0,1650485320
385,190,1650485321
385,190,1650485322
0,0,1650485323
0,0,1650485324
0,0,1650485325
0,0,1650485326
0,0,1650485327
0,0,1650485328
0,0,1650485329
0,0,1650485330
0,0,1650485331
0,0,1650485332
192.5,95,1650485333
0,0,1650485334
0,0,1650485335
0,0,1650485336
0,0,1650485337
0,0,1650485338
0,0,1650485339
0,0,1650485340
0,0,1650485341
385,190,1650485342
385,190,1650485343
0,0,1650485344
0,0,1650485345
0,0,1650485346
0,0,1650485347
0,0,1650485348
0,0,1650485349
0,0,1650485350
0,0,1650485351
385,190,1650485352
0,0,1650485353
0,0,1650485354
0,0,1650485355
0,0,1650485356
0,0,1650485357
0,0,1650485358
0,0,1650485359
0,0,1650485360
0,0,1650485361
192.5,95,1650485362
192.5,95,1650485363
0,0,1650485364
0,0,1650485365
0,0,1650485366
0,0,1650485367
0,0,1650485368
0,0,1650485369
0,0,1650485370
385,190,1650485371
385,190,1650485372
0,0,1650485373
0,0,1650485374
1058,206,1650485375
0,0,1650485376
0,0,1650485377
0,0,1650485378
0,0,1650485379
0,0,1650485380
0,0,1650485381
385,190,1650485382
385,190,1650485383
0,0,1650485384
0,0,1650485385
0,0,1650485386
0,0,1650485387
0,0,1650485388
0,0,1650485389
0,0,1650485390
0,0,1650485391
192.5,95,1650485392
0,0,1650485393
0,0,1650485394
0,0,1650485395
0,0,1650485396
0,0,1650485397
0,0,1650485398
0,0,1650485399
0,0,1650485400
0,0,1650485401
192.5,95,1650485402
192.5,95,1650485403
0,0,1650485404
0,0,1650485405
0,0,1650485406
0,0,1650485407
0,0,1650485408
0,0,1650485409
0,0,1650485410
385,190,1650485411
385,190,1650485412
0,0,1650485413
0,0,1650485414
0,0,1650485415
0,0,1650485416
0,0,1650485417
0,0,1650485418
0,0,1650485419
0,0,1650485420
0,0,1650485421
385,190,1650485422
385,190,1650485423
0,0,1650485424
0,0,1650485425
0,0,1650485426
0,0,1650485427
0,0,1650485428
0,0,1650485429
0,0,1650485430
385,190,1650485431
385,190,1650485432
0,0,1650485433
0,0,1650485434
0,0,1650485435
529,103,1650485436
529,103,1650485437
0,0,1650485438
0,0,1650485439
0,0,1650485440
0,0,1650485441
385,190,1650485442
0,0,1650485443
0,0,1650485444
0,0,1650485445
0,0,1650485446
0,0,1650485447
0,0,1650485448
0,0,1650485449
0,0,1650485450
0,0,1650485451
192.5,95,1650485452
192.5,95,1650485453
0,0,1650485454
0,0,1650485455
0,0,1650485456
0,0,1650485457
0,0,1650485458
0,0,1650485459
0,0,1650485460
0,0,1650485461
385,190,1650485462
0,0,1650485463
0,0,1650485464
0,0,1650485465
0,0,1650485466
0,0,1650485467
0,0,1650485468
0,0,1650485469
0,0,1650485470
0,0,1650485471
0,0,1650485472
192.5,95,1650485473
0,0,1650485474
0,0,1650485475
0,0,1650485476
0,0,1650485477
0,0,1650485478
0,0,1650485479
0,0,1650485480
0,0,1650485481
0,0,1650485482
192.5,95,1650485483
0,0,1650485484
0,0,1650485485
0,0,1650485486
0,0,1650485487
0,0,1650485488
0,0,1650485489
0,0,1650485490
385,190,1650485491
385,190,1650485492
0,0,1650485493
0,0,1650485494
0,0,1650485495
1058,206,1650485496
0,0,1650485497
0,0,1650485498
0,0,1650485499
0,0,1650485500
385,190,1650485501
0,0,1650485502
0,0,1650485503
0,0,1650485504
0,0,1650485505
0,0,1650485506
0,0,1650485507
0,0,1650485508
0,0,1650485509
0,0,1650485510
385,190,1650485511
385,190,1650485512
0,0,1650485513
0,0,1650485514
0,0,1650485515
0,0,1650485516
0,0,1650485517
0,0,1650485518
0,0,1650485519
0,0,1650485520
385,190,1650485521
