timestamp,"1-avg(irate(node_cpu_seconds_total{hostname=~""bj3-rd-ylint-prod-01"", mode=~""idle""}[1m])) by (mode, hostname)","node_load1{hostname=~""bj3-rd-ylint-prod-01""}","node_load5{hostname=~""bj3-rd-ylint-prod-01""}","node_load15{hostname=~""bj3-rd-ylint-prod-01""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj3-rd-ylint-prod-01""}/node_memory_MemTotal_bytes{hostname=~""bj3-rd-ylint-prod-01""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-ylint-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj3-rd-ylint-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-ylint-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj3-rd-ylint-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj3-rd-ylint-prod-01""}[1m])","irate(node_disk_writes_completed_total{hostname=~""bj3-rd-ylint-prod-01""}[1m])","irate(node_disk_read_time_seconds_total{hostname=~""bj3-rd-ylint-prod-01""}[1m])","irate(node_disk_write_time_seconds_total{hostname=~""bj3-rd-ylint-prod-01""}[1m])","irate(node_disk_read_bytes_total{hostname=~""bj3-rd-ylint-prod-01""}[1m])","irate(node_disk_written_bytes_total{hostname=~""bj3-rd-ylint-prod-01""}[1m])","node_netstat_Tcp_CurrEstab{hostname=~""bj3-rd-ylint-prod-01""}","node_sockstat_TCP_tw{hostname=~""bj3-rd-ylint-prod-01""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj3-rd-ylint-prod-01""}[1m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj3-rd-ylint-prod-01""}[1m])","node_sockstat_TCP_alloc{hostname=~""bj3-rd-ylint-prod-01""}","node_sockstat_TCP_inuse{hostname=~""bj3-rd-ylint-prod-01""}","probe_duration_seconds{hostname=~""bj3-rd-ylint-prod-01""}","irate(node_network_receive_bytes_total{hostname=~""bj3-rd-ylint-prod-01"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj3-rd-ylint-prod-01"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8"
1693888433,0.01258333350221319,0.12,0.88,2.33,25.447097108628036,0.6250936025249938,0.3386113707727699,0,3.3333333333333335,0,0.0026666666691501934,0,26760.533333333333,336,168,1.6666666666666667,3.3333333333333335,386,228,0.000403354,160618.13333333333,293149.86666666664
1693888553,0.010500000168879864,0.24,0.78,2.13,25.470843689413268,0.6251681540687841,0.3386248216398744,0,2.4,0,0.0011333333328366279,0,17203.2,335,165,1.3333333333333333,3.2666666666666666,385,226,0.000356008,147102.93333333332,287506.13333333336
1693888673,0.02533333326379461,0.08,0.55,1.88,25.72043904572425,0.6251709728364112,0.3386248410187349,0,2.7333333333333334,0,0.0013333333345750967,0,16930.133333333335,336,113,2.8666666666666667,3.1333333333333333,386,228,0.000358813,159510.4,259487.46666666667
1693888793,0.010083333278695816,0.13,0.4,1.66,25.451270454274777,0.6251735000073871,0.338624738310774,0,0.5333333333333333,0,0.0002666666638106108,0,7372.8,334,175,1.2666666666666666,3.3333333333333335,384,226,0.000346041,143617.6,285769.06666666665
1693888913,0.010499999920527192,0.93,0.72,1.64,25.45723760638371,0.6251770963660837,0.3386413266154007,0,4.666666666666667,0,0.003933333333892127,0,25668.266666666666,337,160,1.4666666666666666,3.3333333333333335,387,228,0.000343977,149570.13333333333,286126.93333333335
1693889033,0.044583333407839154,0.65,0.73,1.53,25.751251027472822,0.6251800123325943,0.3386414990872595,0,1.0666666666666667,0,0.005533333332277834,0,413422.93333333335,337,166,6.466666666666667,3.3333333333333335,388,229,0.00034069,863107.2,343979.73333333334
1693889153,0.009916666398445795,0.21,0.55,1.37,25.440458804441413,0.6252803215805627,0.3386415262176643,0,0.9333333333333333,0,0.0011333333328366279,0,8738.133333333333,334,167,1.4,3.066666666666667,384,225,0.000378954,144574.4,226357.86666666667
1693889273,0.01025000003476928,0.05,0.38,1.21,25.421849587741786,0.6252829459504223,0.3386415417207528,0,2.2666666666666666,0,0.0020666666716958088,0,13926.4,336,96,1.4666666666666666,3.2,386,226,0.000331458,143302.93333333332,267123.73333333334
1693889393,0.0862500000745059,0.43,0.41,1.12,26.348393335142596,0.625285570320282,0.338872175353759,0,0.5333333333333333,0,0.0003333333336437742,0,10649.6,337,172,2.533333333333333,3.2666666666666666,387,227,0.000358865,162486.93333333332,2410747.7333333334
1693889513,0.4894999999552966,1.4,0.61,1.1,29.779810866903954,0.6252888750823274,0.33900824402307683,0,4.2,0,0.0038000000019868213,0,50790.4,337,254,1.2666666666666666,3.2,387,227,0.000356172,153768,248640.53333333333
1693889633,0.017000000054637532,0.69,0.68,1.07,25.592480851421083,0.6252911106566523,0.33911147521320095,0,3.4,0,0.0016666666604578495,0,22118.4,340,101,1.6666666666666667,3.3333333333333335,390,227,0.000378556,163268.26666666666,1200475.2
1693889753,0.011750000094373991,0.2,0.49,0.95,25.388658066808677,0.6249005655419848,0.33911150234360576,0,0.4666666666666667,0,0.0004666666655490796,0,9557.333333333334,334,165,2.3333333333333335,3.2666666666666666,384,225,0.000291974,149384.53333333333,270860.8
1693889873,0.010583333422740315,0.48,0.53,0.92,25.42105640801361,0.6249031899118445,0.33924154224940806,0,0.3333333333333333,0,0.0001333333319053054,0,4642.133333333333,336,166,1.4666666666666666,3.4,386,227,0.000312932,186259.73333333334,292894.93333333335
1693889993,0.04141666653255627,0.08,0.37,0.81,25.642085091345013,0.6249057170828205,0.3392415655040407,0,2.066666666666667,0,0.0013999999966472388,0,11741.866666666667,333,150,5.466666666666667,3.2,383,224,0.000312786,820894.9333333333,300414.93333333335
1693890113,0.1569166665275893,1,0.47,0.79,25.56961286971937,0.6249091190437497,0.33943773189568127,0,0.3333333333333333,0,0.0002000000017384688,0,4915.2,341,171,2.3333333333333335,3.2666666666666666,391,225,0.00036482,161662.4,1962213.8666666667
1693890233,0.010916666562358568,0.2,0.34,0.7,25.44353390123375,0.6249116462147255,0.3394425456046407,0,2.066666666666667,0,0.0018666666699573397,0,11195.733333333334,338,101,1.2666666666666666,3.2,387,225,0.000351068,148308.8,267272
1693890353,0.011166666696469152,0.16,0.26,0.63,25.439946288309358,0.6249867809518181,0.33944257079715945,0,0.9333333333333333,0,0.0001333333319053054,0,6826.666666666667,338,150,1.4,3.2666666666666666,387,224,0.00032791,149102.93333333332,266196.26666666666
1693890473,0.011416666830579514,0.12,0.2,0.56,25.437481329769472,0.6249892109239104,0.33944258436236185,0,2.6666666666666665,0,0.00400000000372529,0,14472.533333333333,336,107,2,3.2666666666666666,385,222,0.00049835,146668.8,281624
1693890593,0.01441666645308326,0.06,0.15,0.5,25.435772942662627,0.6249914464982352,0.3394426173064248,0,0.4666666666666667,0,0.0002666666638106108,0,8465.066666666668,336,166,1.8,3.2,386,224,0.000352115,155137.06666666668,277736
1693890713,0.7984166665623585,5.31,1.58,0.95,34.27988554782605,0.6249950428569317,0.3397233259150797,0.3333333333333333,0.6,0.0003333333336437742,0.000533333335382243,15291.733333333334,29491.2,342,166,1.5333333333333334,3.2666666666666666,391,227,0.000334618,155427.73333333334,272986.6666666667
1693890833,0.011833333224058107,1.04,1.3,0.93,25.432197532503288,0.6249980560223263,0.33972413013779235,0,2.1333333333333333,0,0.0005333333276212216,0,12561.066666666668,335,159,2,3.1333333333333333,384,222,0.000384221,146302.93333333332,251258.13333333333
1693890953,0.011416666706403067,0.28,0.92,0.84,25.435162804410172,0.6238508175981301,0.3397241475787668,0,0.4,0,0.0001333333319053054,0,5188.266666666666,336,100,1.1333333333333333,3.2666666666666666,385,223,0.000316533,146036.26666666666,288632.5333333333
1693891073,0.2170000000546377,0.5,0.74,0.78,25.57695893427884,0.6238531503713386,0.3398123659656266,0,0.8,0,0.0004000000034769376,0,12014.933333333332,339,152,1.8,3.2666666666666666,388,225,0.000341422,159068.26666666666,2856692.8
1693891193,0.010999999940395244,0.29,0.69,0.76,25.410354583065686,0.6238554831445472,0.339934588439085,0,2.6,0,0.0009333333388591806,0,15837.866666666667,335,150,2.2,3.2,385,223,0.000318209,143456.53333333333,269292.26666666666
1693891313,0.011499999960263518,0.08,0.49,0.68,25.40970783651809,0.6238583991110579,0.3399346678924132,0,1.0666666666666667,0,0.0002000000017384688,0,10649.6,336,101,1.2,3.3333333333333335,385,223,0.000381952,157580.26666666666,286083.2
1693891433,0.011416666458050395,0.1,0.36,0.61,25.399994435539142,0.6238610234809175,0.339934696960704,0,3.1333333333333333,0,0.0029999999950329464,0,16657.066666666666,339,149,1.3333333333333333,3.4,388,224,0.000328529,149017.06666666668,271597.3333333333
1693891553,0.011166666448116369,0.05,0.26,0.55,25.396675283445823,0.6239357694224754,0.3399347163395645,0,0.8,0,0.0002666666638106108,0,7918.933333333333,337,94,2.1333333333333333,3.2,386,221,0.000335996,143516.26666666666,269932.26666666666
1693891673,0.01116666669646893,0.1,0.21,0.49,25.383691541433762,0.6239381021956839,0.3399347376563111,0,0.4,0,0.0002000000017384688,0,7372.8,337,179,2.4,3.2666666666666666,386,221,0.000391061,145619.73333333334,289520.5333333333
1693891793,0.010749999930461218,0.84,0.5,0.57,25.407853016230654,0.6239407265655436,0.33995375025639196,0,3,0,0.0015333333285525441,0,21845.333333333332,339,89,1.5333333333333334,3.066666666666667,388,223,0.000351788,152233.6,233962.13333333333
1693891913,0.04024999998509882,0.85,0.69,0.63,25.619473367709332,0.623944031327589,0.3399539905542628,0,0.4,0,0.0001333333319053054,0,12288,340,160,6.266666666666667,3.3333333333333335,390,225,0.000375339,837896,348216.5333333333
1693892033,0.011999999980131903,0.14,0.47,0.56,25.384496923926992,0.623946850095216,0.3399540390014142,0,3.3333333333333335,0,0.0009333333310981591,0,21572.266666666666,343,181,2.466666666666667,3.2,393,227,0.000348657,148206.4,273312.5333333333
1693892153,0.011583333462476642,0.02,0.32,0.49,25.397614896354593,0.6240217904345412,0.33995405450450256,0,2.1333333333333333,0,0.000533333335382243,0,15291.733333333334,340,78,1.4666666666666666,3.2,390,225,0.000311984,180270.93333333332,267212.26666666666
1693892273,0.03841666666169963,0,0.21,0.43,25.402581421729508,0.6240245120032846,0.3399540777591352,0,0.6666666666666666,0,0.0003333333336437742,0,16110.933333333332,340,158,6.533333333333333,3.2666666666666666,390,225,0.000348249,832488.5333333333,331790.4
1693892393,0.011916666353742222,0,0.14,0.38,25.407364905628693,0.6240270391742605,0.33995409713799574,0,0.7333333333333333,0,0.0002666666715716322,0,10376.533333333333,339,180,2.4,3.2,389,224,0.000335261,150045.33333333334,251675.2
1693892513,0.011500000084439854,0.05,0.12,0.34,25.400567965496435,0.6240302467374222,0.339954176591324,0,3,0,0.00046666667331010105,0,19933.866666666665,337,86,1.4666666666666666,3.2666666666666666,387,222,0.000342264,154876.26666666666,288922.13333333336
1693892633,0.040416666616996055,0.02,0.09,0.31,25.63207882400489,0.6241073254521887,0.33995419984595665,0,2.6666666666666665,0,0.0023999999975785613,0,21572.266666666666,340,150,6.333333333333333,3.4,390,225,0.000356469,822109.3333333334,346457.06666666665
1693892753,0.01149999996026363,0.1,0.09,0.28,25.402434988548926,0.6241347355373893,0.3399542172869312,0,0.6666666666666666,0,0.0003333333336437742,0,7918.933333333333,339,174,2.466666666666667,3.1333333333333333,389,224,0.000306385,144725.33333333334,250377.06666666668
1693892873,0.010583333422740204,0.06,0.09,0.26,25.394002877900114,0.6241370683105978,0.3399542327900196,0,0.4666666666666667,0,0.0001333333319053054,0,9011.2,340,135,1.3333333333333333,3.2,390,225,0.000354316,143926.4,268342.4
1693892993,0.016083333392937993,0.08,0.08,0.23,25.572748980336957,0.6241392066860391,0.3399542502309941,0,2.2666666666666666,0,0.001066666670764486,0,14199.466666666667,341,98,2.4,3.2666666666666666,391,225,0.000321346,158884.26666666666,256330.13333333333
1693893113,0.010999999940395244,0.06,0.07,0.21,25.40145876734501,0.6241419282547824,0.3399543568147271,0,4.133333333333334,0,0.0030666666648661097,0,24849.066666666666,338,295,2.466666666666667,3.2666666666666666,388,223,0.000356177,153017.6,292578.6666666667
1693893233,0.010916666562358457,0.15,0.09,0.2,25.398505698203167,0.623743801627187,0.3399543742557015,0.06666666666666667,2.8,0,0.002200000003601114,273.06666666666666,117145.6,339,152,1.4,3.3333333333333335,389,224,0.000326979,245296.53333333333,289526.93333333335
1693893353,0.01066666655242443,0.17,0.13,0.21,25.415784813512467,0.6237459400026283,0.3399543916966761,0,0.3333333333333333,0,0.0001333333319053054,0,6007.466666666666,341,101,2.2666666666666666,3.2,391,226,0.000312574,143124.26666666666,269851.73333333334
1693893473,0.039333333695928285,0.02,0.08,0.18,25.631004980680583,0.6237480783780694,0.33995441495130874,0,2.1333333333333333,0,0.002533333329483867,0,16930.133333333335,341,181,6.6,3.2666666666666666,391,226,0.000416916,825246.4,327627.2
1693893593,0.15050000014404452,0.41,0.16,0.2,26.40401353823566,0.6237503139523943,0.34008824730011966,0,1.2666666666666666,0,0.005333333338300387,0,411238.4,348,153,1.6666666666666667,3.4,398,232,0.000314321,171849.06666666668,299805.86666666664
1693893713,0.08949999983112011,2.73,1.62,0.76,25.72573504575548,0.6237538131122071,0.3404568564823215,0,3,0,0.000999999993170301,0,17749.333333333332,346,168,2.4,3.3333333333333335,396,229,0.000345494,36154876.266666666,705047.4666666667
1693893833,0.13974999996523052,2.29,2.3,1.15,25.635715247989477,0.623831669418043,0.3408135360379716,0,1.6,0,0.0034666666683430473,0,225280,345,167,3.2,3.3333333333333335,396,228,0.000332264,281940.8,3566309.3333333335
1693893953,0.011000000064571802,0.96,1.87,1.13,25.61497054740628,0.6238349741800886,0.34087524801937774,0,1.0666666666666667,0,0.0002000000017384688,0,9557.333333333334,347,162,1.7333333333333334,3.533333333333333,397,228,0.000356249,159662.4,296301.86666666664
1693894073,0.9670833330601454,7.29,3.68,1.87,33.53660292593019,0.6238388621354362,0.3411448816092312,0,3.6,0,0.003666666670081516,0,38775.46666666667,345,152,5.733333333333333,3,395,228,0.000355246,836276.2666666667,309725.3333333333
1693894193,0.8673333333184321,4.29,3.54,2.03,29.993627716091442,0.6238413893064121,0.34129279463811424,0,1.4,0,0.0009333333310981591,0,75639.46666666666,350,167,2.4,3.2,400,231,0.000394331,298905.06666666665,287119.4666666667
1693894313,0.836916666602095,6.28,4.75,2.68,31.182604128634715,0.627158981604528,0.3420022101512936,0.3333333333333333,18.6,0.0003333333336437742,0.10173333333805204,45056,1854668.8,349,165,2.1333333333333333,3.533333333333333,399,230,0.000384463,434195.73333333334,1719849.6
1693894433,0.35299999999503295,6.81,5.68,3.28,27.07388432559711,0.6342359351271323,0.3426380286278946,0.3333333333333333,0.7333333333333333,0.0005333333334419877,0.0006000000052154064,30310.4,28125.866666666665,349,157,2,3.3333333333333335,399,228,0.000358954,160771.73333333334,301211.73333333334
1693894553,0.4902500001092751,5.89,5.73,3.59,26.554302792578376,0.6239520016360516,0.34300486270647046,8.266666666666667,30.866666666666667,0.01939999999982926,0.41326666666039574,96119.46666666666,5897693.866666666,352,115,2.8,3.533333333333333,402,230,0.000330373,204269.33333333334,333339.2
1693894673,0.5230000000447035,7.29,6.62,4.2,28.54038822364837,0.6239551120003297,0.34331772665842797,1.8666666666666667,1,0.0022666666676135114,0.0004000000034769376,193604.26666666666,25122.133333333335,358,153,6.266666666666667,3.7333333333333334,409,234,0.000384876,1659854.9333333333,427124.8
1693894793,0.010583333174387644,1.89,4.85,3.85,25.45598072158366,0.6239571531768873,0.3433184708066729,0,0.8666666666666667,0,0.00039999999571591614,0,13926.4,351,156,1.6,3.6,401,227,0.000316717,194536.53333333333,307320.5333333333
1693894913,0.29333333360652136,5.24,4.62,3.86,45.93721140460659,0.6239613327288859,0.3435631618651186,0.5333333333333333,0.6666666666666666,0.0005333333334419877,0.0004666666655490796,71543.46666666666,13380.266666666666,359,110,2.3333333333333335,3.466666666666667,409,232,0.000328775,174828.8,306802.13333333336
1693895033,0.6826666666815678,7.32,5.1,4.1,33.27589085065963,0.62403782825035,0.34381868958238115,0,4.866666666666666,0,0.00519999999863406,0,247125.33333333334,365,104,2.3333333333333335,3.3333333333333335,415,234,0.000340367,160995.73333333334,287313.6
1693895153,0.2607499998062849,3.22,4.42,3.98,46.18213310190382,0.6240413274101629,0.3441903800034096,0,3.933333333333333,0,0.003000000002793968,0,31675.733333333334,372,173,1.6,3.466666666666667,422,240,0.00034514,177436.26666666666,513688.5333333333
1693895273,0.6110833331942558,8.83,5.3,4.3,28.10778799989847,0.6271877524741004,0.3452637402070575,9.266666666666667,25.666666666666668,0.020133333335009714,0.18973333333463718,434722.13333333336,2678510.933333333,365,102,2.4,3.3333333333333335,415,233,0.000354026,163258622.93333334,1754974.9333333333
1693895393,0.01524999986092257,5.05,5.37,4.47,25.912437351004236,0.6240481313320213,0.34566749876651615,0,1.6,0,0.005466666670205692,0,424618.6666666667,370,177,2.7333333333333334,3.2666666666666666,420,235,0.000331432,150571.73333333334,288346.13333333336
1693895513,0.4845833335071803,3.59,4.63,4.3,45.76848377227493,0.6240521164862526,0.3461045192022145,0,4.066666666666666,0,0.00259999999931703,0,32221.866666666665,371,234,1.4666666666666666,3.4,421,234,0.000380396,195656.53333333333,1875237.8666666667
1693895633,0.46841666686038186,5.45,4.66,4.33,26.077931250597942,0.6241284176099494,0.3461903636786575,0,1.2,0,0.0004666666655490796,0,22937.6,364,166,6.533333333333333,3.466666666666667,414,229,0.000345718,893949.8666666667,348375.4666666667
1693895753,0.27900000015894577,4.8,4.74,4.4,25.80527266834447,0.6241319167697623,0.34666276216216707,0,1.3333333333333333,0,0.0007333333293596903,0,27033.6,369,207,2.6,3.466666666666667,419,231,0.000299134,626279.4666666667,332316.26666666666
1693895873,0.4680833333482346,4.58,4.81,4.47,45.452664010043364,0.6241356103273425,0.3472413626151224,4.6,1.4,0.007200000000496706,0.0010666666630034646,55978.666666666664,21572.266666666666,376,107,1.5333333333333334,3.466666666666667,426,234,0.000432688,201051.2,287101.3333333333
1693895993,0.8397500002135834,7.7,5.21,4.61,39.972475443155616,0.6241371655094816,0.3475894805901837,0.4666666666666667,4.933333333333334,0.00019999999979821345,0.004666666671012839,1911.4666666666667,41506.13333333333,380,212,2.533333333333333,3.4,430,232,0.000362109,29205033.6,774579.2
1693896113,0.31683333342274034,4.99,5.19,4.69,28.417872462557035,0.6241418310558987,0.34803059384122914,0,1.2666666666666666,0,0.0006666666672875484,0,17203.2,390,201,3.6666666666666665,4,441,244,0.00038947,17772115.733333334,622672.5333333333
1693896233,0.22125000009934104,6.98,6.03,5.07,26.344293206086157,0.624582336396783,0.34843173044085596,0,2.2,0,0.003466666660582026,0,248763.73333333334,385,164,6.4,3.6,435,235,0.000376651,36529946.13333333,834660.8
1693896353,0.7315833335121472,11.31,7.52,5.7,27.344492843322353,0.6242470002480516,0.34890075312685864,2.6,14.266666666666667,0.002999999998913457,0.11326666666039577,35225.6,2306867.2,388,210,2.6666666666666665,3.7333333333333334,438,233,0.000400236,16295256.533333333,3007890.1333333333
