timestamp,MLSTM
2020-07-20 15:00:00,
2020-07-20 15:01:00,
2020-07-20 15:02:00,
2020-07-20 15:03:00,
2020-07-20 15:04:00,
2020-07-20 15:05:00,
2020-07-20 15:06:00,
2020-07-20 15:07:00,
2020-07-20 15:08:00,
2020-07-20 15:09:00,
2020-07-20 15:10:00,1.0721157789230347
2020-07-20 15:11:00,1.081165075302124
2020-07-20 15:12:00,1.0940406322479248
2020-07-20 15:13:00,1.0880838632583618
2020-07-20 15:14:00,1.086961030960083
2020-07-20 15:15:00,1.0895671844482422
2020-07-20 15:16:00,1.0930746793746948
2020-07-20 15:17:00,1.0967990159988403
2020-07-20 15:18:00,1.0987673997879028
2020-07-20 15:19:00,1.1010133028030396
2020-07-20 15:20:00,1.1182401180267334
2020-07-20 15:21:00,1.1109414100646973
2020-07-20 15:22:00,1.1167656183242798
2020-07-20 15:23:00,1.1183816194534302
2020-07-20 15:24:00,1.1231857538223267
2020-07-20 15:25:00,1.1150786876678467
2020-07-20 15:26:00,1.1260510683059692
2020-07-20 15:27:00,1.128749132156372
2020-07-20 15:28:00,1.1302396059036255
2020-07-20 15:29:00,1.134116530418396
2020-07-20 15:30:00,1.1626609563827515
2020-07-20 15:31:00,1.2523329257965088
2020-07-20 15:32:00,1.3602570295333862
2020-07-20 15:33:00,2.1052684783935547
2020-07-20 15:34:00,2.0922722816467285
2020-07-20 15:35:00,2.6508610248565674
2020-07-20 15:36:00,2.7065069675445557
2020-07-20 15:37:00,2.6706836223602295
2020-07-20 15:38:00,2.650974750518799
2020-07-20 15:39:00,2.6426448822021484
2020-07-20 15:40:00,2.605503559112549
2020-07-20 15:41:00,1.7658984661102295
2020-07-20 15:42:00,1.320591926574707
2020-07-20 15:43:00,1.2572343349456787
2020-07-20 15:44:00,1.3288371562957764
2020-07-20 15:45:00,1.4765976667404175
2020-07-20 15:46:00,1.3708771467208862
2020-07-20 15:47:00,1.3121168613433838
2020-07-20 15:48:00,1.2745074033737183
2020-07-20 15:49:00,1.2513716220855713
2020-07-20 15:50:00,1.2367432117462158
2020-07-20 15:51:00,1.2181167602539062
2020-07-20 15:52:00,1.2096792459487915
2020-07-20 15:53:00,1.201910138130188
2020-07-20 15:54:00,1.200466513633728
2020-07-20 15:55:00,1.1986364126205444
2020-07-20 15:56:00,1.1961160898208618
2020-07-20 15:57:00,1.2315006256103516
2020-07-20 15:58:00,1.207137942314148
2020-07-20 15:59:00,1.2202332019805908
2020-07-20 16:00:00,1.1977981328964233
2020-07-20 16:01:00,1.2214726209640503
2020-07-20 16:02:00,1.2267311811447144
2020-07-20 16:03:00,1.225210428237915
2020-07-20 16:04:00,1.2436857223510742
2020-07-20 16:05:00,1.2250014543533325
2020-07-20 16:06:00,1.2118933200836182
2020-07-20 16:07:00,1.227577567100525
2020-07-20 16:08:00,1.2284809350967407
2020-07-20 16:09:00,1.2302454710006714
2020-07-20 16:10:00,1.2571080923080444
2020-07-20 16:11:00,1.237167477607727
2020-07-20 16:12:00,1.2406330108642578
2020-07-20 16:13:00,1.2435024976730347
2020-07-20 16:14:00,1.247318148612976
2020-07-20 16:15:00,1.2511764764785767
2020-07-20 16:16:00,1.2516469955444336
2020-07-20 16:17:00,1.278947114944458
2020-07-20 16:18:00,1.266166090965271
2020-07-20 16:19:00,1.269811749458313
2020-07-20 16:20:00,1.2707586288452148
2020-07-20 16:21:00,1.2560235261917114
2020-07-20 16:22:00,1.273269534111023
2020-07-20 16:23:00,1.2859904766082764
2020-07-20 16:24:00,1.2871707677841187
2020-07-20 16:25:00,1.2898814678192139
2020-07-20 16:26:00,1.2950270175933838
2020-07-20 16:27:00,1.2974871397018433
2020-07-20 16:28:00,1.296101450920105
2020-07-20 16:29:00,1.3042010068893433
2020-07-20 16:30:00,1.3164454698562622
2020-07-20 16:31:00,1.5772068500518799
2020-07-20 16:32:00,1.6180566549301147
2020-07-20 16:33:00,1.8422422409057617
2020-07-20 16:34:00,2.2859089374542236
2020-07-20 16:35:00,2.7901055812835693
2020-07-20 16:36:00,2.8604729175567627
2020-07-20 16:37:00,2.8414294719696045
2020-07-20 16:38:00,2.838137149810791
2020-07-20 16:39:00,2.849780797958374
2020-07-20 16:40:00,2.8530614376068115
2020-07-20 16:41:00,1.9845434427261353
2020-07-20 16:42:00,1.5785478353500366
2020-07-20 16:43:00,1.5008718967437744
2020-07-20 16:44:00,1.5556974411010742
2020-07-20 16:45:00,1.6713637113571167
2020-07-20 16:46:00,1.5514405965805054
2020-07-20 16:47:00,1.49129319190979
2020-07-20 16:48:00,1.4531065225601196
2020-07-20 16:49:00,1.4318491220474243
2020-07-20 16:50:00,1.411148190498352
2020-07-20 16:51:00,1.3965574502944946
2020-07-20 16:52:00,1.3751300573349
2020-07-20 16:53:00,1.3700200319290161
2020-07-20 16:54:00,1.3638114929199219
2020-07-20 16:55:00,1.3381844758987427
2020-07-20 16:56:00,1.3740148544311523
2020-07-20 16:57:00,1.3818767070770264
2020-07-20 16:58:00,1.381060242652893
2020-07-20 16:59:00,1.3993533849716187
2020-07-20 17:00:00,1.390978455543518
2020-07-20 17:01:00,1.3922346830368042
2020-07-20 17:02:00,1.3878735303878784
2020-07-20 17:03:00,1.3886548280715942
2020-07-20 17:04:00,1.3994060754776
2020-07-20 17:05:00,1.3628510236740112
2020-07-20 17:06:00,1.3969736099243164
2020-07-20 17:07:00,1.4030296802520752
2020-07-20 17:08:00,1.4307891130447388
2020-07-20 17:09:00,1.4185774326324463
2020-07-20 17:10:00,1.4416894912719727
2020-07-20 17:11:00,1.4314844608306885
2020-07-20 17:12:00,1.4342174530029297
2020-07-20 17:13:00,1.4325357675552368
2020-07-20 17:14:00,1.4423936605453491
2020-07-20 17:15:00,1.4761580228805542
2020-07-20 17:16:00,1.4865022897720337
2020-07-20 17:17:00,1.4603604078292847
2020-07-20 17:18:00,1.472586750984192
2020-07-20 17:19:00,1.4359484910964966
2020-07-20 17:20:00,1.4663352966308594
2020-07-20 17:21:00,1.4692071676254272
2020-07-20 17:22:00,1.4713376760482788
2020-07-20 17:23:00,1.4721804857254028
2020-07-20 17:24:00,1.4749301671981812
2020-07-20 17:25:00,1.506079077720642
2020-07-20 17:26:00,1.490623116493225
2020-07-20 17:27:00,1.4782620668411255
2020-07-20 17:28:00,1.4967037439346313
2020-07-20 17:29:00,0.2911684513092041
2020-07-20 17:30:00,0.29452019929885864
2020-07-20 17:31:00,0.6028609871864319
2020-07-20 17:32:00,0.6438849568367004
2020-07-20 17:33:00,0.9864819645881653
2020-07-20 17:34:00,1.3172754049301147
2020-07-20 17:35:00,1.8024046421051025
2020-07-20 17:36:00,1.8973242044448853
